CLe, Static Stability Margin
   0.371963,    0.060622
   0.460353,    0.049846
   0.548597,    0.028122
   0.636686,    0.006209
   0.724614,   -0.015400
   0.812388,   -0.035912
   0.900022,   -0.055910
   0.987506,   -0.073163
   1.074833,   -0.083370
   1.162359,   -0.103601
   1.249441,   -0.126791
   1.336374,   -0.138563
   1.423160,   -0.150088
   1.509793,   -0.161564
   1.596273,   -0.172707
   1.682599,   -0.183161
   1.768778,   -0.192682
   1.854814,   -0.201830
