CLe, Static Stability Margin
   0.371802,    0.055185
   0.468967,    0.042933
   0.565944,    0.018987
   0.662743,   -0.004679
   0.759351,   -0.028270
   0.855771,   -0.051185
   0.952008,   -0.069704
   1.048071,   -0.083561
   1.144293,   -0.106354
   1.240053,   -0.129418
   1.335630,   -0.142762
   1.431023,   -0.155808
   1.526227,   -0.168484
   1.621249,   -0.180080
   1.716097,   -0.190958
   1.810768,   -0.201549
