Speed (TAS), Efficiency
  75.569365,   13.949141
  76.117497,   14.008570
  76.665630,   14.073171
  77.213762,   14.134711
  77.761895,   14.192969
  78.310027,   14.250020
  78.858159,   14.302021
  79.406292,   14.353560
  79.954424,   14.400202
  80.502556,   14.445971
  81.050689,   14.487481
  81.598821,   14.527738
  82.146954,   14.563920
  82.695086,   14.598985
  83.243218,   14.629673
  83.791351,   14.659927
  84.339483,   14.684987
  84.887615,   14.710298
  85.435748,   14.730199
  85.983880,   14.749705
  86.532013,   14.765726
  87.080145,   14.779369
  87.628277,   14.792069
  88.176410,   14.799818
  88.724542,   14.807623
  89.272675,   14.811653
  89.820807,   14.813520
  90.368939,   14.815398
  90.917072,   14.811506
  91.465204,   14.807450
  92.013336,   14.802329
  92.561469,   14.792412
  93.109601,   14.782450
  93.657734,   14.771101
  94.205866,   14.755361
  94.753998,   14.739562
  95.302131,   14.722976
  95.850263,   14.701521
  96.398396,   14.680006
  96.946528,   14.658431
  97.494660,   14.632214
  98.042793,   14.605146
  98.590925,   14.578027
  99.139057,   14.548885
  99.687190,   14.516466
 100.235322,   14.484014
 100.783455,   14.451529
 101.331587,   14.415539
 101.879719,   14.377995
 102.427852,   14.340445
 102.975984,   14.302890
 103.524116,   14.261625
 104.072249,   14.219281
 104.620381,   14.176967
 105.168514,   14.134684
 105.716646,   14.089734
 106.264778,   14.042955
 106.812911,   13.996245
 107.361043,   13.949607
 107.909176,   13.902552
 108.457308,   13.851722
 109.005440,   13.801009
 109.553573,   13.750413
 110.101705,   13.699935
 110.649837,   13.648307
 111.197970,   13.593993
 111.746102,   13.539845
 112.294235,   13.485863
 112.842367,   13.432050
 113.390499,   13.377879
 113.938632,   13.320586
 114.486764,   13.263509
 115.034897,   13.206649
 115.583029,   13.150005
 116.131161,   13.093580
 116.679294,   13.035439
 117.227426,   12.975930
 117.775558,   12.916687
 118.323691,   12.857710
 118.871823,   12.798999
 119.419956,   12.740555
 119.968088,   12.680834
 120.516220,   12.619684
 121.064353,   12.558846
 121.612485,   12.498320
 122.160617,   12.438104
 122.708750,   12.378199
 123.256882,   12.318605
 123.805015,   12.256808
 124.353147,   12.194904
 124.901279,   12.133352
 125.449412,   12.072152
 125.997544,   12.011303
 126.545677,   11.950802
 127.093809,   11.890649
 127.641941,   11.829295
 128.190074,   11.767191
 128.738206,   11.705473
 129.286338,   11.644140
 129.834471,   11.583191
