Mach, Climb Angle
   0.495047,    0.818708
   0.497926,    0.841701
   0.500804,    0.865304
   0.503682,    0.887446
   0.506561,    0.910108
   0.509439,    0.932004
   0.512317,    0.954028
   0.515195,    0.974665
   0.518074,    0.995455
   0.520952,    1.015176
   0.523830,    1.034584
   0.526709,    1.053268
   0.529587,    1.071130
   0.532465,    1.088909
   0.535344,    1.105380
   0.538222,    1.121782
   0.541100,    1.137245
   0.543979,    1.152261
   0.546857,    1.167153
   0.549735,    1.180703
   0.552614,    1.194327
   0.555492,    1.207372
   0.558370,    1.219595
   0.561248,    1.231883
   0.564127,    1.243287
   0.567005,    1.254207
   0.569883,    1.265185
   0.572762,    1.275172
   0.575640,    1.284790
   0.578518,    1.294464
   0.581397,    1.303247
   0.584275,    1.311567
   0.587153,    1.319935
   0.590032,    1.327727
   0.592910,    1.334753
   0.595788,    1.341816
   0.598666,    1.348838
   0.601545,    1.354571
   0.604423,    1.360332
   0.607301,    1.366123
   0.610180,    1.371260
   0.613058,    1.375727
   0.615936,    1.380216
   0.618815,    1.384727
   0.621693,    1.388260
   0.624571,    1.391458
   0.627450,    1.394671
   0.630328,    1.397899
   0.633206,    1.400122
   0.636085,    1.402049
   0.638963,    1.403986
   0.641841,    1.405932
   0.644719,    1.407154
   0.647598,    1.407814
   0.650476,    1.408476
   0.653354,    1.409142
   0.656233,    1.409687
   0.659111,    1.409085
   0.661989,    1.408479
   0.664868,    1.407871
   0.667746,    1.407260
   0.670624,    1.406220
   0.673503,    1.404354
   0.676381,    1.402480
   0.679259,    1.400598
   0.682137,    1.398708
   0.685016,    1.396484
   0.687894,    1.393356
   0.690772,    1.390215
   0.693651,    1.387060
   0.696529,    1.383891
   0.699407,    1.380710
   0.702286,    1.376522
   0.705164,    1.372117
   0.708042,    1.367694
   0.710921,    1.363252
   0.713799,    1.358792
   0.716677,    1.354313
   0.719555,    1.348658
   0.722434,    1.342974
   0.725312,    1.337267
   0.728190,    1.331536
   0.731069,    1.325783
   0.733947,    1.320006
   0.736825,    1.313409
   0.739704,    1.306449
   0.742582,    1.299461
   0.745460,    1.292445
   0.748339,    1.285401
   0.751217,    1.278330
   0.754095,    1.271230
   0.756974,    1.263118
   0.759852,    1.254856
   0.762730,    1.246562
   0.765608,    1.238235
   0.768487,    1.229877
   0.771365,    1.221486
   0.774243,    1.213063
   0.777122,    1.204083
   0.780000,    1.194522
