Speed (CAS), Efficiency
  62.744403,   14.635897
  63.245175,   14.727149
  63.745946,   14.816241
  64.246718,   14.903424
  64.747489,   14.984558
  65.248261,   15.063998
  65.749032,   15.140284
  66.249804,   15.211928
  66.750575,   15.282506
  67.251347,   15.346874
  67.752118,   15.410072
  68.252890,   15.468597
  68.753662,   15.524627
  69.254433,   15.576987
  69.755205,   15.626152
  70.255976,   15.672065
  70.756748,   15.714757
  71.257519,   15.753986
  71.758291,   15.790682
  72.259062,   15.823031
  72.759834,   15.854291
  73.260605,   15.879610
  73.761377,   15.905185
  74.262148,   15.924253
  74.762920,   15.942602
  75.263691,   15.957601
  75.764463,   15.968676
  76.265235,   15.979841
  76.766006,   15.984195
  77.266778,   15.988017
  77.767549,   15.990035
  78.268321,   15.986563
  78.769092,   15.983070
  79.269864,   15.976473
  79.770635,   15.965735
  80.271407,   15.954944
  80.772178,   15.940951
  81.272950,   15.923025
  81.773721,   15.905030
  82.274493,   15.884964
  82.775264,   15.859998
  83.276036,   15.834960
  83.776807,   15.809850
  84.277579,   15.778426
  84.778351,   15.746568
  85.279122,   15.714651
  85.779894,   15.680247
  86.280665,   15.641843
  86.781437,   15.603405
  87.282208,   15.564935
  87.782980,   15.522885
  88.283751,   15.478253
  88.784523,   15.433625
  89.285294,   15.389004
  89.786066,   15.341393
  90.286837,   15.290975
  90.787609,   15.240609
  91.288380,   15.190298
  91.789152,   15.139220
  92.289924,   15.083501
  92.790695,   15.027891
  93.291467,   14.972392
  93.792238,   14.917006
  94.293010,   14.859397
  94.793781,   14.799063
  95.294553,   14.738901
  95.795324,   14.678913
  96.296096,   14.619101
  96.796867,   14.557681
  97.297639,   14.493389
  97.798410,   14.429335
  98.299182,   14.365521
  98.799953,   14.301946
  99.300725,   14.238613
  99.801497,   14.171708
 100.302268,   14.104418
 100.803040,   14.037432
 101.303811,   13.970751
 101.804583,   13.904374
 102.305354,   13.838303
 102.806126,   13.769125
 103.306897,   13.699599
 103.807669,   13.630440
 104.308440,   13.561645
 104.809212,   13.493215
 105.309983,   13.425150
 105.810755,   13.356608
 106.311526,   13.285556
 106.812298,   13.214926
 107.313069,   13.144716
 107.813841,   13.074925
 108.314613,   13.005552
 108.815384,   12.936595
 109.316156,   12.868052
 109.816927,   12.796800
 110.317699,   12.725803
 110.818470,   12.655272
 111.319242,   12.585204
 111.820013,   12.515597
 112.320785,   12.446448
