Ground Roll Distance, Horizontal Forces
 339.181251,    0.000000
 347.213110,    0.000000
 402.976686,    0.000000
 414.069147,    0.000000
 425.141609,    0.000000
 436.194109,    0.000000
 447.226684,    0.000000
 449.430811,    0.000000
 449.499734,    0.000000
 449.535457,    0.000000
 449.552641,    0.000000
 449.559808,    0.000000
 449.561724,    0.000000
 449.562724,    0.000000
 449.563637,    0.000000
 449.572763,    0.000000
 449.664024,    0.000000
 450.576435,    0.000000
 459.680612,    0.000000
 513.839724,    0.000000
 566.532050,    0.000000
 617.618549,    0.000000
 666.951855,    0.000000
 714.376851,    0.000000
 759.731504,    0.000000
 802.848013,    0.000000
 843.554278,    0.000000
 881.675706,    0.000000
 917.037352,    0.000000
 949.466381,    0.000000
 978.794807,    0.000000
1004.862442,    0.000000
1027.519989,    0.000000
1046.632145,    0.000000
1062.080622,    0.000000
1073.766930,    0.000000
1081.614816,    0.000000
1085.411016,    0.000000
1086.082863,    0.000000
