Ground Roll Distance, Horizontal Forces
   0.000000, 25286.201048
   0.000000, 25220.882520
   0.000000, 24769.781988
   0.000000, 24680.546064
   0.000000, 24591.634708
   0.000000, 24503.046441
   0.000000, 24414.779791
   0.000000, 24397.164927
   0.000000, 24396.614212
   0.000000, 24396.328776
   0.000000, 24396.191476
   0.000000, 24396.134209
   0.000000, 24396.118904
   0.000000, 24396.098892
   0.000000, 24396.079634
   0.000000, 24395.887053
   0.000000, 24393.961119
   0.000000, 24374.689331
   0.000000, 24180.727120
   0.000000, 22961.941569
   0.000000, 21662.070610
   0.000000, 20284.201141
   0.000000, 18833.639318
   0.000000, 17318.231647
   0.000000, 15748.650051
   0.000000, 14138.612069
   0.000000, 12505.003397
   0.000000, 10867.868074
   0.000000, 9250.233012
   0.000000, 7677.739082
   0.000000, 6178.061471
   0.000000, 4780.117557
   0.000000, 3513.080390
   0.000000, 2405.238360
   0.000000, 1482.764044
   0.000000,  768.474200
   0.000000,  280.674895
   0.000000,   42.342139
   0.000000,    0.000000
