Ground Roll Distance, Horizontal Forces
 339.181251, -27899.239489
 347.213110, -27862.074536
 402.976686, -27605.407236
 414.069147, -27554.633757
 425.141609, -27504.044950
 436.194109, -27453.639974
 447.226684, -27403.417993
 449.430811, -27393.395482
 449.499734, -27393.082136
 449.535457, -27392.919729
 449.552641, -27392.841608
 449.559808, -27392.809025
 449.561724, -27392.800316
 449.562724, -72343.139493
 449.563637, -72343.253044
 449.572763, -72344.388562
 449.664024, -72355.744479
 450.576435, -72469.377028
 459.680612, -73613.039474
 513.839724, -80799.383947
 566.532050, -88463.833591
 617.618549, -96588.187084
 666.951855, -105141.157651
 714.376851, -114076.479811
 759.731504, -123331.228544
 802.848013, -132824.520900
 843.554278, -142456.793493
 881.675706, -152109.860331
 917.037352, -161647.947469
 949.466381, -170919.868242
 978.794807, -179762.441003
1004.862442, -188005.159760
1027.519989, -195476.011001
1046.632145, -202008.197444
1062.080622, -207447.397311
1073.766930, -211659.075786
1081.614816, -214535.294528
1085.411016, -215940.579718
1086.082863, -216190.242338
