Speed (TAS), Efficiency
  62.744398,   14.635897
  63.554287,   14.783323
  64.364177,   14.922335
  65.174066,   15.052810
  65.983956,   15.174699
  66.793845,   15.288028
  67.603735,   15.392787
  68.413625,   15.487569
  69.223514,   15.573733
  70.033404,   15.651586
  70.843293,   15.721504
  71.653183,   15.783938
  72.463072,   15.836313
  73.272962,   15.880239
  74.082851,   15.917724
  74.892741,   15.947387
  75.702631,   15.967304
  76.512520,   15.982270
  77.322410,   15.988444
  78.132299,   15.987508
  78.942189,   15.981858
  79.752078,   15.966134
  80.561968,   15.948454
  81.371857,   15.919476
  82.181747,   15.889579
  82.991637,   15.849188
  83.801526,   15.808609
  84.611416,   15.757194
  85.421305,   15.705578
  86.231195,   15.645638
  87.041084,   15.583462
  87.850974,   15.516824
  88.660863,   15.444644
  89.470753,   15.372480
  90.280643,   15.291598
  91.090532,   15.210168
  91.900422,   15.126829
  92.710311,   15.036809
  93.520201,   14.947079
  94.330090,   14.854922
  95.139980,   14.757452
  95.949869,   14.660434
  96.759759,   14.562454
  97.569649,   14.458566
  98.379538,   14.355302
  99.189428,   14.252667
  99.999317,   14.145089
 100.809207,   14.036608
 101.619096,   13.928923
 102.428986,   13.821727
 103.238875,   13.709021
 104.048765,   13.597272
 104.858655,   13.486478
 105.668544,   13.376636
 106.478434,   13.261967
 107.288323,   13.148175
 108.098213,   13.035478
 108.908102,   12.923871
 109.717992,   12.810881
 110.527881,   12.696142
 111.337771,   12.582619
 112.147661,   12.470301
 112.957550,   12.359178
 113.767440,   12.247102
 114.577329,   12.133680
 115.387219,   12.021557
 116.197108,   11.910718
 117.006998,   11.801151
 117.816887,   11.692841
 118.626777,   11.582336
 119.436667,   11.472516
 120.246556,   11.364032
 121.056446,   11.256868
 121.866335,   11.151008
 122.676225,   11.046433
 123.486114,   10.941392
 124.296004,   10.835923
 125.105893,   10.731799
 125.915783,   10.629000
 126.725673,   10.527507
 127.535562,   10.427301
 128.345452,   10.328365
 129.155341,   10.229965
 129.965231,   10.130654
 130.775120,   10.032650
 131.585010,    9.935933
 132.394899,    9.840483
 133.204789,    9.746280
 134.014678,    9.653305
 134.824568,    9.561540
 135.634458,    9.470965
 136.444347,    9.379589
 137.254237,    9.289078
 138.064126,    9.199776
 138.874016,    9.111665
 139.683905,    9.024725
 140.493795,    8.938936
 141.303684,    8.854282
 142.113574,    8.770743
 142.923464,    8.688301
