V (EAS), 
  56.065253,    0.000000
  56.065253,    1.000000
  58.645585,    1.094251
  61.225917,    1.192660
  63.806249,    1.295307
  66.386581,    1.402190
  68.966913,    1.513309
  71.547245,    1.628666
  74.127577,    1.748259
  76.707909,    1.872089
  79.288241,    2.000000
 100.917455,    2.000000
 100.917455,    0.000000
