Mach, Climb Angle
   0.213354,    4.837916
   0.215441,    4.823371
   0.217529,    4.807144
   0.219616,    4.789339
   0.221703,    4.770065
   0.223791,    4.749233
   0.225878,    4.726437
   0.227965,    4.702414
   0.230053,    4.677283
   0.232140,    4.650171
   0.234227,    4.621929
   0.236315,    4.592827
   0.238402,    4.561625
   0.240489,    4.529744
   0.242577,    4.499506
   0.244664,    4.470202
   0.246751,    4.440175
   0.248839,    4.408417
   0.250926,    4.376371
   0.253013,    4.342348
   0.255101,    4.308279
   0.257188,    4.272192
   0.259275,    4.236101
   0.261363,    4.198159
   0.263450,    4.160049
   0.265537,    4.120473
   0.267625,    4.080350
   0.269712,    4.039370
   0.271799,    3.997244
   0.273887,    3.955097
   0.275974,    3.911201
   0.278061,    3.871089
   0.280149,    3.830133
   0.282236,    3.788032
   0.284323,    3.745882
   0.286411,    3.702390
   0.288498,    3.658259
   0.290585,    3.614065
   0.292673,    3.568371
   0.294760,    3.522208
   0.296847,    3.475968
   0.298935,    3.428429
   0.301022,    3.380236
   0.303109,    3.331955
   0.305197,    3.282945
   0.307284,    3.232731
   0.309371,    3.182416
   0.311459,    3.133688
   0.313546,    3.084957
   0.315633,    3.035784
   0.317721,    2.986499
   0.319808,    2.937101
   0.321895,    2.885973
   0.323983,    2.834675
   0.326070,    2.783255
   0.328157,    2.731711
   0.330245,    2.678706
   0.332332,    2.625286
   0.334419,    2.571733
   0.336507,    2.518047
   0.338594,    2.463718
   0.340681,    2.408187
   0.342769,    2.352512
   0.344856,    2.296752
   0.346943,    2.244977
   0.349031,    2.192429
   0.351118,    2.138835
   0.353205,    2.085089
   0.355293,    2.031190
   0.357380,    1.977138
   0.359467,    1.922896
   0.361555,    1.867059
   0.363642,    1.811061
   0.365729,    1.754901
   0.367817,    1.698581
   0.369904,    1.642099
   0.371991,    1.585341
   0.374079,    1.527105
   0.376166,    1.468700
   0.378253,    1.410126
   0.380341,    1.353062
   0.382428,    1.297551
   0.384515,    1.241871
   0.386603,    1.185369
   0.388690,    1.127967
   0.390777,    1.070387
   0.392865,    1.012631
   0.394952,    0.954697
   0.397039,    0.896586
   0.399127,    0.838298
   0.401214,    0.779736
   0.403301,    0.719767
   0.405389,    0.659613
   0.407476,    0.599274
   0.409563,    0.538752
   0.411651,    0.478045
   0.413738,    0.417153
   0.415825,    0.358706
   0.417913,    0.300146
   0.420000,    0.240508
