Time, Aircraft mass
   0.000000, 19701.652656
   0.389666, 19694.436676
  12.855677, 19511.600353
  26.934184, 19333.832679
  37.267517, 19277.065119
  42.174259, 19198.860265
  59.522269, 18939.628464
  65.188935, 18907.803134
 110.188935, 18773.039833
 111.155602, 18767.653356
 111.318226, 18767.222402
