Mach, Climb Angle
   0.241058,    4.402690
   0.244280,    4.421179
   0.247501,    4.436045
   0.250723,    4.447762
   0.253945,    4.456971
   0.257166,    4.462973
   0.260388,    4.465922
   0.263610,    4.465979
   0.266831,    4.464801
   0.270053,    4.460703
   0.273274,    4.453812
   0.276496,    4.444580
   0.279718,    4.434445
   0.282939,    4.422973
   0.286161,    4.408426
   0.289383,    4.392088
   0.292604,    4.375068
   0.295826,    4.356743
   0.299048,    4.336762
   0.302269,    4.315587
   0.305491,    4.291689
   0.308712,    4.269247
   0.311934,    4.244381
   0.315156,    4.218524
   0.318377,    4.190788
   0.321599,    4.163362
   0.324821,    4.134743
   0.328042,    4.105132
   0.331264,    4.073645
   0.334486,    4.042506
   0.337707,    4.009867
   0.340929,    3.977280
   0.344150,    3.942344
   0.347372,    3.907083
   0.350594,    3.872209
   0.353815,    3.835341
   0.357037,    3.798471
   0.360259,    3.759914
   0.363480,    3.721158
   0.366702,    3.682571
   0.369924,    3.642079
   0.373145,    3.600688
   0.376367,    3.559688
   0.379588,    3.517632
   0.382810,    3.474268
   0.386032,    3.430830
   0.389253,    3.387180
   0.392475,    3.341578
   0.395697,    3.295882
   0.398918,    3.250092
   0.402140,    3.203335
   0.405362,    3.155157
   0.408583,    3.106899
   0.411805,    3.058527
   0.415026,    3.009498
   0.418248,    2.958635
   0.421470,    2.907752
   0.424691,    2.856736
   0.427913,    2.805587
   0.431135,    2.752830
   0.434356,    2.699296
   0.437578,    2.645611
   0.440800,    2.591776
   0.444021,    2.537791
   0.447243,    2.482550
   0.450464,    2.426188
   0.453686,    2.369659
   0.456908,    2.312963
   0.460129,    2.256195
   0.463351,    2.199306
   0.466573,    2.140406
   0.469794,    2.081008
   0.473016,    2.021463
   0.476237,    1.961795
   0.479459,    1.901946
   0.482681,    1.841915
   0.485902,    1.780961
   0.489124,    1.718540
   0.492346,    1.655924
   0.495567,    1.593112
   0.498789,    1.530104
   0.502011,    1.466902
   0.505232,    1.403504
   0.508454,    1.339911
   0.511675,    1.274346
   0.514897,    1.208360
   0.518119,    1.142140
   0.521340,    1.075711
   0.524562,    1.009074
   0.527784,    0.942217
   0.531005,    0.875071
   0.534227,    0.807718
   0.537449,    0.739764
   0.540670,    0.670123
   0.543892,    0.600148
   0.547113,    0.529930
   0.550335,    0.459491
   0.553557,    0.388832
   0.556778,    0.317857
   0.560000,    0.246574
