Speed, Power
  82.931424, 1227894.670496
  83.450484, 1231203.941297
  83.969545, 1234452.617301
  84.488605, 1237640.698509
  85.007666, 1240768.184920
  85.526727, 1243835.076535
  86.045787, 1246841.373353
  86.564848, 1249787.075374
  87.083908, 1252672.182598
  87.602969, 1255496.695026
  88.122030, 1258260.612657
  88.641090, 1260963.935492
  89.160151, 1263606.663530
  89.679211, 1266803.561783
  90.198272, 1270222.195992
  90.717333, 1273590.895910
  91.236393, 1276909.661538
  91.755454, 1280178.492875
  92.274514, 1283397.389922
  92.793575, 1286566.352679
  93.312635, 1289685.381145
  93.831696, 1292754.475321
  94.350757, 1295773.635207
  94.869817, 1298742.860802
  95.388878, 1301662.152107
  95.907938, 1304531.509122
  96.426999, 1307350.931846
  96.946060, 1310120.420279
  97.465120, 1312839.974423
  97.984181, 1315509.594276
  98.503241, 1318129.279838
  99.022302, 1320699.031111
  99.541363, 1323218.848093
 100.060423, 1325688.730784
 100.579484, 1328803.857323
 101.098544, 1331911.328605
 101.617605, 1334976.646203
 102.136665, 1337999.810118
 102.655726, 1340980.820350
 103.174787, 1343919.676898
 103.693847, 1346816.379762
 104.212908, 1349670.928943
 104.731968, 1352483.324441
 105.251029, 1355253.566255
 105.770090, 1357981.654385
 106.289150, 1360667.588832
 106.808211, 1363311.369596
 107.327271, 1365912.996676
 107.846332, 1368472.470072
 108.365393, 1370989.789786
 108.884453, 1373464.955815
 109.403514, 1375897.968161
 109.922574, 1378288.826824
 110.441635, 1380637.531803
 110.960695, 1383085.743872
 111.479756, 1386020.052221
 111.998817, 1388918.622946
 112.517877, 1391781.456047
 113.036938, 1394608.551524
 113.555998, 1397399.909376
 114.075059, 1400155.529605
 114.594120, 1402875.412210
 115.113180, 1405559.557190
 115.632241, 1408207.964546
 116.151301, 1410820.634279
 116.670362, 1413397.566387
 117.189423, 1415938.760871
 117.708483, 1418444.217731
 118.227544, 1420913.936967
 118.746604, 1423347.918578
 119.265665, 1425746.162566
 119.784725, 1428108.668930
 120.303786, 1430435.437669
 120.822847, 1432726.468784
 121.341907, 1434981.762276
 121.860968, 1437433.963961
 122.380028, 1440112.872921
 122.899089, 1442760.347834
 123.418150, 1445376.388701
 123.937210, 1447960.995520
 124.456271, 1450514.168293
 124.975331, 1453035.907019
 125.494392, 1455526.211697
 126.013453, 1457985.082329
 126.532513, 1460412.518914
 127.051574, 1462808.521452
 127.570634, 1465173.089943
 128.089695, 1467506.224387
 128.608756, 1469807.924784
 129.127816, 1472078.191135
 129.646877, 1474317.023438
 130.165937, 1476524.421694
 130.684998, 1478700.385904
 131.204058, 1480844.916067
 131.723119, 1482958.012182
 132.242180, 1485039.674251
 132.761240, 1487347.186612
 133.280301, 1489719.346884
 133.799361, 1492062.884929
 134.318422, 1494377.800746
