Speed, Power
  63.671739, 990418.382145
  64.472262, 994880.924804
  65.272784, 999874.206291
  66.073307, 1005398.544048
  66.873829, 1011451.380681
  67.674352, 1018027.192246
  68.474874, 1025119.679508
  69.275396, 1032825.443192
  70.075919, 1041056.176740
  70.876441, 1049795.581028
  71.676964, 1059023.968459
  72.477486, 1068718.171247
  73.278009, 1079038.979400
  74.078531, 1089911.325063
  74.879054, 1101207.238348
  75.679576, 1113013.236301
  76.480099, 1125489.698018
  77.280621, 1138325.534671
  78.081144, 1151771.742520
  78.881666, 1165760.238037
  79.682189, 1180114.453982
  80.482711, 1195245.729143
  81.283233, 1210597.973792
  82.083756, 1226819.615238
  82.884278, 1243234.361711
  83.684801, 1260505.690721
  84.485323, 1277941.588980
  85.285846, 1296313.203368
  86.086368, 1314858.412088
  86.886891, 1334236.120574
  87.687413, 1353955.217648
  88.487936, 1374252.395579
  89.288458, 1395189.626645
  90.088981, 1416354.390820
  90.889503, 1438519.353963
  91.690026, 1460968.863873
  92.490548, 1483884.412674
  93.291071, 1507655.451956
  94.091593, 1531707.936737
  94.892115, 1556331.746833
  95.692638, 1581764.014858
  96.493160, 1607505.821057
  97.293683, 1633736.213879
  98.094205, 1660911.258138
  98.894728, 1688423.887534
  99.695250, 1716276.906028
 100.495773, 1745123.810981
 101.296295, 1774483.425289
 102.096818, 1804211.505479
 102.897340, 1834386.239827
 103.697863, 1865663.165411
 104.498385, 1897336.413676
 105.298908, 1929409.095579
 106.099430, 1961896.804488
 106.899952, 1995578.914015
 107.700475, 2029688.151188
 108.500997, 2064227.766701
 109.301520, 2099201.011251
 110.102042, 2135020.466537
 110.902565, 2171680.458090
 111.703087, 2208801.639569
 112.503610, 2246387.392237
 113.304132, 2284441.097356
 114.104655, 2323373.176899
 114.905177, 2363181.976640
 115.705700, 2403486.037367
 116.506222, 2444288.861738
 117.306745, 2485593.952410
 118.107267, 2527404.812042
 118.907790, 2570449.910060
 119.708312, 2614097.711388
 120.508834, 2658278.330841
 121.309357, 2702995.383300
 122.109879, 2748252.483645
 122.910402, 2794053.246758
 123.710924, 2840855.523346
 124.511447, 2888563.074280
 125.311969, 2936840.940197
 126.112492, 2985692.839029
 126.913014, 3035122.488708
 127.713537, 3085133.607165
 128.514059, 3135729.912332
 129.314582, 3187174.451473
 130.115104, 3239756.468613
 130.915627, 3292949.884025
 131.716149, 3346758.509522
 132.516671, 3401186.156914
 133.317194, 3456236.638010
 134.117716, 3511913.764622
 134.918239, 3568221.348560
 135.718761, 3625163.201636
 136.519284, 3683490.315495
 137.319806, 3742524.405972
 138.120329, 3802218.549985
 138.920851, 3862576.644052
 139.721374, 3923602.584690
 140.521896, 3985300.268416
 141.322419, 4047673.591748
 142.122941, 4110726.451202
 142.923464, 4174462.743297
