Time, Angular Velocity
   0.000000,    0.000000
   0.100000,   -0.079202
   0.200000,   -0.077892
   0.300000,   -0.077389
   0.400000,   -0.076885
   0.500000,   -0.076381
   0.600000,   -0.075878
   0.700000,   -0.075374
   0.800000,   -0.074871
   0.900000,   -0.074367
   1.000000,   -0.073864
   1.100000,   -0.073360
   1.200000,   -0.074060
   1.300000,   -0.075363
   1.400000,   -0.076665
   1.500000,   -0.077968
   1.600000,   -0.079271
   1.700000,   -0.080574
   1.800000,   -0.081876
   1.900000,   -0.083179
   2.000000,   -0.084482
   2.100000,   -0.085785
   2.200000,   -0.085533
   2.300000,   -0.084503
   2.400000,   -0.083472
   2.500000,   -0.082442
   2.600000,   -0.081412
   2.700000,   -0.080381
   2.800000,   -0.079351
   2.900000,   -0.078320
   3.000000,   -0.077290
   3.100000,   -0.076260
   3.200000,   -0.074150
   3.300000,   -0.071500
   3.400000,   -0.068850
   3.500000,   -0.066199
   3.600000,   -0.063549
   3.700000,   -0.060899
   3.800000,   -0.058249
   3.900000,   -0.055598
   4.000000,   -0.052948
   4.100000,   -0.050298
   4.200000,   -0.053623
   4.300000,   -0.059944
   4.400000,   -0.066264
   4.500000,   -0.072585
   4.600000,   -0.078905
   4.700000,   -0.085225
   4.800000,   -0.091546
   4.900000,   -0.097866
   5.000000,   -0.104187
   5.100000,   -0.110507
   5.200000,   -0.108163
   5.300000,   -0.101476
   5.400000,   -0.094789
   5.500000,   -0.088102
   5.600000,   -0.081416
   5.700000,   -0.074729
   5.800000,   -0.068042
   5.900000,   -0.061355
   6.000000,   -0.054668
   6.100000,   -0.047981
   6.200000,   -0.044271
   6.300000,   -0.042053
   6.400000,   -0.039835
   6.500000,   -0.037617
   6.600000,   -0.035399
   6.700000,   -0.033181
   6.800000,   -0.030963
   6.900000,   -0.028745
   7.000000,   -0.026527
   7.100000,   -0.024309
   7.200000,   -0.027666
   7.300000,   -0.033816
   7.400000,   -0.039967
   7.500000,   -0.046117
   7.600000,   -0.052267
   7.700000,   -0.058418
   7.800000,   -0.064568
   7.900000,   -0.070718
   8.000000,   -0.076869
   8.100000,   -0.083019
   8.200000,   -0.084918
   8.300000,   -0.084687
   8.400000,   -0.084456
   8.500000,   -0.084224
   8.600000,   -0.083993
   8.700000,   -0.083761
   8.800000,   -0.083530
   8.900000,   -0.083299
   9.000000,   -0.083067
   9.100000,   -0.082836
   9.200000,   -0.083045
   9.300000,   -0.083474
   9.400000,   -0.083903
   9.500000,   -0.084333
   9.600000,   -0.084762
   9.700000,   -0.085191
   9.800000,   -0.085621
   9.900000,   -0.086050
  10.000000,   -0.086479
  10.100000,   -0.086909
  10.200000,   -0.084909
  10.300000,   -0.081692
  10.400000,   -0.078475
  10.500000,   -0.075258
  10.600000,   -0.072041
  10.700000,   -0.068824
  10.800000,   -0.065607
  10.900000,   -0.062390
  11.000000,   -0.059173
  11.100000,   -0.055956
  11.200000,   -0.052547
  11.300000,   -0.049041
  11.400000,   -0.045536
  11.500000,   -0.042030
  11.600000,   -0.038524
  11.700000,   -0.035019
  11.800000,   -0.031513
  11.900000,   -0.028008
  12.000000,   -0.024502
  12.100000,   -0.020997
  12.200000,   -0.022447
  12.300000,   -0.026381
  12.400000,   -0.030315
  12.500000,   -0.034249
  12.600000,   -0.038184
  12.700000,   -0.042118
  12.800000,   -0.046052
  12.900000,   -0.049986
  13.000000,   -0.053920
  13.100000,   -0.057854
  13.200000,   -0.058524
  13.300000,   -0.057557
  13.400000,   -0.056591
  13.500000,   -0.055624
  13.600000,   -0.054657
  13.700000,   -0.053691
  13.800000,   -0.052724
  13.900000,   -0.051758
  14.000000,   -0.050791
  14.100000,   -0.049825
  14.200000,   -0.052258
  14.300000,   -0.056396
  14.400000,   -0.060533
  14.500000,   -0.064671
  14.600000,   -0.068808
  14.700000,   -0.072946
  14.800000,   -0.077084
  14.900000,   -0.081221
  15.000000,   -0.085359
  15.100000,   -0.089496
  15.200000,   -0.090663
  15.300000,   -0.090341
  15.400000,   -0.090019
  15.500000,   -0.089697
  15.600000,   -0.089375
  15.700000,   -0.089052
  15.800000,   -0.088730
  15.900000,   -0.088408
  16.000000,   -0.088086
  16.100000,   -0.087764
  16.200000,   -0.085269
  16.300000,   -0.081685
  16.400000,   -0.078101
  16.500000,   -0.074517
  16.600000,   -0.070934
  16.700000,   -0.067350
  16.800000,   -0.063766
  16.900000,   -0.060182
  17.000000,   -0.056598
  17.100000,   -0.053014
  17.200000,   -0.054186
  17.300000,   -0.057740
  17.400000,   -0.061295
  17.500000,   -0.064850
  17.600000,   -0.068404
  17.700000,   -0.071959
  17.800000,   -0.075514
  17.900000,   -0.079068
  18.000000,   -0.082623
  18.100000,   -0.086178
  18.200000,   -0.087233
  18.300000,   -0.087036
  18.400000,   -0.086839
  18.500000,   -0.086641
  18.600000,   -0.086444
  18.700000,   -0.086247
  18.800000,   -0.086049
  18.900000,   -0.085852
  19.000000,   -0.085655
  19.100000,   -0.085457
  19.200000,   -0.085122
  19.300000,   -0.084717
  19.400000,   -0.084313
  19.500000,   -0.083908
  19.600000,   -0.083504
  19.700000,   -0.083099
  19.800000,   -0.082694
  19.900000,   -0.082290
  20.000000,   -0.081885
  20.100000,   -0.081481
  20.200000,   -0.076879
  20.300000,   -0.070173
  20.400000,   -0.063467
  20.500000,   -0.056761
  20.600000,   -0.050056
  20.700000,   -0.043350
  20.800000,   -0.036644
  20.900000,   -0.029939
  21.000000,   -0.023233
  21.100000,   -0.016527
  21.200000,   -0.018980
  21.300000,   -0.026022
  21.400000,   -0.033065
  21.500000,   -0.040108
  21.600000,   -0.047150
  21.700000,   -0.054193
  21.800000,   -0.061236
  21.900000,   -0.068278
  22.000000,   -0.075321
  22.100000,   -0.082363
  22.200000,   -0.079670
  22.300000,   -0.072096
  22.400000,   -0.064522
  22.500000,   -0.056948
  22.600000,   -0.049374
  22.700000,   -0.041801
  22.800000,   -0.034227
  22.900000,   -0.026653
  23.000000,   -0.019079
  23.100000,   -0.011505
  23.200000,   -0.013573
  23.300000,   -0.020473
  23.400000,   -0.027372
  23.500000,   -0.034272
  23.600000,   -0.041171
  23.700000,   -0.048071
  23.800000,   -0.054970
  23.900000,   -0.061870
  24.000000,   -0.068770
  24.100000,   -0.075669
  24.200000,   -0.076224
  24.300000,   -0.073598
  24.400000,   -0.070973
  24.500000,   -0.068348
  24.600000,   -0.065722
  24.700000,   -0.063097
  24.800000,   -0.060471
  24.900000,   -0.057846
  25.000000,   -0.055221
  25.100000,   -0.052595
  25.200000,   -0.048726
  25.300000,   -0.044233
  25.400000,   -0.039739
  25.500000,   -0.035246
  25.600000,   -0.030753
  25.700000,   -0.026260
  25.800000,   -0.021767
  25.900000,   -0.017274
  26.000000,   -0.012781
  26.100000,   -0.008287
  26.200000,   -0.006447
  26.300000,   -0.005936
  26.400000,   -0.005425
  26.500000,   -0.004914
  26.600000,   -0.004403
  26.700000,   -0.003893
  26.800000,   -0.003382
  26.900000,   -0.002871
  27.000000,   -0.002360
  27.100000,   -0.001849
  27.200000,   -0.006353
  27.300000,   -0.013370
  27.400000,   -0.020387
  27.500000,   -0.027404
  27.600000,   -0.034421
  27.700000,   -0.041438
  27.800000,   -0.048455
  27.900000,   -0.055471
  28.000000,   -0.062488
  28.100000,   -0.069505
  28.200000,   -0.069972
  28.300000,   -0.067156
  28.400000,   -0.064341
  28.500000,   -0.061525
  28.600000,   -0.058709
  28.700000,   -0.055893
  28.800000,   -0.053077
  28.900000,   -0.050261
  29.000000,   -0.047446
  29.100000,   -0.044630
  29.200000,   -0.043606
  29.300000,   -0.043481
  29.400000,   -0.043356
  29.500000,   -0.043230
  29.600000,   -0.043105
  29.700000,   -0.042980
  29.800000,   -0.042854
  29.900000,   -0.042729
  30.000000,   -0.042604
  30.100000,   -0.042478
  30.200000,   -0.039556
  30.300000,   -0.035233
  30.400000,   -0.030910
  30.500000,   -0.026586
  30.600000,   -0.022263
  30.700000,   -0.017939
  30.800000,   -0.013616
  30.900000,   -0.009292
  31.000000,   -0.004969
  31.100000,   -0.000645
  31.200000,    0.002874
  31.300000,    0.005990
  31.400000,    0.009107
  31.500000,    0.012223
  31.600000,    0.015339
  31.700000,    0.018455
  31.800000,    0.021572
  31.900000,    0.024688
  32.000000,    0.027804
  32.100000,    0.030921
  32.200000,    0.025573
  32.300000,    0.015984
  32.400000,    0.006394
  32.500000,   -0.003195
  32.600000,   -0.012785
  32.700000,   -0.022374
  32.800000,   -0.031964
  32.900000,   -0.041553
  33.000000,   -0.051143
  33.100000,   -0.060733
  33.200000,   -0.059060
  33.300000,   -0.051743
  33.400000,   -0.044426
  33.500000,   -0.037108
  33.600000,   -0.029791
  33.700000,   -0.022474
  33.800000,   -0.015157
  33.900000,   -0.007840
  34.000000,   -0.000523
  34.100000,    0.006794
  34.200000,    0.009673
  34.300000,    0.010328
  34.400000,    0.010983
  34.500000,    0.011638
  34.600000,    0.012293
  34.700000,    0.012947
  34.800000,    0.013602
  34.900000,    0.014257
  35.000000,    0.014912
  35.100000,    0.015567
  35.200000,    0.010800
  35.300000,    0.003317
  35.400000,   -0.004167
  35.500000,   -0.011650
  35.600000,   -0.019133
  35.700000,   -0.026617
  35.800000,   -0.034100
  35.900000,   -0.041584
  36.000000,   -0.049067
  36.100000,   -0.056551
  36.200000,   -0.049301
  36.300000,   -0.034666
  36.400000,   -0.020032
  36.500000,   -0.005398
  36.600000,    0.009236
  36.700000,    0.023870
  36.800000,    0.038504
  36.900000,    0.053139
  37.000000,    0.067773
  37.100000,    0.082407
  37.200000,    0.080302
  37.300000,    0.069809
  37.400000,    0.059315
  37.500000,    0.048821
  37.600000,    0.038327
  37.700000,    0.027834
  37.800000,    0.017340
  37.900000,    0.006846
  38.000000,   -0.003648
  38.100000,   -0.012903
  38.200000,   -0.017527
  38.300000,   -0.022152
  38.400000,   -0.026776
  38.500000,   -0.031401
  38.600000,   -0.036025
  38.700000,   -0.040649
  38.800000,   -0.045274
  38.900000,   -0.049898
  39.000000,   -0.054523
  39.100000,   -0.055600
  39.200000,   -0.043414
  39.300000,   -0.031227
  39.400000,   -0.019040
  39.500000,   -0.006854
  39.600000,    0.005333
  39.700000,    0.017520
  39.800000,    0.029706
  39.900000,    0.041893
  40.000000,    0.054080
  40.100000,    0.062796
  40.200000,    0.058537
  40.300000,    0.054278
  40.400000,    0.050019
  40.500000,    0.045759
  40.600000,    0.041500
  40.700000,    0.037241
  40.800000,    0.032982
  40.900000,    0.028723
  41.000000,    0.024463
  41.100000,    0.022045
  41.200000,    0.026511
  41.300000,    0.030978
  41.400000,    0.035444
  41.500000,    0.039910
  41.600000,    0.044377
  41.700000,    0.048843
  41.800000,    0.053309
  41.900000,    0.057775
  42.000000,    0.062242
  42.100000,    0.064886
  42.200000,    0.060719
  42.300000,    0.056551
  42.400000,    0.052384
  42.500000,    0.048216
  42.600000,    0.044049
  42.700000,    0.039881
  42.800000,    0.035714
  42.900000,    0.031546
  43.000000,    0.027379
  43.100000,    0.022717
  43.200000,    0.016208
  43.300000,    0.009699
  43.400000,    0.003189
  43.500000,   -0.003320
  43.600000,   -0.009829
  43.700000,   -0.016338
  43.800000,   -0.022848
  43.900000,   -0.029357
  44.000000,   -0.035866
  44.100000,   -0.038700
  44.200000,   -0.027790
  44.300000,   -0.016880
  44.400000,   -0.005969
  44.500000,    0.004941
  44.600000,    0.015851
  44.700000,    0.026761
  44.800000,    0.037672
  44.900000,    0.048582
  45.000000,    0.059492
  45.100000,    0.065790
  45.200000,    0.054842
  45.300000,    0.043893
  45.400000,    0.032944
  45.500000,    0.021996
  45.600000,    0.011047
  45.700000,    0.000098
  45.800000,   -0.010850
  45.900000,   -0.021799
  46.000000,   -0.032748
  46.100000,   -0.041312
  46.200000,   -0.040958
  46.300000,   -0.040605
  46.400000,   -0.040251
  46.500000,   -0.039898
  46.600000,   -0.039544
  46.700000,   -0.039191
  46.800000,   -0.038837
  46.900000,   -0.038484
  47.000000,   -0.038130
  47.100000,   -0.037890
  47.200000,   -0.038071
  47.300000,   -0.038253
  47.400000,   -0.038435
  47.500000,   -0.038616
  47.600000,   -0.038798
  47.700000,   -0.038979
  47.800000,   -0.039161
  47.900000,   -0.039342
  48.000000,   -0.039524
  48.100000,   -0.039659
  48.200000,   -0.039619
  48.300000,   -0.039578
  48.400000,   -0.039538
  48.500000,   -0.039498
  48.600000,   -0.039458
  48.700000,   -0.039417
  48.800000,   -0.039377
  48.900000,   -0.039337
  49.000000,   -0.039296
  49.100000,   -0.039210
  49.200000,   -0.038948
  49.300000,   -0.038687
  49.400000,   -0.038426
  49.500000,   -0.038165
  49.600000,   -0.037904
  49.700000,   -0.037643
  49.800000,   -0.037382
  49.900000,   -0.037120
  50.000000,   -0.036859
  50.100000,   -0.036707
  50.200000,   -0.036964
  50.300000,   -0.037220
  50.400000,   -0.037477
  50.500000,   -0.037733
  50.600000,   -0.037990
  50.700000,   -0.038247
  50.800000,   -0.038503
  50.900000,   -0.038760
  51.000000,   -0.039016
