Ground distance, Load Factor
   0.000000,    0.000000
   0.000000,    0.000000
   0.000013,    0.000000
   0.000138,    0.000000
   0.000842,    0.000001
   0.003913,    0.000004
   0.009730,    0.000009
   0.018167,    0.000016
   0.029197,    0.000026
   0.042834,    0.000039
   0.059266,    0.000053
   0.078231,    0.000070
   0.099962,    0.000090
   0.124375,    0.000112
   0.151680,    0.000137
   0.181860,    0.000164
   0.214945,    0.000193
   0.251171,    0.000226
   0.290075,    0.000261
   0.332524,    0.000299
   0.378279,    0.000340
   0.426455,    0.000383
   0.477956,    0.000430
   0.532960,    0.000479
   0.591124,    0.000531
   0.653951,    0.000587
   0.719605,    0.000646
   0.788722,    0.000708
   0.860721,    0.000773
   0.937427,    0.000841
   1.017767,    0.000913
   1.102265,    0.000989
   1.189977,    0.001067
   1.282883,    0.001150
   1.380027,    0.001237
   1.480985,    0.001327
   1.586358,    0.001422
   1.696758,    0.001520
   1.810753,    0.001622
   1.930111,    0.001729
   2.055402,    0.001840
   2.080861,    0.001863
   2.144197,    0.001920
   2.172900,    0.001945
   2.173771,    0.001946
   2.174263,    0.001946
   2.174504,    0.001947
   2.174743,    0.001947
   2.176384,    0.001948
   2.183290,    0.001954
   2.203838,    0.001973
   2.262362,    0.002025
   2.397083,    0.002145
   2.539505,    0.002272
   2.686413,    0.002403
   2.839955,    0.002540
   2.997649,    0.002680
   3.162143,    0.002827
   3.331083,    0.002977
   3.506356,    0.003133
   3.691257,    0.003297
   3.878851,    0.003464
   4.072861,    0.003636
   4.271839,    0.003813
   4.477052,    0.003995
   4.686637,    0.004181
   4.903302,    0.004373
   5.129531,    0.004574
   5.361178,    0.004779
   5.599357,    0.004990
   5.842775,    0.005206
   6.096485,    0.005431
   6.353213,    0.005658
   6.616602,    0.005891
   6.892052,    0.006134
   7.177301,    0.006386
   7.465040,    0.006641
   7.757824,    0.006899
   8.060958,    0.007167
   8.373279,    0.007442
   8.693279,    0.007725
   8.758726,    0.007782
   8.760280,    0.007784
   8.762406,    0.007786
   8.762816,    0.007786
   8.765834,    0.007789
   8.768636,    0.007791
   8.784593,    0.007805
   8.842238,    0.007856
   8.986453,    0.007983
   9.292198,    0.008253
   9.633037,    0.008553
   9.984078,    0.008862
  10.342317,    0.009177
  10.710309,    0.009501
  11.086038,    0.009832
  11.468683,    0.010168
  11.866917,    0.010518
  12.267983,    0.010870
  12.681751,    0.011233
  13.104060,    0.011604
  13.533138,    0.011980
  13.978079,    0.012370
  14.428852,    0.012765
  14.887279,    0.013166
  15.354020,    0.013575
  15.827315,    0.013989
  16.317524,    0.014417
  16.813710,    0.014851
  17.326405,    0.015299
  17.845604,    0.015752
  18.374675,    0.016214
  18.913427,    0.016684
  19.461398,    0.017161
  19.572546,    0.017258
  19.642425,    0.017319
  19.837882,    0.017489
  19.856059,    0.017505
  19.869351,    0.017517
  19.871171,    0.017518
  19.871480,    0.017519
  19.871806,    0.017519
  19.874976,    0.017522
  19.892829,    0.017537
  19.953473,    0.017590
  20.133850,    0.017747
  20.613555,    0.018165
  21.189950,    0.018667
  21.783772,    0.019183
  22.384500,    0.019705
  22.999106,    0.020239
  23.624196,    0.020782
  24.262661,    0.021336
  24.911467,    0.021899
  25.570843,    0.022471
  26.244976,    0.023055
  26.929033,    0.023648
  27.626225,    0.024251
  28.334405,    0.024864
  29.053389,    0.025485
  29.782668,    0.026116
  30.528341,    0.026759
  31.286112,    0.027413
  32.055929,    0.028078
  32.836115,    0.028750
  33.630266,    0.029434
  34.438633,    0.030130
  35.257115,    0.030835
  35.423155,    0.030978
  35.527392,    0.031067
  35.609570,    0.031138
  35.613188,    0.031141
  35.615671,    0.031143
  35.617031,    0.031144
  35.618353,    0.031145
  35.628905,    0.031154
  35.679591,    0.031198
  35.875203,    0.031366
  36.422881,    0.031837
  37.304277,    0.032595
  38.166345,    0.033335
  39.042288,    0.034087
  39.924443,    0.034843
  40.825614,    0.035616
  41.738881,    0.036398
  42.665283,    0.037191
  43.606225,    0.037996
  44.562012,    0.038813
  45.539161,    0.039648
  46.517161,    0.040483
  47.517289,    0.041337
  48.531862,    0.042202
  49.561069,    0.043079
  50.598914,    0.043963
  51.662880,    0.044869
  52.733759,    0.045779
  53.823137,    0.046705
  54.924540,    0.047641
  56.039818,    0.048588
  56.085111,    0.048626
  56.117211,    0.048653
  56.123591,    0.048659
  56.127470,    0.048662
  56.128791,    0.048663
  56.130154,    0.048664
  56.142412,    0.048675
  56.208691,    0.048731
  56.441310,    0.048928
  57.131190,    0.049513
  58.236711,    0.050451
  59.392264,    0.051429
  60.568228,    0.052425
  61.758681,    0.053432
  62.967691,    0.054454
  64.190799,    0.055487
  65.427853,    0.056532
  66.676496,    0.057585
  67.943808,    0.058653
  69.219011,    0.059727
  70.520780,    0.060823
  71.834688,    0.061928
  73.163159,    0.063045
  74.506276,    0.064173
  75.868541,    0.065316
  77.249754,    0.066475
  78.637022,    0.067637
  80.046550,    0.068818
  81.481641,    0.070019
  81.538870,    0.070067
  81.547526,    0.070074
  81.559406,    0.070084
  81.570118,    0.070093
  81.636278,    0.070148
  81.905915,    0.070374
  82.696579,    0.071035
  84.159354,    0.072257
  85.629223,    0.073484
  87.126896,    0.074734
  88.638176,    0.075994
  90.168020,    0.077268
  91.722615,    0.078563
  93.277958,    0.079856
  94.848458,    0.081162
  96.444408,    0.082487
  98.052664,    0.083821
  99.680419,    0.085171
 101.319442,    0.086529
 102.985247,    0.087908
 104.662943,    0.089296
 106.362612,    0.090700
 108.073140,    0.092113
 109.807482,    0.093544
 111.568379,    0.094996
 111.920885,    0.095286
 111.965916,    0.095323
 112.006879,    0.095357
 112.030727,    0.095377
 112.034898,    0.095380
 112.038791,    0.095384
 112.069605,    0.095409
 112.227074,    0.095539
 112.861452,    0.096061
 114.659548,    0.097542
 116.459766,    0.099022
 118.283668,    0.100521
 120.128971,    0.102037
 121.984426,    0.103559
 123.861555,    0.105098
 125.750125,    0.106645
 127.653672,    0.108203
 129.583562,    0.109781
 131.522399,    0.111365
 133.485240,    0.112967
 135.476900,    0.114592
 137.486194,    0.116229
 139.510073,    0.117877
 141.547713,    0.119534
 143.605665,    0.121207
 145.679151,    0.122891
 146.095967,    0.123229
 147.426494,    0.124308
 147.508385,    0.124375
 147.584179,    0.124436
 147.648546,    0.124488
 147.702682,    0.124532
 147.746767,    0.124568
 147.754473,    0.124574
 147.757708,    0.124577
 147.761574,    0.124580
 147.790581,    0.124604
