Time, Load Factor
   0.000000,    0.000000
   0.500000,    0.000626
   1.000000,    0.001411
   1.500000,    0.003169
   2.000000,    0.005206
   2.500000,    0.008181
   3.000000,    0.011426
   3.500000,    0.015574
   4.000000,    0.019980
   4.500000,    0.025254
   5.000000,    0.030777
   5.500000,    0.037129
   6.000000,    0.043717
   6.500000,    0.051073
   7.000000,    0.058648
   7.500000,    0.066938
   8.000000,    0.075432
   8.500000,    0.084594
   9.000000,    0.093946
   9.500000,    0.103918
  10.000000,    0.114067
  10.500000,    0.124791
  11.000000,    0.135680
  11.500000,    0.147097
  12.000000,    0.158665
  12.500000,    0.170677
  13.000000,    0.182815
  13.500000,    0.195326
  14.000000,    0.207942
  14.500000,    0.220881
  15.000000,    0.233913
  15.500000,    0.247221
  16.000000,    0.260607
  16.500000,    0.274227
  17.000000,    0.287913
  17.500000,    0.301791
  18.000000,    0.315724
  18.500000,    0.329811
  19.000000,    0.343942
  19.500000,    0.358192
  20.000000,    0.372476
  20.500000,    0.386849
  21.000000,    0.401248
  21.500000,    0.415705
  22.000000,    0.430179
  22.224789,    0.436693
  22.724789,    0.465661
  23.224789,    0.514993
  23.724789,    0.633517
  24.224789,    0.753521
  24.724789,    0.878554
  25.224789,    1.001524
  25.724789,    1.117480
  26.111100,    1.207071
  26.611100,    1.357927
  26.707482,    1.387006
  27.207482,    1.398051
  27.707482,    1.401592
  28.196666,    1.404364
  28.493379,    1.079003
  28.993379,    1.036900
  29.493379,    1.017117
  29.993379,    1.006883
  30.493379,    1.002597
  30.993379,    1.001076
  31.493379,    1.000343
  31.759212,    0.999953
  32.259212,    1.000332
  32.759212,    1.000534
  33.259212,    1.000583
  33.759212,    1.000568
  34.259212,    1.000515
  34.759212,    0.999976
  35.259212,    0.999244
  35.759212,    0.999261
  36.259212,    0.999574
  36.759212,    0.999578
  37.259212,    0.999524
  37.759212,    0.999448
  38.259212,    0.999372
  38.759212,    0.999619
  39.259212,    0.999878
  39.759212,    0.999824
  40.259212,    0.999756
  40.493379,    1.000247
  40.993379,    0.999359
  41.493379,    0.999166
  41.993379,    0.999431
  42.493379,    0.999490
  42.993379,    0.999415
  43.493379,    0.999540
  43.993379,    0.999798
  44.493379,    0.999859
  44.993379,    0.999791
  45.493379,    0.999737
  45.993379,    0.999692
  46.493379,    0.999621
  46.993379,    0.999542
  47.493379,    0.999464
  47.993379,    0.999386
  48.493379,    0.999566
  48.993379,    0.999821
  49.493379,    0.999825
  49.993379,    0.999755
  50.493379,    0.999704
  50.993379,    0.999658
  51.493379,    0.999581
  51.993379,    0.999503
  52.493379,    0.999425
  52.993379,    0.999347
  53.493379,    0.999584
  53.993379,    0.999839
  54.493379,    1.000073
  54.993379,    0.999225
  55.493379,    0.999484
  55.993379,    0.999658
  56.493379,    0.999579
  56.993379,    0.999500
  57.493379,    0.999419
  57.993379,    0.999423
  58.493379,    0.999673
  58.993379,    0.999838
  59.493379,    0.999766
  59.993379,    0.999700
  60.493379,    0.999651
  60.993379,    0.999589
  61.493379,    0.999509
  61.993379,    0.999571
  62.493379,    0.999821
  62.993379,    0.999932
  63.493379,    0.999859
  63.993379,    0.999796
  64.493379,    0.999744
  64.993379,    0.999678
  65.493379,    0.999604
  65.993379,    0.999545
  66.493379,    0.999496
  66.993379,    0.999424
  67.493379,    0.999345
  67.993379,    0.999517
  68.493379,    0.999765
  68.993379,    0.999759
  69.493379,    0.999676
  69.993379,    0.999627
  70.493379,    0.999588
  70.993379,    0.999553
  71.493379,    0.999507
  71.993379,    0.999424
  72.493379,    0.999414
  72.993379,    0.999658
  73.493379,    0.999830
  73.993379,    0.999747
  74.493379,    0.999663
  74.993379,    0.999580
  75.493379,    0.999498
  75.993379,    0.999415
  76.493379,    0.999405
  76.993379,    0.999649
  77.493379,    0.999863
  77.993379,    0.999970
  78.493379,    1.000236
  78.993379,    1.000441
  79.493379,    1.000488
  79.993379,    1.000170
  80.493379,    0.999438
  80.993379,    0.999265
  81.493379,    0.999571
  81.993379,    0.999617
  82.493379,    0.999556
  82.993379,    0.999750
  83.493379,    0.999989
  83.993379,    0.999958
  84.493379,    0.999881
  84.993379,    1.000099
  85.493379,    0.999166
  85.993379,    0.999909
  86.493379,    0.999934
  86.993379,    0.999947
  87.493379,    0.999898
  87.993379,    0.999289
  88.493379,    0.999533
  88.993379,    0.999644
  89.493379,    0.999557
  89.993379,    0.999469
  90.493379,    0.999381
  90.993379,    0.999422
  91.493379,    0.999657
  91.993379,    0.999762
  92.493379,    0.999675
  92.993379,    0.999587
  93.493379,    0.999498
  93.993379,    0.999408
  94.493379,    0.999319
  94.993379,    0.999360
  95.493379,    0.999595
  95.993379,    0.999699
  96.493379,    0.999611
  96.993379,    0.999651
  97.493379,    0.999882
  97.993379,    0.999989
  98.493379,    0.999908
  98.993379,    0.999835
  99.493379,    0.999776
  99.993379,    0.999699
 100.493379,    0.999610
 100.993379,    0.999521
 101.493379,    0.999431
 101.993379,    0.999662
 102.493379,    0.999811
 102.993379,    0.999805
 103.493379,    0.999723
 103.993379,    0.999654
 104.493379,    0.999594
 104.993379,    0.999512
 105.493379,    0.999422
 105.993379,    0.999562
 106.493379,    0.999790
 106.993379,    0.999793
 107.493379,    0.999711
 107.993379,    0.999645
 108.493379,    0.999584
 108.993379,    0.999497
 109.493379,    0.999406
 109.993379,    0.999595
 110.493379,    0.999821
 110.993379,    0.999775
 111.493379,    0.999693
 111.993379,    0.999629
 112.493379,    0.999566
 112.993379,    0.999475
 113.493379,    0.999398
 113.993379,    0.999624
 114.493379,    0.999835
 114.993379,    0.999743
 115.493379,    0.999651
 115.993379,    0.999560
 116.493379,    0.999483
 116.993379,    0.999708
 117.493379,    0.999919
 117.993379,    0.999835
 118.493379,    0.999752
 118.993379,    0.999687
 119.493379,    0.999617
 119.993379,    0.999525
 120.493379,    0.999497
 120.993379,    0.999720
 121.493379,    0.999881
 121.993379,    0.999797
 122.493379,    0.999718
 122.993379,    0.999653
 123.493379,    0.999578
 123.993379,    0.999484
 124.493379,    0.999390
 124.993379,    0.999296
 125.493379,    0.999316
 125.993379,    0.999539
 126.493379,    0.999648
 126.993379,    0.999556
 127.493379,    0.999464
 127.993379,    0.999371
 128.493379,    0.999391
 128.993379,    0.999611
 129.493379,    0.999718
 129.993379,    0.999623
 130.493379,    0.999640
 130.993379,    0.999856
 131.493379,    0.999964
 131.993379,    0.999877
 132.493379,    0.999896
 132.993379,    1.000133
 133.493379,    1.000325
 133.993379,    1.000410
 134.493379,    1.000548
 134.993379,    1.000541
 135.493379,    1.000501
 135.993379,    1.000414
 136.493379,    1.000510
 136.993379,    1.000116
 137.493379,    0.999656
 137.993379,    0.999874
 138.493379,    1.000096
 138.789442,    1.000229
