Ground distance, CL
   0.000000,    1.406400
   0.473227,    1.406400
   1.888194,    1.406400
   4.237807,    1.406400
   7.514938,    1.406400
  11.712427,    1.406400
  16.823087,    1.406400
  22.839699,    1.406400
  29.755021,    1.406400
  37.561785,    1.406400
  46.252697,    1.406400
  55.820445,    1.406400
  66.257696,    1.406400
  77.557098,    1.406400
  89.711284,    1.406400
 102.712869,    1.406400
 116.554457,    1.406400
 131.228642,    1.406400
 146.728004,    1.406400
 163.045116,    1.406400
 180.172549,    1.406400
 198.102861,    1.406400
 216.828616,    1.406400
 236.342379,    1.406400
 256.636717,    1.406400
 277.704207,    1.406400
 299.537441,    1.406400
 322.129025,    1.406400
 345.471582,    1.406400
 369.557754,    1.406400
 394.380214,    1.406400
 419.931658,    1.406400
 446.204803,    1.406400
 473.192391,    1.406400
 500.887195,    1.406400
 529.282007,    1.406400
 556.222784,    1.406400
 585.946984,    1.595496
 616.355510,    1.798224
 647.446876,    1.967845
 654.254791,    2.004648
 686.170078,    2.182081
 694.037340,    2.219199
 726.751558,    2.219199
 760.025389,    2.176149
 793.735013,    2.132949
 827.775147,    2.089717
 862.079069,    2.046529
 883.055682,    2.020229
 917.689834,    1.977587
 952.484440,    1.934346
 987.411505,    1.891085
1022.447358,    1.847929
1057.572695,    1.804642
1092.772337,    1.761458
1128.035125,    1.718188
1163.354201,    1.675080
1198.726911,    1.631719
1230.285250,    1.593350
1265.764496,    1.593350
1301.301994,    1.593350
1336.896725,    1.593350
1372.547278,    1.593350
1408.251859,    1.593350
1444.008316,    1.593350
1479.814160,    1.593350
1515.666589,    1.593350
1551.562522,    1.593350
1587.498619,    1.593350
1623.471322,    1.593350
1659.476884,    1.593350
1695.511404,    1.593350
1731.570864,    1.593350
1735.507567,    1.593350
1771.589729,    1.593350
1807.687180,    1.593350
1843.794840,    1.593350
1879.907697,    1.593350
1882.257028,    1.593350
1918.370790,    1.573874
1954.484443,    1.563054
1990.598016,    1.556562
2026.711518,    1.554398
2062.824993,    1.554398
2098.938376,    1.554398
2135.051662,    1.554398
2171.164966,    1.554398
2207.278320,    1.556562
2243.391677,    1.556562
2279.505101,    1.558726
2315.618537,    1.558726
2351.732036,    1.560890
2387.845548,    1.560890
2423.959123,    1.563054
2429.012968,    1.563054
2465.126434,    1.480822
2501.239729,    1.439879
2537.352864,    1.422394
2573.465882,    1.413738
2609.578825,    1.411574
2645.691746,    1.411574
2681.804732,    1.413738
2717.917796,    1.415902
2754.030991,    1.503544
2790.144354,    1.547906
2826.257848,    1.569546
2862.371452,    1.582530
2898.485139,    1.589022
2934.598899,    1.592785
2970.712732,    1.595514
3006.826617,    1.595514
3042.940561,    1.597678
3079.054552,    1.599392
3115.168579,    1.599842
3151.282589,    1.599842
3187.396700,    1.602006
3223.510771,    1.602006
3259.624856,    1.602006
3295.739029,    1.604170
3331.853142,    1.604170
3367.967294,    1.604170
3404.081509,    1.606334
3440.195668,    1.606334
3476.309896,    1.608498
3512.424154,    1.608498
3548.538374,    1.608498
3584.652688,    1.610662
3620.766996,    1.610662
3656.881290,    1.610662
3692.995681,    1.612826
3729.110026,    1.612826
3765.224374,    1.612826
3801.338822,    1.614990
3837.453222,    1.614990
3873.567658,    1.614990
3909.682170,    1.617154
3945.796627,    1.617154
3981.911148,    1.618399
4018.025702,    1.619318
4054.140212,    1.619318
4090.254806,    1.621482
4126.369402,    1.621482
4162.483973,    1.621482
4198.598641,    1.623646
4234.713276,    1.623646
4270.827907,    1.623646
4306.942638,    1.625810
4343.057322,    1.625810
4379.172031,    1.625810
4415.286826,    1.627974
4451.401569,    1.627974
4487.516365,    1.627974
4523.631222,    1.630138
4559.746035,    1.630138
4595.860931,    1.632302
4631.975850,    1.632302
4668.090741,    1.632302
4704.205730,    1.634466
4740.320709,    1.634466
4776.435679,    1.634466
4812.550756,    1.636630
4848.665800,    1.636630
4884.780860,    1.636630
4920.896016,    1.638794
4957.011122,    1.638794
4993.126266,    1.638794
5029.241493,    1.640958
5065.356674,    1.640958
5101.471927,    1.642997
