Speed (TAS), Climb Angle
  82.582654,    9.339311
  84.429590,    9.347329
  86.276525,    9.344264
  88.123461,    9.348074
  89.970397,    9.344945
  91.817332,    9.332884
  93.664268,    9.322682
  95.511204,    9.308798
  97.358140,    9.287372
  99.205075,    9.260894
 101.052011,    9.229417
 102.898947,    9.192210
 104.745882,    9.148306
 106.592818,    9.098065
 108.439754,    9.043135
 110.286690,    8.983071
 112.133625,    8.916358
 113.980561,    8.845825
 115.827497,    8.771960
 117.674432,    8.694833
 119.521368,    8.612892
 121.368304,    8.528799
 123.215240,    8.442234
 125.062175,    8.352152
 126.909111,    8.260323
 128.756047,    8.164780
 130.602982,    8.068380
 132.449918,    7.967446
 134.296854,    7.865884
 136.143790,    7.760572
 137.990725,    7.653764
 139.837661,    7.544618
 141.684597,    7.432267
 143.531532,    7.319550
 145.378468,    7.204102
 147.225404,    7.087929
 149.072340,    6.971334
 150.919275,    6.853835
 152.766211,    6.738522
 154.613147,    6.622733
 156.460082,    6.507326
 158.307018,    6.395428
 160.153954,    6.283003
 162.000890,    6.171955
 163.847825,    6.061525
 165.694761,    5.950523
 167.541697,    5.839458
 169.388632,    5.730693
 171.235568,    5.618317
 173.082504,    5.504665
 174.929440,    5.391128
 176.776375,    5.276977
 178.623311,    5.162212
 180.470247,    5.042811
 182.317182,    4.922584
 184.164118,    4.801708
 186.011054,    4.680003
 187.857990,    4.557598
 189.704925,    4.433672
 191.551861,    4.306934
 193.398797,    4.179675
 195.245732,    4.051735
 197.092668,    3.923100
 198.939604,    3.793773
 200.786540,    3.663762
 202.633475,    3.531652
 204.480411,    3.396814
 206.327347,    3.261264
 208.174282,    3.124998
 210.021218,    2.988011
 211.868154,    2.850310
 213.715090,    2.711866
 215.562025,    2.572558
 217.408961,    2.432534
 219.255897,    2.288954
 221.102832,    2.143972
 222.949768,    1.998249
 224.796704,    1.851784
 226.643640,    1.704745
 228.490575,    1.556978
 230.337511,    1.408467
 232.184447,    1.260563
 234.031382,    1.112253
 235.878318,    0.963197
 237.725254,    0.813950
 239.572190,    0.662420
 241.419125,    0.510120
 243.266061,    0.357305
 245.112997,    0.203925
 246.959932,    0.049772
 248.806868,   -0.105530
 250.653804,   -0.262100
 252.500740,   -0.419447
 254.347675,   -0.578006
 256.194611,   -0.738320
 258.041547,   -0.899413
 259.888482,   -1.061345
 261.735418,   -1.224307
 263.582354,   -1.388053
 265.429290,   -1.554473
