Time, Acceleration
   0.000000, 44825.312096
   1.000000, 44157.566877
   2.000000, 43483.441412
   3.000000, 42803.670722
   4.000000, 42118.947212
   5.000000, 41429.717135
   6.000000, 40736.522930
   7.000000, 40040.280982
   8.000000, 39341.750209
   9.000000, 38640.790589
  10.000000, 37938.735715
  11.000000, 37236.670809
  12.000000, 36535.258834
  13.000000, 35836.334594
  14.000000, 35140.517130
  15.000000, 34449.655009
  16.000000, 33763.094677
  17.000000, 33081.378875
  17.960000, 32428.106468
  18.960000, 32272.869899
  19.582485, 32175.102357
  20.189437, 30271.927004
  20.689437, 26712.545421
  21.689437, 15438.143096
  22.689437, 10196.205451
  22.990626, 9104.144655
  23.990626, 6230.214567
  24.990626, 4195.370520
  25.990626, 2945.786438
  26.990626, 2499.380662
  27.942125, 2764.983574
  28.942125, 2690.563363
  29.942125, 2541.651145
  30.942125, 2324.937184
  31.942125, 2049.425499
  32.942125, 1725.962991
  33.942125, 1366.759459
  34.942125,  984.915199
  34.990626,  966.053705
  35.990626,  486.511927
  36.990626,   18.774942
  37.035369,   -1.620024
  38.035369,   -9.439181
  39.035369,    1.828140
  40.035369,   -3.360490
  41.035369,   -5.028515
  42.035369,   11.358252
  43.035369,   10.804944
  44.035369,   10.385695
  44.568543,   -0.106225
  45.568543,   -3.322663
  46.568543,   -5.875843
  47.568543,   -6.484482
  48.568543,   11.357498
  49.568543,    2.318391
  50.568543,   -1.032719
  51.568543,    8.073177
  52.568543,    0.488603
  53.568543,   -5.042860
  54.568543,    4.689532
  55.568543,   -3.931384
  56.568543,    7.987976
  57.568543,   -2.559448
  58.568543,   11.512864
  59.568543,   -0.476348
  60.568543,   -5.146328
  61.568543,    1.563677
  62.568543,   -4.831438
  63.568543,    4.056339
  64.568543,   -3.938968
  65.568543,    7.084508
  66.568543,   -2.796857
  67.568543,   10.332524
  68.568543,   -1.253782
  69.568543,   -5.086965
  70.568543,    0.678712
  71.568543,   -4.809046
  72.568543,    3.092374
  73.568543,   -4.298271
  74.568543,    5.715547
  75.568543,   -3.292098
  76.568543,    8.799324
  77.568543,   -1.898270
  78.568543,   -5.172943
  79.568543,   -0.453059
  80.568543,   -4.811314
  81.568543,    1.893082
  82.568543,   -4.548710
  83.568543,    4.143433
  84.568543,   -3.650319
  85.568543,    7.084454
  86.568543,   -2.740281
  87.568543,   10.024899
  88.568543,   -1.264520
  89.568543,   -4.840540
  90.568543,    0.575060
  91.568543,   -4.944861
  92.568543,    2.544237
  93.568543,   -4.129658
  94.568543,    5.375464
  95.568543,   -3.552744
  96.568543,    7.968783
  97.568543,   -1.957944
  98.568543,   11.506990
  99.568543,   -0.629169
 100.568543,   -4.739972
 101.568543,    1.409856
 102.568543,   -4.596862
 103.568543,    3.555087
 104.568543,   -4.045336
 105.568543,    6.083873
 106.568543,   -2.756121
 107.568543,    9.290576
 108.568543,   -1.824462
 109.568543,    5.446645
 110.568543,    0.003689
 111.568543,   -4.805219
 112.568543,    1.868973
 113.568543,   -5.118773
 114.568543,    3.541467
 115.568543,   -5.192157
 116.568543,    5.476572
 117.568543,   -3.901500
 118.568543,    8.707806
 119.568543,   -2.432192
 120.568543,    4.330004
 121.568543,   11.722617
 121.741990,   -6.741422
