Mach, Climb Angle
   0.354133,    1.733762
   0.358435,    1.775679
   0.362736,    1.814441
   0.367038,    1.850476
   0.371340,    1.883334
   0.375641,    1.914008
   0.379943,    1.941579
   0.384245,    1.967033
   0.388546,    1.990146
   0.392848,    2.011060
   0.397150,    2.030212
   0.401451,    2.046336
   0.405753,    2.060534
   0.410055,    2.072885
   0.414357,    2.083075
   0.418658,    2.090410
   0.422960,    2.096111
   0.427262,    2.099124
   0.431563,    2.099905
   0.435865,    2.098403
   0.440167,    2.093692
   0.444468,    2.087287
   0.448770,    2.077716
   0.453072,    2.066968
   0.457373,    2.053232
   0.461675,    2.038747
   0.465977,    2.023253
   0.470278,    2.007428
   0.474580,    1.992680
   0.478882,    1.979791
   0.483184,    1.967220
   0.487485,    1.959814
   0.491787,    1.951180
   0.496089,    1.946437
   0.500390,    1.941668
   0.504692,    1.936010
   0.508994,    1.930527
   0.513295,    1.925033
   0.517597,    1.916899
   0.521899,    1.908688
   0.526200,    1.900014
   0.530502,    1.888493
   0.534804,    1.876646
   0.539105,    1.864586
   0.543407,    1.850220
   0.547709,    1.834995
   0.552011,    1.819648
   0.556312,    1.803450
   0.560614,    1.785109
   0.564916,    1.766625
   0.569217,    1.747998
   0.573519,    1.728186
   0.577821,    1.706674
   0.582122,    1.684999
   0.586424,    1.663174
   0.590726,    1.640725
   0.595027,    1.616049
   0.599329,    1.591192
   0.603631,    1.566154
   0.607932,    1.540935
   0.612234,    1.514255
   0.616536,    1.486224
   0.620838,    1.457993
   0.625139,    1.429564
   0.629441,    1.400935
   0.633743,    1.371288
   0.638044,    1.339904
   0.642346,    1.308305
   0.646648,    1.276491
   0.650949,    1.244461
   0.655251,    1.212216
   0.659553,    1.178512
   0.663854,    1.143568
   0.668156,    1.108394
   0.672458,    1.072989
   0.676759,    1.037355
   0.681061,    1.001490
   0.685363,    0.965396
   0.689665,    0.926915
   0.693966,    0.888180
   0.698268,    0.849202
   0.702570,    0.809980
   0.706871,    0.770513
   0.711173,    0.730803
   0.715475,    0.690849
   0.719776,    0.649618
   0.724078,    0.607103
   0.728380,    0.564332
   0.732681,    0.521304
   0.736983,    0.478019
   0.741285,    0.434479
   0.745586,    0.390681
   0.749888,    0.346627
   0.754190,    0.302317
   0.758492,    0.256142
   0.762793,    0.209346
   0.767095,    0.162283
   0.771397,    0.114951
   0.775698,    0.067351
   0.780000,    0.019484
