Mach, Rate of Climb
   0.203576, 1274.264502
   0.205762, 1283.954111
   0.207948, 1293.510586
   0.210134, 1302.500417
   0.212320, 1310.935540
   0.214507, 1318.829998
   0.216693, 1326.200000
   0.218879, 1332.911594
   0.221065, 1339.053820
   0.223251, 1344.700222
   0.225437, 1349.843644
   0.227623, 1354.259224
   0.229809, 1358.221073
   0.231995, 1361.690454
   0.234181, 1364.436880
   0.236368, 1366.786002
   0.238554, 1368.485021
   0.240740, 1369.653894
   0.242926, 1370.336080
   0.245112, 1370.340087
   0.247298, 1369.968818
   0.249484, 1368.830361
   0.251670, 1368.561983
   0.253856, 1367.894013
   0.256042, 1366.922680
   0.258229, 1365.233436
   0.260415, 1363.162842
   0.262601, 1360.497500
   0.264787, 1357.298018
   0.266973, 1353.709918
   0.269159, 1349.353976
   0.271345, 1344.727845
   0.273531, 1339.367109
   0.275717, 1333.542721
   0.277903, 1327.384842
   0.280090, 1320.339256
   0.282276, 1312.990122
   0.284462, 1305.178771
   0.286648, 1296.571774
   0.288834, 1287.644228
   0.291020, 1278.252004
   0.293206, 1268.032837
   0.295392, 1257.476126
   0.297578, 1246.580938
   0.299764, 1234.714762
   0.301951, 1223.336544
   0.304137, 1211.719195
   0.306323, 1199.447730
   0.308509, 1186.492826
   0.310695, 1173.179323
   0.312881, 1159.506090
   0.315067, 1145.017064
   0.317253, 1129.967185
   0.319439, 1114.540679
   0.321625, 1098.736320
   0.323812, 1082.163845
   0.325998, 1064.948099
   0.328184, 1047.337714
   0.330370, 1029.331374
   0.332556, 1010.843994
   0.334742,  991.396243
   0.336928,  971.535916
   0.339114,  951.261618
   0.341300,  930.571950
   0.343486,  909.323450
   0.345673,  887.152426
   0.347859,  864.549556
   0.350045,  841.566928
   0.352231,  820.727079
   0.354417,  799.483616
   0.356603,  777.318039
   0.358789,  754.609884
   0.360975,  731.481775
   0.363161,  707.932166
   0.365347,  683.959509
   0.367534,  659.562256
   0.369720,  634.235143
   0.371906,  608.331807
   0.374092,  581.987750
   0.376278,  555.201358
   0.378464,  527.971016
   0.380650,  500.295110
   0.382836,  472.146248
   0.385022,  442.930855
   0.387208,  413.254063
   0.389395,  383.114195
   0.391581,  352.509574
   0.393767,  321.438522
   0.395953,  289.899363
   0.398139,  257.890419
   0.400325,  225.467317
   0.402511,  194.050239
   0.404697,  162.171495
   0.406883,  129.829350
   0.409069,   97.022071
   0.411256,   63.747922
   0.413442,   30.005169
   0.415628,   -4.207921
   0.417814,  -38.893085
   0.420000,  -74.499159
