Speed(TAS), Altitude
 156.067069,    0.000000
 156.818853,  328.083990
 157.575948,  656.167979
 158.338404,  984.251969
 159.106271, 1312.335958
 159.879600, 1640.419948
 160.658443, 1968.503937
 161.442850, 2296.587927
 162.232875, 2624.671916
 163.028570, 2952.755906
 163.829990, 3280.839895
 164.637189, 3608.923885
 165.450223, 3937.007874
 166.269145, 4265.091864
 167.094014, 4593.175853
 167.924886, 4921.259843
 168.761819, 5249.343832
 169.604871, 5577.427822
 170.454102, 5905.511811
 171.309571, 6233.595801
 172.171338, 6561.679790
 173.039465, 6889.763780
 173.914015, 7217.847769
 174.795049, 7545.931759
 175.682632, 7874.015748
 176.576827, 8202.099738
 177.477700, 8530.183727
 178.385316, 8858.267717
 179.299743, 9186.351706
 180.221048, 9514.435696
 181.149299, 9842.519685
 182.084565, 10170.603675
 183.026917, 10498.687664
 183.976425, 10826.771654
 184.933162, 11154.855643
 185.897199, 11482.939633
 186.868611, 11811.023622
 187.847472, 12139.107612
 188.833857, 12467.191601
 189.827844, 12795.275591
 190.829509, 13123.359580
 191.838930, 13451.443570
 192.856188, 13779.527559
 193.881362, 14107.611549
 194.914535, 14435.695538
 195.955788, 14763.779528
 197.005204, 15091.863517
 198.062870, 15419.947507
 199.128869, 15748.031496
 200.203290, 16076.115486
 201.286219, 16404.199475
 202.377746, 16732.283465
 203.477962, 17060.367454
 204.586957, 17388.451444
 205.704825, 17716.535433
 206.831658, 18044.619423
 207.967552, 18372.703412
 209.112604, 18700.787402
 210.266911, 19028.871391
 211.430571, 19356.955381
 212.603686, 19685.039370
 213.786356, 20013.123360
 214.978684, 20341.207349
 216.180775, 20669.291339
 217.392734, 20997.375328
 218.614668, 21325.459318
 219.846686, 21653.543307
 221.088898, 21981.627297
 222.341416, 22309.711286
 223.604352, 22637.795276
 224.877820, 22965.879265
 226.161938, 23293.963255
 227.456823, 23622.047244
 228.762593, 23950.131234
 230.079371, 24278.215223
 231.407278, 24606.299213
 232.746439, 24934.383202
 234.096980, 25262.467192
 235.459030, 25590.551181
 236.832716, 25918.635171
 238.218172, 26246.719160
 239.615531, 26574.803150
 241.024926, 26902.887139
 242.446497, 27230.971129
 243.880381, 27559.055118
 245.326719, 27887.139108
 246.785655, 28215.223097
 248.257334, 28543.307087
 249.741903, 28871.391076
 251.239511, 29199.475066
 252.750309, 29527.559055
 254.274452, 29855.643045
 255.812094, 30183.727034
 257.363395, 30511.811024
 258.928514, 30839.895013
 260.507614, 31167.979003
 262.100861, 31496.062992
 263.708421, 31824.146982
 265.330465, 32152.230971
 266.967166, 32480.314961
 268.618699, 32808.398950
 270.285240, 33136.482940
 271.966972, 33464.566929
 273.664076, 33792.650919
 275.376739, 34120.734908
 277.105148, 34448.818898
 278.849497, 34776.902887
 280.609978, 35104.986877
 282.386790, 35433.070866
 284.180132, 35761.154856
 285.990208, 36089.238845
 288.163857, 36417.322835
 290.436832, 36745.406824
