Speed, Powers
 124.426691, 3310274.274302
 125.213046, 3320758.361197
 125.999401, 3331045.205214
 126.785755, 3340962.801049
 127.572110, 3350128.809865
 128.358465, 3359080.475059
 129.144820, 3367816.475415
 129.931175, 3376335.489720
 130.717530, 3386213.279102
 131.503885, 3397243.469267
 132.290240, 3408105.602169
 133.076595, 3418798.672873
 133.862950, 3429321.676447
 134.649305, 3440865.842403
 135.435659, 3453987.738153
 136.222014, 3466987.825023
 137.008369, 3479865.395780
 137.794724, 3492619.743185
 138.581079, 3505250.160003
 139.367434, 3520005.349053
 140.153789, 3535345.546276
 140.940144, 3550609.435779
 141.726499, 3565796.589424
 142.512854, 3580906.579075
 143.299209, 3595938.976595
 144.085564, 3612454.405467
 144.871918, 3630277.947311
 145.658273, 3648070.602456
 146.444628, 3665832.203250
 147.230983, 3683562.582044
 148.017338, 3701261.571186
 148.803693, 3718929.003025
 149.590048, 3738288.050007
 150.376403, 3758841.489618
 151.162758, 3779409.120719
 151.949113, 3799991.017522
 152.735468, 3820587.254236
 153.521822, 3841197.905073
 154.308177, 3861823.044242
 155.094532, 3882462.745957
 155.880887, 3905427.086635
 156.667242, 3929053.825635
 157.453597, 3952739.822265
 158.239952, 3976485.373954
 159.026307, 4000290.778132
 159.812662, 4024156.332229
 160.599017, 4048082.333675
 161.385372, 4072069.079899
 162.171726, 4096116.868332
 162.958081, 4122986.599846
 163.744436, 4150120.336357
 164.530791, 4177358.605236
 165.317146, 4204701.908481
 166.103501, 4232150.748090
 166.889856, 4259705.626064
 167.676211, 4287367.044400
 168.462566, 4315135.505099
 169.248921, 4343011.510159
 170.035276, 4370995.561578
 170.821631, 4401405.238085
 171.607985, 4432562.025847
 172.394340, 4463868.936045
 173.180695, 4495326.656582
 173.967050, 4526935.875360
 174.753405, 4558697.280280
 175.539760, 4590611.559245
 176.326115, 4622679.400158
 177.112470, 4654901.490920
 177.898825, 4687278.519434
 178.685180, 4719811.173602
 179.471535, 4752500.141326
 180.257889, 4788218.444170
 181.044244, 4824182.916817
 181.830599, 4860344.267426
 182.616954, 4896703.351126
 183.403309, 4933261.023045
 184.189664, 4970018.138309
 184.976019, 5006975.552046
 185.762374, 5044134.119385
 186.548729, 5081494.695454
 187.335084, 5119058.135379
 188.121439, 5156825.294288
 188.907793, 5194797.027310
 189.694148, 5232974.189573
 190.480503, 5271366.879355
 191.266858, 5312881.929513
 192.053213, 5354645.053318
 192.839568, 5396662.068490
 193.625923, 5438940.945273
 194.412278, 5481491.971723
 195.198633, 5524327.924102
 195.984988, 5567464.242438
 196.771343, 5610919.211292
 197.557698, 5654714.145798
 198.344052, 5698873.583024
 199.130407, 5743425.478706
 199.916762, 5788401.409408
 200.703117, 5833836.780172
 201.489472, 5879771.037696
 202.275827, 5926247.889100
