Speed(TAS), Altitude
  87.840983,    0.000000
  88.264117,  100.000000
  88.690242,  200.000000
  89.119383,  300.000000
  89.551571,  400.000000
  89.986832,  500.000000
  90.425197,  600.000000
  90.866693,  700.000000
  91.311352,  800.000000
  91.759202,  900.000000
  92.210275, 1000.000000
  92.664600, 1100.000000
  93.122208, 1200.000000
  93.583132, 1300.000000
  94.047402, 1400.000000
  94.515051, 1500.000000
  94.986111, 1600.000000
  95.460616, 1700.000000
  95.938598, 1800.000000
  96.420091, 1900.000000
  96.905129, 2000.000000
  97.393747, 2100.000000
  97.885979, 2200.000000
  98.381862, 2300.000000
  98.881430, 2400.000000
  99.384720, 2500.000000
  99.891768, 2600.000000
 100.402612, 2700.000000
 100.917289, 2800.000000
 101.435838, 2900.000000
 101.958296, 3000.000000
 102.484702, 3100.000000
 103.015097, 3200.000000
 103.549519, 3300.000000
 104.088010, 3400.000000
 104.630610, 3500.000000
 105.177360, 3600.000000
 105.728304, 3700.000000
 106.283482, 3800.000000
 106.842939, 3900.000000
 107.406717, 4000.000000
 107.974861, 4100.000000
 108.547416, 4200.000000
 109.124426, 4300.000000
 109.705938, 4400.000000
 110.291998, 4500.000000
 110.882653, 4600.000000
 111.477951, 4700.000000
 112.077939, 4800.000000
 112.682667, 4900.000000
 113.292185, 5000.000000
 113.906541, 5100.000000
 114.525788, 5200.000000
 115.149976, 5300.000000
 115.779158, 5400.000000
 116.413386, 5500.000000
 117.052715, 5600.000000
 117.697197, 5700.000000
 118.346888, 5800.000000
 119.001845, 5900.000000
 119.662122, 6000.000000
 120.327777, 6100.000000
 120.998869, 6200.000000
 121.675455, 6300.000000
 122.357595, 6400.000000
 123.045350, 6500.000000
 123.738781, 6600.000000
 124.437949, 6700.000000
 125.142918, 6800.000000
 125.853750, 6900.000000
 126.570511, 7000.000000
 127.293265, 7100.000000
 128.022080, 7200.000000
 128.757021, 7300.000000
 129.498158, 7400.000000
 130.245559, 7500.000000
 130.999294, 7600.000000
 131.759434, 7700.000000
 132.526052, 7800.000000
 133.299219, 7900.000000
 134.079011, 8000.000000
 134.865502, 8100.000000
 135.658768, 8200.000000
 136.458886, 8300.000000
 137.265935, 8400.000000
 138.079994, 8500.000000
 138.901144, 8600.000000
 139.729465, 8700.000000
 140.565042, 8800.000000
 141.407957, 8900.000000
 142.258297, 9000.000000
 143.116147, 9100.000000
 143.981596, 9200.000000
 144.854732, 9300.000000
 145.735645, 9400.000000
 146.624428, 9500.000000
 147.521173, 9600.000000
 148.425974, 9700.000000
 149.338928, 9800.000000
 150.260130, 9900.000000
 151.189681, 10000.000000
 152.127679, 10100.000000
 153.074227, 10200.000000
 154.029427, 10300.000000
 154.993384, 10400.000000
 155.966205, 10500.000000
 156.947996, 10600.000000
 157.938867, 10700.000000
 158.938930, 10800.000000
 159.948297, 10900.000000
 160.967083, 11000.000000
 162.190502, 11100.000000
 163.469826, 11200.000000
 164.759201, 11300.000000
 166.058705, 11400.000000
 167.368417, 11500.000000
 168.688417, 11600.000000
 170.018786, 11700.000000
 171.359604, 11800.000000
 172.710954, 11900.000000
 174.072918, 12000.000000
 175.445579, 12100.000000
 176.829020, 12200.000000
 178.223326, 12300.000000
 179.628583, 12400.000000
