Ground Distance, 
   0.000000,   15.240000
 253.208612,    1.969899
 261.567213,    1.556239
 269.925813,    1.191344
 278.284414,    0.875177
 286.643015,    0.607705
 295.001615,    0.388902
 303.360216,    0.218744
 311.718817,    0.097216
 320.077417,    0.024303
 328.436018,    0.000000
 329.160240,    0.000000
 336.394730,    0.000000
 385.603045,    0.000000
 395.366295,    0.000000
 405.103567,    0.000000
 414.814930,    0.000000
 424.500452,    0.000000
 424.887336,    0.000000
 425.660981,    0.000000
 425.970393,    0.000000
 426.101410,    0.000000
 426.363430,    0.000000
 426.385089,    0.000000
 426.396291,    0.000000
 426.403635,    0.000000
 426.407968,    0.000000
 426.409974,    0.000000
 426.410642,    0.000000
 426.410959,    0.000000
 426.411247,    0.000000
 426.414131,    0.000000
 426.442970,    0.000000
 426.731313,    0.000000
 429.609508,    0.000000
 457.845762,    0.000000
 486.800785,    0.000000
 513.358190,    0.000000
 537.417614,    0.000000
 559.039531,    0.000000
 578.317209,    0.000000
 595.363013,    0.000000
 599.854847,    0.000000
 603.971052,    0.000000
 605.446565,    0.000000
 606.199100,    0.000000
 606.883563,    0.000000
 613.551784,    0.000000
 619.325075,    0.000000
 623.288669,    0.000000
 624.658106,    0.000000
 626.318228,    0.000000
 637.127760,    0.000000
 639.603397,    0.000000
 642.176933,    0.000000
 642.892249,    0.000000
 643.266876,    0.000000
 643.625313,    0.000000
 647.075383,    0.000000
 654.991479,    0.000000
 661.211468,    0.000000
 661.680470,    0.000000
 661.984222,    0.000000
 662.097717,    0.000000
 662.205117,    0.000000
 663.224156,    0.000000
 666.672759,    0.000000
 667.229221,    0.000000
 667.447658,    0.000000
 667.594880,    0.000000
 667.691457,    0.000000
 667.745916,    0.000000
 667.765288,    0.000000
 667.765514,    0.000000
 667.765574,    0.000000
 667.765575,    0.000000
