V/VsTO, Thrust - Yawing Moment
   0.304025, 432155.501717
   0.307342, 431831.059899
   0.310659, 431506.618081
   0.313976, 431182.176263
   0.317293, 430857.734445
   0.320611, 430533.292627
   0.323928, 430208.850809
   0.327245, 429884.408991
   0.330562, 429559.967173
   0.333879, 429235.525355
   0.337196, 428911.083537
   0.340514, 428585.879745
   0.343831, 428260.590903
   0.347148, 427935.302061
   0.350465, 427610.013219
   0.353782, 427284.724377
   0.357099, 426959.435535
   0.360417, 426634.146693
   0.363734, 426308.857852
   0.367051, 425983.569010
   0.370368, 425658.280168
   0.373685, 425332.991326
   0.377003, 425007.702484
   0.380320, 424682.413642
   0.383637, 424357.124800
   0.386954, 424031.835958
   0.390271, 423706.547116
   0.393588, 423381.258274
   0.396906, 423055.969432
   0.400223, 422730.680591
   0.403540, 422405.391749
   0.406857, 422080.102907
   0.410174, 421754.814065
   0.413491, 421429.525223
   0.416809, 421104.236381
   0.420126, 420778.947539
   0.423443, 420453.168575
   0.426760, 420126.817756
   0.430077, 419800.466937
   0.433394, 419474.116118
   0.436712, 419147.765298
   0.440029, 418821.414479
   0.443346, 418495.063660
   0.446663, 418168.712841
   0.449980, 417842.362021
   0.453297, 417516.011202
   0.456615, 417189.660383
   0.459932, 416863.309563
   0.463249, 416536.958744
   0.466566, 416210.607925
   0.469883, 415884.257106
   0.473200, 415557.906286
   0.476518, 415231.555467
   0.479835, 414905.204648
   0.483152, 414578.853828
   0.486469, 414252.503009
   0.489786, 413926.152190
   0.493103, 413599.801371
   0.496421, 413273.450551
   0.499738, 412947.099732
   0.503055, 412620.748913
   0.506372, 412294.368259
   0.509689, 411966.745383
   0.513006, 411639.122508
   0.516324, 411311.499632
   0.519641, 410983.876756
   0.522958, 410656.253880
   0.526275, 410328.631004
   0.529592, 410001.008128
   0.532909, 409673.385252
   0.536227, 409345.762376
   0.539544, 409018.139500
   0.542861, 408690.516625
   0.546178, 408362.893749
   0.549495, 408035.270873
   0.552813, 407707.647997
   0.556130, 407380.025121
   0.559447, 407052.402245
   0.562764, 406724.779369
   0.566081, 406397.156493
   0.569398, 406069.533617
   0.572716, 405741.910741
   0.576033, 405414.287866
   0.579350, 405086.664990
   0.582667, 404759.042114
   0.585984, 404431.419238
   0.589301, 404103.796362
   0.592619, 403775.342592
   0.595936, 403446.300294
   0.599253, 403117.257996
   0.602570, 402788.215698
   0.605887, 402459.173401
   0.609204, 402130.131103
   0.612522, 401801.088805
   0.615839, 401472.046507
   0.619156, 401143.004209
   0.622473, 400813.961912
   0.625790, 400484.919614
   0.629107, 400155.877316
   0.632425, 399826.835018
   0.635742, 399497.792720
   0.639059, 399168.750422
   0.642376, 398839.708125
   0.645693, 398510.665827
   0.649010, 398181.623529
   0.652328, 397852.581231
   0.655645, 397523.538933
   0.658962, 397194.496636
   0.662279, 396865.454338
   0.665596, 396536.412040
   0.668913, 396207.369742
   0.672231, 395878.327444
   0.675548, 395549.128053
   0.678865, 395219.019341
   0.682182, 394888.910630
   0.685499, 394558.801919
   0.688816, 394228.693207
   0.692134, 393898.584496
   0.695451, 393568.475784
   0.698768, 393238.367073
   0.702085, 392908.258362
   0.705402, 392578.149650
   0.708719, 392248.040939
   0.712037, 391917.932228
   0.715354, 391587.823516
   0.718671, 391257.714805
   0.721988, 390927.606093
   0.725305, 390597.497382
   0.728622, 390267.388671
   0.731940, 389937.279959
   0.735257, 389607.171248
   0.738574, 389277.062537
   0.741891, 388946.953825
   0.745208, 388616.845114
   0.748526, 388286.736402
   0.751843, 387956.627691
   0.755160, 387626.518980
   0.758477, 387296.410268
   0.761794, 386965.956794
   0.765111, 386635.361985
   0.768429, 386304.767175
   0.771746, 385974.172366
   0.775063, 385643.577556
   0.778380, 385312.982747
   0.781697, 384982.387937
   0.785014, 384651.793128
   0.788332, 384321.198319
   0.791649, 383990.603509
   0.794966, 383660.008700
   0.798283, 383329.413890
   0.801600, 382998.819081
   0.804917, 382668.224272
   0.808235, 382337.629462
   0.811552, 382007.034653
   0.814869, 381676.439843
   0.818186, 381345.845034
   0.821503, 381015.250224
   0.824820, 380684.655415
   0.828138, 380354.060606
   0.831455, 380023.465796
   0.834772, 379692.870987
   0.838089, 379362.276177
   0.841406, 379031.681368
   0.844723, 378701.110478
   0.848041, 378370.603876
   0.851358, 378040.097275
   0.854675, 377709.590674
   0.857992, 377379.084072
   0.861309, 377048.577471
   0.864626, 376718.070870
   0.867944, 376387.564268
   0.871261, 376057.057667
   0.874578, 375726.551066
   0.877895, 375396.044464
   0.881212, 375065.537863
   0.884529, 374735.031262
   0.887847, 374404.524660
   0.891164, 374074.018059
   0.894481, 373743.511458
   0.897798, 373413.004856
   0.901115, 373082.498255
   0.904432, 372751.991654
   0.907750, 372421.485052
