V/VsTO, Thrust - Yawing Moment
   0.304025, 24767.684292
   0.307342, 25311.105892
   0.310659, 25860.424513
   0.313976, 26415.640157
   0.317293, 26976.752822
   0.320611, 27543.762510
   0.323928, 28116.669220
   0.327245, 28695.472951
   0.330562, 29280.173705
   0.333879, 29870.771481
   0.337196, 30467.266278
   0.340514, 31069.658098
   0.343831, 31677.946940
   0.347148, 32292.132803
   0.350465, 32912.215689
   0.353782, 33538.195597
   0.357099, 34170.072527
   0.360417, 34807.846479
   0.363734, 35451.517452
   0.367051, 36101.085448
   0.370368, 36756.550466
   0.373685, 37417.912506
   0.377003, 38085.171568
   0.380320, 38758.327652
   0.383637, 39437.380758
   0.386954, 40122.330886
   0.390271, 40813.178036
   0.393588, 41509.922208
   0.396906, 42212.563402
   0.400223, 42921.101618
   0.403540, 43635.536856
   0.406857, 44355.869117
   0.410174, 45082.098399
   0.413491, 45814.224703
   0.416809, 46552.248029
   0.420126, 47296.168377
   0.423443, 48045.985747
   0.426760, 48801.700140
   0.430077, 49563.311554
   0.433394, 50330.819990
   0.436712, 51104.225449
   0.440029, 51883.527929
   0.443346, 52668.727431
   0.446663, 53459.823956
   0.449980, 54256.817502
   0.453297, 55059.708071
   0.456615, 55868.495661
   0.459932, 56683.180273
   0.463249, 57503.761908
   0.466566, 58330.240564
   0.469883, 59162.616243
   0.473200, 60000.888944
   0.476518, 60845.058666
   0.479835, 61695.125411
   0.483152, 62551.089177
   0.486469, 63412.949966
   0.489786, 64280.707777
   0.493103, 65154.362609
   0.496421, 66033.914464
   0.499738, 66919.363341
   0.503055, 67810.709240
   0.506372, 68707.952160
   0.509689, 69611.092103
   0.513006, 70520.129068
   0.516324, 71435.063055
   0.519641, 72355.894064
   0.522958, 73282.622094
   0.526275, 74215.247147
   0.529592, 75153.769222
   0.532909, 76098.188319
   0.536227, 77048.504438
   0.539544, 78004.717579
   0.542861, 78966.827742
   0.546178, 79934.834927
   0.549495, 80908.739134
   0.552813, 81888.540363
   0.556130, 82874.238614
   0.559447, 83865.833887
   0.562764, 84863.326183
   0.566081, 85866.715500
   0.569398, 86876.001839
   0.572716, 87891.185200
   0.576033, 88912.265583
   0.579350, 89939.242989
   0.582667, 90972.117416
   0.585984, 92010.888865
   0.589301, 93055.557336
   0.592619, 94106.122830
   0.595936, 95162.585345
   0.599253, 96224.944882
   0.602570, 97293.201442
   0.605887, 98367.355023
   0.609204, 99447.405627
   0.612522, 100533.353252
   0.615839, 101625.197900
   0.619156, 102722.939569
   0.622473, 103826.578261
   0.625790, 104936.113974
   0.629107, 106051.546710
   0.632425, 107172.876467
   0.635742, 108300.103247
   0.639059, 109433.227048
   0.642376, 110572.247872
   0.645693, 111717.165718
   0.649010, 112867.980585
   0.652328, 114024.692475
   0.655645, 115187.301387
   0.658962, 116355.807321
   0.662279, 117530.210276
   0.665596, 118710.510254
   0.668913, 119896.707254
   0.672231, 121088.801276
   0.675548, 122286.792320
   0.678865, 123490.680386
   0.682182, 124700.465473
   0.685499, 125916.147583
   0.688816, 127137.726715
   0.692134, 128365.202869
   0.695451, 129598.576045
   0.698768, 130837.846243
   0.702085, 132083.013463
   0.705402, 133334.077705
   0.708719, 134591.038969
   0.712037, 135853.897255
   0.715354, 137122.652564
   0.718671, 138397.304894
   0.721988, 139677.854246
   0.725305, 140964.300620
   0.728622, 142256.644016
   0.731940, 143554.884434
   0.735257, 144859.021875
   0.738574, 146169.056337
   0.741891, 147484.987821
   0.745208, 148806.816327
   0.748526, 150134.541856
   0.751843, 151468.164406
   0.755160, 152807.683978
   0.758477, 154153.100573
   0.761794, 155504.414189
   0.765111, 156861.624828
   0.768429, 158224.732488
   0.771746, 159593.737171
   0.775063, 160968.638875
   0.778380, 162349.437602
   0.781697, 163736.133350
   0.785014, 165128.726121
   0.788332, 166527.215913
   0.791649, 167931.602728
   0.794966, 169341.886564
   0.798283, 170758.067423
   0.801600, 172180.145304
   0.804917, 173608.120206
   0.808235, 175041.992131
   0.811552, 176481.761078
   0.814869, 177927.427047
   0.818186, 179378.990037
   0.821503, 180836.450050
   0.824820, 182299.807085
   0.828138, 183769.061142
   0.831455, 185244.212221
   0.834772, 186725.260322
   0.838089, 188212.205444
   0.841406, 189705.047589
   0.844723, 191203.786756
   0.848041, 192708.422945
   0.851358, 194218.956156
   0.854675, 195735.386389
   0.857992, 197257.713644
   0.861309, 198785.937921
   0.864626, 200320.059220
   0.867944, 201860.077541
   0.871261, 203405.992885
   0.874578, 204957.805250
   0.877895, 206515.514637
   0.881212, 208079.121046
   0.884529, 209648.624477
   0.887847, 211224.024930
   0.891164, 212805.322406
   0.894481, 214392.516903
   0.897798, 215985.608422
   0.901115, 217584.596963
   0.904432, 219189.482527
   0.907750, 220800.265112
   0.911067, 222416.944719
   0.914384, 224039.521349
   0.917701, 225667.995000
   0.921018, 227302.365674
   0.924335, 228942.633369
   0.927653, 230588.798087
   0.930970, 232240.859826
   0.934287, 233898.818588
   0.937604, 235562.674371
   0.940921, 237232.427177
   0.944239, 238908.077004
   0.947556, 240589.623854
   0.950873, 242277.067725
   0.954190, 243970.408619
   0.957507, 245669.646535
   0.960824, 247374.781472
   0.964142, 249085.813432
   0.967459, 250802.742414
   0.970776, 252525.568418
   0.974093, 254254.291443
   0.977410, 255988.911491
   0.980727, 257729.428561
   0.984045, 259475.842653
   0.987362, 261228.153767
   0.990679, 262986.361902
   0.993996, 264750.467060
   0.997313, 266520.469240
   1.000630, 268296.368442
   1.003948, 270078.164666
   1.007265, 271865.857912
   1.010582, 273659.448180
   1.013899, 275458.935470
   1.017216, 277264.319782
   1.020533, 279075.601116
   1.023851, 280892.779472
   1.027168, 282715.854850
   1.030485, 284544.827251
   1.033802, 286379.696673
   1.037119, 288220.463117
   1.040436, 290067.126583
   1.043754, 291919.687071
   1.047071, 293778.144581
   1.050388, 295642.499114
   1.053705, 297512.750668
   1.057022, 299388.899244
   1.060339, 301270.944843
   1.063657, 303158.887463
   1.066974, 305052.727105
   1.070291, 306952.463770
   1.073608, 308858.097456
   1.076925, 310769.628165
   1.080242, 312687.055895
   1.083560, 314610.380647
   1.086877, 316539.602422
   1.090194, 318474.721218
   1.093511, 320415.737037
   1.096828, 322362.649878
   1.100145, 324315.459740
   1.103463, 326274.166625
   1.106780, 328238.770531
   1.110097, 330209.271460
   1.113414, 332185.669411
   1.116731, 334167.964383
   1.120048, 336156.156378
   1.123366, 338150.245395
   1.126683, 340150.231433
   1.130000, 342156.114494
