Ground Roll Distance, Horizontal Forces
 331.804022, -8885.543640
 339.247772, -8871.608988
 390.132329, -8777.553662
 400.226384, -8759.143859
 410.293001, -8740.865635
 420.332257, -8722.718074
 430.344228, -8704.700266
 432.343355, -8701.112195
 432.352806, -8701.095239
 432.357902, -8701.086098
 432.359067, -8701.084007
 432.359704, -8701.082865
 432.360036, -51037.787791
 432.360357, -51037.855908
 432.363569, -51038.537085
 432.395688, -51045.349286
 432.716817, -51113.514267
 435.921962, -51799.477237
 467.331916, -59106.308956
 498.602209, -67611.005815
 527.166420, -76726.297096
 552.952780, -86353.421294
 576.040346, -96403.874271
 596.545904, -106777.908186
 614.607331, -117365.972511
 620.208975, -120988.329693
 624.068816, -123591.936068
 628.191275, -126477.581352
 628.916837, -126982.367333
 629.709760, -127528.734363
 637.396267, -133036.288333
 642.475297, -136905.414661
 645.667347, -139441.905350
 647.022980, -140545.050302
 648.887777, -142070.786740
 659.938814, -151841.373601
 662.290874, -154109.915223
 664.588758, -156403.321992
 665.254068, -157082.658321
 665.626643, -157446.559617
 665.965224, -157773.310133
 669.229236, -161009.903592
 677.352603, -169921.062485
 683.653766, -178203.099654
 684.125818, -178908.387252
 685.027807, -180469.520500
 685.789245, -181866.895677
 689.067575, -189663.000408
 689.484577, -191330.581392
 689.650317, -192233.044654
 689.752432, -193004.555670
 689.807844, -193689.083718
 689.825114, -194295.716781
 689.825122, -194309.908001
