Ground Roll Distance, Horizontal Forces
 331.804022, -2917.002065
 339.247772, -2908.808705
 390.132329, -2852.817197
 400.226384, -2841.713277
 410.293001, -2830.640467
 420.332257, -2819.598618
 430.344228, -2808.587583
 432.343355, -2806.389061
 432.352806, -2806.378667
 432.357902, -2806.373063
 432.359067, -2806.371781
 432.359704, -2806.371081
 432.360036, -2806.370604
 432.360357, -2806.369206
 432.363569, -2806.355226
 432.395688, -2806.215416
 432.716817, -2804.816430
 435.921962, -2790.737496
 467.331916, -2640.652875
 498.602209, -2465.437744
 527.166420, -2276.537534
 552.952780, -2075.167171
 576.040346, -1862.112146
 596.545904, -1638.166659
 614.607331, -1404.104998
 620.208975, -1322.477865
 624.068816, -1263.250440
 628.191275, -1197.021836
 628.916837, -1185.025998
 629.709760, -1171.797118
 637.396267, -1036.575809
 642.475297, -939.373976
 645.667347, -874.559382
 647.022980, -846.523265
 648.887777, -825.888564
 659.938814, -688.758923
 662.290874, -655.504121
 664.588758, -621.253847
 665.254068, -610.979182
 665.626643, -605.150723
 665.965224, -599.806933
 669.229236, -545.787828
 677.352603, -384.666522
 683.653766, -211.133185
 684.125818, -194.812241
 685.027807, -161.483557
 685.789245, -130.643111
 689.067575,   66.370322
 689.484577,  116.801147
 689.650317,  146.020775
 689.752432,  172.314520
 689.807844,  196.838215
 689.825114,  219.672021
 689.825122,  220.220000
