Mach, Rate of Climb
   0.299489,  237.310039
   0.300707,  245.489731
   0.301924,  250.324059
   0.303141,  255.220063
   0.304359,  260.178117
   0.305576,  265.198595
   0.306793,  270.281871
   0.308010,  273.909833
   0.309228,  276.941425
   0.310445,  280.152466
   0.311662,  283.435275
   0.312880,  286.756948
   0.314097,  290.117745
   0.315314,  293.517930
   0.316531,  295.840090
   0.317749,  297.900377
   0.318966,  299.983725
   0.320183,  302.090327
   0.321400,  304.220378
   0.322618,  306.374071
   0.323835,  308.678066
   0.325052,  311.034418
   0.326270,  312.666497
   0.327487,  313.916259
   0.328704,  315.178314
   0.329921,  316.452802
   0.331139,  317.739863
   0.332356,  319.039640
   0.333573,  320.352272
   0.334791,  321.677900
   0.336008,  323.016665
   0.337225,  324.100012
   0.338442,  324.592777
   0.339660,  325.088755
   0.340877,  325.588043
   0.342094,  326.090739
   0.343311,  326.596943
   0.344529,  327.106752
   0.345746,  327.620265
   0.346963,  328.137580
   0.348181,  328.658794
   0.349398,  329.073776
   0.350615,  328.858512
   0.351832,  328.653789
   0.353050,  328.445017
   0.354267,  328.232263
   0.355484,  328.015593
   0.356702,  327.795071
   0.357919,  327.570764
   0.359136,  327.342736
   0.360353,  327.111054
   0.361571,  326.875784
   0.362788,  326.636990
   0.364005,  325.885730
   0.365222,  324.882552
   0.366440,  323.867926
   0.367657,  322.841887
   0.368874,  321.804472
   0.370092,  320.755717
   0.371309,  319.695656
   0.372526,  318.624327
   0.373743,  317.541763
   0.374961,  316.448003
   0.376178,  315.343080
   0.377395,  314.251179
   0.378613,  313.151911
   0.379830,  311.489720
   0.381047,  309.572101
   0.382264,  307.635739
   0.383482,  305.680642
   0.384699,  303.706820
   0.385916,  301.714283
   0.387133,  299.703038
   0.388351,  297.673097
   0.389568,  295.624468
   0.390785,  293.547603
   0.392003,  291.450749
   0.393220,  289.335166
   0.394437,  287.200862
   0.395654,  285.047846
   0.396872,  282.876129
   0.398089,  279.863567
   0.399306,  276.587267
   0.400524,  273.282154
   0.401741,  269.948208
   0.402958,  266.585404
   0.404175,  263.158327
   0.405393,  259.698017
   0.406610,  256.208534
   0.407827,  252.689856
   0.409044,  249.141960
   0.410262,  245.564822
   0.411479,  241.958420
   0.412696,  238.322732
   0.413914,  234.657733
   0.415131,  230.963403
   0.416348,  227.239717
   0.417565,  223.451263
   0.418783,  219.268139
   0.420000,  214.480206
