Speed (TAS), Efficiency
 222.687766,    8.774490
 225.650044,    9.144865
 228.612322,    9.514926
 231.574599,    9.883604
 234.536877,   10.249974
 237.499155,   10.613271
 240.461433,   10.972914
 243.423710,   11.328516
 246.385988,   11.678872
 249.348266,   12.019065
 252.310544,   12.353478
 255.272821,   12.682491
 258.235099,   13.006675
 261.197377,   13.321524
 264.159655,   13.623125
 267.121932,   13.920796
 270.084210,   14.212697
 273.046488,   14.485754
 276.008766,   14.757174
 278.971043,   15.016537
 281.933321,   15.263768
 284.895599,   15.509157
 287.857876,   15.732452
 290.820154,   15.959716
 293.782432,   16.161370
 296.744710,   16.368425
 299.706987,   16.549880
 302.669265,   16.737268
 305.631543,   16.898478
 308.593821,   17.062779
 311.556098,   17.208679
 314.518376,   17.348869
 317.480654,   17.482860
 320.442932,   17.598391
 323.405209,   17.716553
 326.367487,   17.814840
 329.329765,   17.907365
 332.292043,   18.001705
 335.254320,   18.069469
 338.216598,   18.137878
 341.178876,   18.207408
 344.141154,   18.250752
 347.103431,   18.294681
 350.065709,   18.339200
 353.027987,   18.364706
 355.990265,   18.384455
 358.952542,   18.404411
 361.914820,   18.418821
 364.877098,   18.415236
 367.839376,   18.411622
 370.801653,   18.407981
 373.763931,   18.395867
 376.726209,   18.370074
 379.688486,   18.344151
 382.650764,   18.318099
 385.613042,   18.289216
 388.575320,   18.242770
 391.537597,   18.196208
 394.499875,   18.149531
 397.462153,   18.102744
 400.424431,   18.048154
 403.386708,   17.983025
 406.348986,   17.917891
 409.311264,   17.852754
 412.273542,   17.787622
 415.235819,   17.719909
 418.198097,   17.638658
 421.160375,   17.557578
 424.122653,   17.476677
 427.084930,   17.395958
 430.047208,   17.315427
 433.009486,   17.231862
 435.971764,   17.137616
 438.934041,   17.043764
 441.896319,   16.950309
 444.858597,   16.857255
 447.820875,   16.764606
 450.783152,   16.672364
 453.745430,   16.574800
 456.707708,   16.471338
 459.669985,   16.368498
 462.632263,   16.266282
 465.594541,   16.164690
 468.556819,   16.063724
 471.519096,   15.963382
 474.481374,   15.863665
 477.443652,   15.757645
 480.405930,   15.649137
 483.368207,   15.541456
 486.330485,   15.434599
 489.292763,   15.328561
 492.255041,   15.223340
 495.217318,   15.118932
 498.179596,   15.015332
 501.141874,   14.912537
 504.104152,   14.805895
 507.066429,   14.696513
 510.028707,   14.588109
 512.990985,   14.480675
 515.953263,   14.374204
