Speed, Power
  85.874376, 2950199.727655
  86.978785, 2934329.345186
  88.083194, 2929043.213019
  89.187602, 2925437.759226
  90.292011, 2926534.207110
  91.396420, 2930803.999429
  92.500829, 2933859.394952
  93.605237, 2944328.875349
  94.709646, 2954037.120409
  95.814055, 2962906.020265
  96.918463, 2978339.538616
  98.022872, 2993084.359251
  99.127281, 3007132.444367
 100.231690, 3025118.788873
 101.336098, 3044281.135709
 102.440507, 3062940.596864
 103.544916, 3081497.502523
 104.649324, 3105456.755054
 105.753733, 3129101.912516
 106.858142, 3152429.585965
 107.962551, 3175436.386460
 109.066959, 3203639.189503
 110.171368, 3232297.916489
 111.275777, 3260818.439430
 112.380185, 3289199.343492
 113.484594, 3318390.207291
 114.589003, 3354559.212892
 115.693412, 3390823.393040
 116.797820, 3427183.683734
 117.902229, 3463641.020975
 119.006638, 3500196.340760
 120.111047, 3540734.306769
 121.215455, 3584739.407706
 122.319864, 3629047.233677
 123.424273, 3673660.595960
 124.528681, 3718582.305834
 125.633090, 3763815.174577
 126.737499, 3809362.013468
 127.841908, 3861587.728922
 128.946316, 3914723.755183
 130.050725, 3968363.391638
 131.155134, 4022511.029639
 132.259542, 4077171.060532
 133.363951, 4132347.875669
 134.468360, 4188045.866398
 135.572769, 4244269.424069
 136.677177, 4310359.020685
 137.781586, 4377930.872269
 138.885995, 4446292.088495
 139.990403, 4515449.103578
 141.094812, 4585408.351734
 142.199221, 4656176.267178
 143.303630, 4727759.284128
 144.408038, 4800163.836798
 145.512447, 4873396.359405
 146.616856, 4947463.286166
 147.721265, 5031276.003813
 148.825673, 5116751.800790
 149.930082, 5203300.391365
 151.034491, 5290929.860966
 152.138899, 5379648.295022
 153.243308, 5469463.778963
 154.347717, 5560384.398217
 155.452126, 5652418.238213
 156.556534, 5745573.384381
 157.660943, 5839857.922149
 158.765352, 5935279.936947
 159.869760, 6031847.514202
 160.974169, 6129568.739346
 162.078578, 6237967.388117
 163.182987, 6347952.952047
 164.287395, 6459320.308948
 165.391804, 6572078.943793
 166.496213, 6686238.341554
 167.600621, 6801807.987205
 168.705030, 6918797.365718
 169.809439, 7037215.962066
 170.913848, 7157073.261221
 172.018256, 7278378.748157
 173.122665, 7401141.907845
 174.227074, 7525372.225260
 175.331483, 7651079.185372
 176.435891, 7778272.273156
 177.540300, 7906960.973584
 178.644709, 8037154.771628
 179.749117, 8168863.152261
 180.853526, 8304322.040304
 181.957935, 8449122.463257
 183.062344, 8595651.282716
 184.166752, 8743919.123047
 185.271161, 8893936.608614
 186.375570, 9045714.363784
 187.479978, 9199263.012920
 188.584387, 9354593.180389
 189.688796, 9511715.490554
 190.793205, 9670640.567782
 191.897613, 9831379.036436
 193.002022, 9993941.520882
 194.106431, 10158338.645485
 195.210839, 10324581.034610
