Time, Acceleration
   0.000000, 44825.312001
   0.500000, 44491.804605
   1.000000, 44156.631396
   1.500000, 43819.866562
   2.000000, 43481.611281
   2.500000, 43142.069715
   3.000000, 42800.988026
   3.500000, 42458.799653
   4.000000, 42115.454276
   4.500000, 41770.843394
   5.000000, 41425.456702
   5.500000, 41078.918160
   6.000000, 40731.539437
   6.500000, 40383.681043
   7.000000, 40034.618078
   7.500000, 39685.190096
   8.000000, 39335.452090
   8.500000, 38984.676184
   9.000000, 38633.899224
   9.500000, 38282.935384
  10.000000, 37931.296211
  10.500000, 37579.925503
  11.000000, 37228.724812
  11.500000, 36877.528790
  12.000000, 36526.846975
  12.500000, 36176.790556
  13.000000, 35827.496687
  13.500000, 35478.933934
  14.000000, 35131.289777
  14.500000, 34785.224438
  15.000000, 34440.078773
  15.500000, 34095.918128
  16.000000, 33753.206254
  16.500000, 33411.630849
  17.000000, 33071.216200
  17.500000, 32730.701542
  17.963497, 32415.356041
  18.463497, 32314.895364
  18.963497, 32259.496971
  19.463497, 32182.082788
  19.571539, 32164.182679
  20.071539, 30777.675893
  20.193228, 30258.890310
  20.693228, 26704.483093
  21.193228, 20451.729766
  21.693228, 15447.719556
  22.193228, 12390.627155
  22.693228, 10211.665573
  22.997390, 9106.464661
  23.497390, 7558.903321
  23.997390, 6237.317601
  24.497390, 5119.423520
  24.997390, 4206.584127
  25.497390, 3491.345465
  25.997390, 2961.945787
  26.497390, 2638.325156
  26.997390, 2517.456123
  27.497390, 2569.712690
  27.942823, 2782.476407
  28.442823, 2753.657395
  28.942823, 2705.535040
  29.442823, 2638.704565
  29.942823, 2553.934571
  30.442823, 2452.159376
  30.942823, 2334.458891
  31.442823, 2202.039075
  31.942823, 2056.221134
  32.442823, 1898.426627
  32.942823, 1730.160321
  33.442823, 1553.001080
  33.942823, 1368.577974
  34.442823, 1178.561580
  34.942823,  984.648535
  34.997390,  963.322441
  35.497390,  722.206264
  35.997390,  482.099661
  36.497390,  245.079417
  36.997390,   13.171746
  37.029917,   -1.690889
  37.529917,  -12.154199
  38.029917,  -10.178168
  38.529917,    0.870602
  39.029917,    0.878610
  39.529917,   -4.848361
  40.029917,   -5.007111
  40.529917,    0.365533
  41.029917,   11.186742
  41.529917,   -0.268980
  42.029917,   10.621207
  42.529917,   -0.037327
  43.029917,   10.909440
  43.529917,    0.102168
  44.029917,   11.107803
  44.529917,    0.250541
  44.599889,    1.474935
  45.099889,  -12.986432
  45.599889,  -12.151179
  46.099889,  -11.777884
  46.599889,   -1.101104
  47.099889,   -3.728685
  47.599889,    4.243838
  48.099889,   10.772268
  48.599889,    3.828006
  49.099889,   18.350982
  49.599889,    4.420022
  50.099889,    6.965383
  50.599889,    0.902059
  51.099889,    3.930335
  51.599889,   10.123116
  52.099889,   -1.249756
  52.599889,   -3.434498
  53.099889,    6.253182
  53.599889,   -3.865179
  54.099889,    1.095905
  54.599889,    9.015255
  55.099889,   -4.634204
  55.599889,   -1.373569
  56.099889,    4.880462
  56.599889,   -5.410565
  57.099889,   -3.853262
  57.599889,    0.733972
  58.099889,    8.276675
  58.599889,   -4.726386
  59.099889,   -1.842823
  59.599889,    4.033201
  60.099889,   -5.289972
  60.599889,   -4.115054
  61.099889,    0.087074
  61.599889,    7.245102
  62.099889,   -4.859872
  62.599889,   -2.363656
  63.099889,    3.124604
  63.599889,   11.523096
  64.099889,   -4.393642
  64.599889,   -0.583661
  65.099889,    6.183011
  65.599889,   -5.237330
  66.099889,   -3.126452
  66.599889,    1.977940
  67.099889,    9.998269
  67.599889,   -4.591339
  68.099889,   -1.174364
  68.599889,    5.199911
  69.099889,   -5.264938
  69.599889,   -3.550300
  70.099889,    1.158281
  70.599889,    8.785241
  71.099889,   -4.828254
  71.599889,   -1.810280
  72.099889,    4.166565
  72.599889,   -5.072514
  73.099889,   -3.763485
  73.599889,    0.533880
  74.099889,    7.751894
  74.599889,   -5.025280
  75.099889,   -2.419140
  75.599889,    3.147303
  76.099889,   11.591204
  76.599889,   -3.944335
  77.099889,   -0.067452
  77.599889,    6.729694
  78.099889,   -4.959502
  78.599889,   -2.782888
  79.099889,    2.351953
  79.599889,   10.367023
  80.099889,   -4.364974
  80.599889,   -0.917346
  81.099889,    5.450812
  81.599889,   -4.915500
  82.099889,   -3.284141
  82.599889,    1.308466
  83.099889,    8.788675
  83.599889,   -4.725415
  84.099889,   -1.820217
  84.599889,    4.014493
  85.099889,   -4.996167
  85.599889,   -3.796599
  86.099889,    0.364508
  86.599889,    7.416470
  87.099889,   -4.904162
  87.599889,   -2.435716
  88.099889,    2.963558
  88.599889,   11.212674
  89.099889,   -4.060820
  89.599889,   -0.344944
  90.099889,    6.263988
  90.599889,   -4.915926
  91.099889,   -2.899151
  91.599889,    2.048610
  92.099889,    9.849465
  92.599889,   -4.092445
  93.099889,   -0.843888
  93.599889,    5.299712
  94.099889,   -4.800885
  94.599889,   -3.259469
  95.099889,    1.213087
  95.599889,    8.542134
  96.099889,   -4.547212
  96.599889,   -1.769871
  97.099889,    3.905287
  97.599889,   -4.641827
  98.099889,   -3.839941
  98.599889,    0.160081
  99.099889,    7.024628
  99.599889,   -4.810068
 100.099889,   -2.507124
 100.599889,    2.697200
 101.099889,   10.724233
 101.599889,   -4.020642
 102.099889,   -0.506109
 102.599889,    5.873915
 103.099889,   -4.796135
 103.599889,   -2.986781
 104.099889,    1.724876
 104.599889,    9.263832
 105.099889,   -4.410456
 105.599889,   -1.390630
 106.099889,    4.498942
 106.599889,   -4.589136
 107.099889,   -3.286156
 107.599889,    0.917906
 108.099889,    7.953334
 108.599889,   -4.707109
 109.099889,   -2.196938
 109.599889,    3.186961
 110.099889,   11.364592
 110.599889,   -3.699368
 111.099889,   -0.009050
 111.599889,    6.517542
 112.099889,   -5.806688
 112.599889,   -3.795636
 113.099889,    1.099531
 113.599889,    8.802492
 114.099889,   -5.573301
 114.599889,   -2.344026
 115.099889,    3.738961
 115.599889,   -6.131661
 116.099889,   -4.589165
 116.599889,   -0.159512
 117.099889,    7.085527
 117.599889,   -5.951435
 118.099889,   -3.193677
 118.599889,    2.419461
 119.099889,   10.807742
 119.599889,   -4.898233
 120.099889,   -0.952841
 120.599889,    5.809913
 121.099889,    9.353616
 121.599889,   -7.064112
 121.729699,   -8.331175
