Ground distance, Thrust
   0.000000, 184890.261832
   1.548757, 182790.191300
   6.169300, 180715.839297
  13.822748, 178667.392485
  24.469864, 176643.584435
  38.071078, 174645.504520
  54.586525, 172672.267314
  73.976065, 170723.403462
  96.199315, 168800.696385
 121.215689, 166900.285153
 148.984405, 165025.961284
 179.464540, 163175.197865
 212.615040, 161348.997328
 248.394761, 159548.005879
 286.762509, 157772.712882
 327.677085, 156024.889614
 371.097342, 154306.146916
 416.982240, 152615.842542
 465.290878, 150958.464655
 515.982564, 149329.325647
 569.016800, 147730.345535
 624.353311, 146159.096904
 681.952009, 144602.340544
 688.328143, 144435.170227
 748.394714, 142892.388662
 810.683161, 141319.246456
 844.610418, 140485.637074
 900.042340, 139193.607373
 933.481435, 138477.160333
1001.645514, 137348.703792
1071.033011, 136599.634357
1095.271281, 136410.610025
1165.560093, 136055.174891
1196.255076, 135986.981291
1266.738685, 135881.883939
1337.221332, 135771.772623
1407.703322, 135660.664842
1478.185440, 135548.629076
1548.668153, 135436.348184
1619.151394, 135323.759557
1689.635174, 135210.853445
1760.119517, 135097.660553
1830.604403, 134984.175142
1901.089858, 134870.412045
1940.874550, 134806.161361
1995.290304, 134718.691198
2065.775737, 134605.049308
2136.261577, 134491.076710
2206.748012, 134377.305865
2277.235008, 134263.667381
2347.722588, 134150.146130
2418.210775, 134036.758147
2488.699551, 133923.526865
2559.188880, 133810.426548
2629.678788, 133697.461170
2677.437898, 133621.013433
2747.927869, 118872.591978
2818.417136, 104159.137991
2888.906980, 89476.137891
2959.397645, 74818.730749
3029.889217, 74791.922148
3100.381646, 74766.097110
3170.874694, 74740.449402
3241.368235, 74714.761421
3311.862189, 74689.297433
3382.356219, 74663.810630
3452.850680, 74638.204072
3523.345496, 74612.725232
3593.840741, 74587.126991
3664.336397, 74561.718173
3734.832262, 74536.238219
3805.328651, 74510.758891
3875.825284, 74485.361335
3946.322379, 74459.852405
4016.819847, 74434.510302
4087.317624, 74409.027690
4157.815902, 74383.648233
4228.314374, 74358.267956
4298.813337, 74332.824356
4369.312571, 74307.519540
4439.812167, 74282.068229
4510.312215, 74256.790164
4580.812516, 74231.442014
4651.313361, 74206.106446
4721.814454, 74180.854991
4792.316008, 74155.490627
4862.817932, 74130.296845
4933.320159, 74104.985071
5003.822877, 74079.801750
5074.325779, 74054.619408
5144.829178, 74029.350807
5215.332909, 74004.219015
5285.837047, 73978.959833
5356.341609, 73953.886236
5426.846389, 73928.744863
5497.351685, 73903.607079
5567.857214, 73878.554220
5638.363187, 73853.385511
5708.869530, 73828.383890
5779.376173, 73803.265806
5849.883318, 73778.266090
5920.390663, 73753.269883
5990.898502, 73728.206628
6061.406630, 73703.279799
6131.915132, 73678.208949
6202.424106, 73653.306670
6272.933351, 73628.337493
6343.443133, 73603.396942
6413.953135, 73578.537296
6484.463576, 73553.557403
6554.974402, 73528.611469
6625.485541, 73503.263800
6695.997218, 73478.015253
6766.509137, 73452.779785
6837.021579, 73427.481850
6907.534331, 73402.323205
6978.047465, 73377.033791
7048.561035, 73351.921066
7119.074830, 73326.745612
7189.589166, 73301.556874
7260.103780, 73276.456988
7330.618864, 73251.258571
7401.134300, 73226.230559
7471.650014, 73201.092343
7542.166271, 73176.024900
7612.682797, 73150.976976
7683.199846, 73125.892409
7753.717136, 73100.956638
7824.234738, 73075.866788
7894.752800, 73050.952967
7965.271088, 73025.975267
8000.000000, 73013.632405
