Ground distance, Thrust
   0.000000, 184890.261832
   1.548757, 182790.191300
   6.169300, 180715.839297
  13.822748, 178667.392484
  24.469864, 176643.584434
  38.071078, 174645.504519
  54.586525, 172672.267312
  73.976065, 170723.403459
  96.199315, 168800.696382
 121.215689, 166900.285149
 148.984405, 165025.961278
 179.464540, 163175.197858
 212.615040, 161348.997319
 248.394761, 159548.005869
 286.762509, 157772.712869
 327.677085, 156024.889599
 371.097342, 154306.146899
 416.982240, 152615.842522
 465.290878, 150958.464631
 515.982564, 149329.325620
 569.016801, 147730.345505
 624.353311, 146159.096870
 681.952010, 144602.340506
 688.328142, 144435.170235
 748.394696, 142892.400577
 810.683143, 141319.235575
 846.242994, 140445.965667
 900.051307, 139192.927190
 933.490973, 138476.201729
1001.656902, 137347.134814
1071.046745, 136597.942131
1095.360203, 136408.399173
1165.651754, 136053.368479
1196.271680, 135985.485942
1266.757444, 135880.363447
1337.242266, 135770.239911
1407.726330, 135659.417140
1478.209654, 135548.071506
1548.693104, 135435.685732
1619.177141, 135323.076331
1689.661711, 135210.260029
1760.146831, 135097.088131
1830.632502, 134983.649657
1901.118703, 134869.900963
1940.979850, 134805.416569
1985.194352, 134734.248923
2055.680609, 134621.040746
2126.166385, 134507.460539
2196.652614, 134393.647823
2267.139444, 134279.988668
2337.626838, 134166.479793
2408.114798, 134053.074617
2478.603347, 133939.829683
2549.092449, 133826.717373
2619.582123, 133713.714321
2690.072393, 133600.854035
2760.563241, 133489.608711
2831.054663, 133378.857563
2901.546656, 133268.211375
2972.039231, 133157.744741
3042.532325, 133047.404880
3113.025968, 132937.185258
3183.520167, 132827.116268
3254.014898, 132717.185587
3324.510165, 132607.378605
3395.005979, 132497.596552
3465.502342, 132387.843090
3535.999283, 132278.214565
3606.496806, 132168.722334
3676.994904, 132059.372367
3747.493561, 131950.168947
3817.992776, 131841.073979
3888.492576, 131732.123586
3958.992937, 131623.315875
4029.493851, 131514.643198
4099.995319, 131406.097880
4170.497337, 131297.706905
4240.999894, 131189.420970
4311.503029, 131081.261451
4382.006732, 130972.633595
4452.510972, 130862.949579
4523.015756, 130753.382949
4593.521109, 130643.949538
4664.027024, 130534.666246
4734.533495, 130425.502789
4805.040542, 130316.473311
4875.548160, 130207.590163
4946.056326, 130098.860481
5016.565030, 129990.253491
5087.074290, 129881.777581
5157.584108, 129773.437222
5228.094480, 129665.237314
5298.605396, 129557.179708
5369.116864, 129449.231927
5439.628894, 129341.441612
5510.141479, 129233.761537
5580.654624, 129126.239674
5651.168334, 129018.816414
5721.682632, 128911.535182
5792.197519, 128804.378776
5862.712974, 128697.389167
5933.229000, 128590.497215
6003.745612, 128483.753603
6074.262794, 128330.088738
6144.779892, 128057.057352
6215.296866, 127784.112151
6285.814442, 127511.969598
6356.332543, 127240.657472
6426.851220, 126970.146956
6497.370448, 126700.427385
6567.890234, 126431.506338
6638.410578, 126163.354417
6708.931487, 125896.024821
6779.452938, 125629.444627
6849.974942, 125363.682826
6920.497505, 125098.652921
6991.020630, 124834.439518
7061.544292, 124570.997168
7132.068518, 124308.308458
7202.593305, 124046.438731
7273.118618, 123785.324388
7343.644504, 123524.990693
7414.170920, 123265.407857
7484.697908, 123006.583934
7555.225457, 122748.539571
7625.753532, 122491.257238
7696.282137, 122234.717544
7766.811284, 121978.944390
7837.340957, 121723.727985
7907.871170, 121464.029739
7978.401934, 121205.082457
8000.000000, 121125.898934
