Ground distance, Thrust
   0.000000, 216604.859388
   1.855531, 213658.491963
   7.385609, 210754.549853
  16.535086, 207892.783190
  29.248359, 205073.062091
  45.469417, 202293.567444
  65.141892, 199554.435796
  88.209100, 196856.273460
 114.614104, 194198.564259
 144.299754, 191578.242821
 177.208735, 188998.802645
 213.283630, 186460.344102
 252.466987, 183963.215693
 294.701407, 181512.837702
 339.929664, 179109.479478
 388.094774, 176758.265117
 439.140110, 174454.696313
 493.009404, 172199.579910
 549.646768, 169979.595661
 576.706913, 168965.427436
 637.296845, 166774.463630
 677.576266, 165349.780240
 715.368679, 164080.813991
 748.258526, 163072.617682
 815.569039, 161581.827650
 884.126869, 160781.748998
 900.184214, 160660.071822
 968.494862, 160374.098351
1037.781758, 160251.832967
1107.068027, 160116.765740
1176.353765, 159977.238426
1245.639141, 159836.085571
1314.924256, 159694.125513
1384.209403, 159551.787823
1453.494346, 159408.858340
1522.779413, 159265.701051
1592.064567, 159122.363113
1661.349843, 158978.668093
1730.635231, 158834.706352
1731.538732, 158832.824383
1793.484110, 158704.233502
1862.769451, 158559.776528
1932.054788, 158416.055859
2001.340191, 158272.272324
2070.625703, 158128.717182
2139.911349, 157985.352005
2209.197153, 157842.212516
2278.483115, 157699.307039
2347.769223, 157556.645572
2417.055496, 157415.411814
2486.341906, 157275.471611
2555.628444, 157135.756707
2624.915151, 156996.249497
2694.201999, 156857.000928
2763.489005, 156717.995553
2832.776137, 156579.196488
2902.063428, 156440.628720
2971.350858, 156302.289034
3040.638423, 156164.170162
3109.926126, 156026.272717
3179.213971, 155888.585432
3248.501974, 155751.112058
3317.790135, 155613.870371
3387.078444, 155476.845504
3456.366906, 155340.034650
3525.655521, 155203.454694
3594.944289, 155067.071448
3664.233231, 154930.904060
3733.522347, 154794.955261
3802.811636, 154659.224605
3872.101081, 154523.732825
3941.390683, 154386.989320
4010.680432, 154249.380151
4079.970343, 154111.953403
4149.260443, 153974.737749
4218.550713, 153837.774382
4287.841155, 153701.012120
4357.131795, 153564.449726
4426.422608, 153428.140737
4495.713617, 153292.022527
4565.004804, 153156.173711
4634.296181, 153020.565434
4703.587708, 152885.164556
4772.879416, 152749.982123
4842.171301, 152615.013017
4911.463367, 152480.274474
4980.755601, 152345.732293
5050.048030, 152211.414492
5119.340640, 152077.315990
5188.633435, 151943.418867
5257.926425, 151809.750104
5327.219592, 151676.304323
5396.512930, 151543.070545
5465.806446, 151410.042979
5535.100008, 151097.653178
5604.393079, 150759.241630
5673.686060, 150421.455307
5742.979254, 150084.870769
5812.272639, 149749.539533
5881.566166, 149415.430649
5950.859835, 149082.517639
6020.153659, 148750.911453
6089.447634, 148420.506776
6158.741785, 148091.303823
6228.036112, 147763.295875
6297.330603, 147436.501460
6366.625242, 147110.882092
6435.920039, 146786.446495
6505.214982, 146463.199089
6574.510096, 146141.093285
6643.805371, 145820.262367
6713.100775, 145500.626455
6782.396314, 145182.129646
6851.692028, 144864.790229
6920.987905, 144548.630889
6990.283930, 144233.595765
7059.580132, 143919.710042
7128.876507, 143606.965649
7198.173047, 143290.000077
7267.469753, 142973.037742
7336.766619, 142657.272447
7406.063640, 142342.674915
7475.360855, 142029.210080
7544.658233, 141717.014071
7613.955753, 141405.974473
7683.253441, 141096.109867
7752.551273, 140787.387581
7821.849272, 140479.804957
7891.147453, 140173.367603
7960.445810, 139868.083627
8000.000000, 139694.224355
