alpha body, CL_e
 -10.000000,    0.216137
  -9.090909,    0.190264
  -8.181818,    0.164407
  -7.272727,    0.138608
  -6.363636,    0.112861
  -5.454545,    0.087186
  -4.545455,    0.061611
  -3.636364,    0.036159
  -2.727273,    0.010835
  -1.818182,   -0.014441
  -0.909091,   -0.039474
