alpha body, CL_e
 -10.000000,    0.087482
  -9.090909,    0.076993
  -8.181818,    0.066502
  -7.272727,    0.056047
  -6.363636,    0.045621
  -5.454545,    0.035239
  -4.545455,    0.024930
  -3.636364,    0.014713
  -2.727273,    0.004590
  -1.818182,   -0.005460
  -0.909091,   -0.015354
