Speed (TAS), Efficiency
 101.964253,   14.399407
 102.795722,   14.498308
 103.627191,   14.594933
 104.458660,   14.689532
 105.290130,   14.778816
 106.121599,   14.865570
 106.953068,   14.950364
 107.784537,   15.029162
 108.616006,   15.106668
 109.447475,   15.179822
 110.278944,   15.249682
 111.110413,   15.317185
 111.941882,   15.379543
 112.773352,   15.441018
 113.604821,   15.496116
 114.436290,   15.551225
 115.267759,   15.599403
 116.099228,   15.647851
 116.930697,   15.689541
 117.762166,   15.731077
 118.593635,   15.766805
 119.425104,   15.801227
 120.256574,   15.831600
 121.088043,   15.858752
 121.919512,   15.884461
 122.750981,   15.904234
 123.582450,   15.924192
 124.413919,   15.938372
 125.245388,   15.950806
 126.076857,   15.961972
 126.908326,   15.966879
 127.739796,   15.971821
 128.571265,   15.973355
 129.402734,   15.970755
 130.234203,   15.968140
 131.065672,   15.961211
 131.897141,   15.951107
 132.728610,   15.940953
 133.560079,   15.926864
 134.391548,   15.909339
 135.223018,   15.891743
 136.054487,   15.871906
 136.885956,   15.847113
 137.717425,   15.822247
 138.548894,   15.797309
 139.380363,   15.766306
 140.211832,   15.734403
 141.043301,   15.702440
 141.874770,   15.668964
 142.706240,   15.630310
 143.537709,   15.591622
 144.369178,   15.552902
 145.200647,   15.512177
 146.032116,   15.467105
 146.863585,   15.422040
 147.695054,   15.376982
 148.526523,   15.331195
 149.357992,   15.280165
 150.189462,   15.229190
 151.020931,   15.178275
 151.852400,   15.127421
 152.683869,   15.073130
 153.515338,   15.016761
 154.346807,   14.960509
 155.178276,   14.904376
 156.009745,   14.848365
 156.841214,   14.788485
 157.672684,   14.727441
 158.504153,   14.666579
 159.335622,   14.605902
 160.167091,   14.545412
 160.998560,   14.482765
 161.830029,   14.417727
 162.661498,   14.352941
 163.492967,   14.288406
 164.324436,   14.224124
 165.155906,   14.160097
 165.987375,   14.093016
 166.818844,   14.024981
 167.650313,   13.957264
 168.481782,   13.889867
 169.313251,   13.822789
 170.144720,   13.756030
 170.976189,   13.687795
 171.807658,   13.617542
 172.639128,   13.547672
 173.470597,   13.478182
 174.302066,   13.409073
 175.133535,   13.340344
 175.965004,   13.271994
 176.796473,   13.202149
 177.627942,   13.130840
 178.459411,   13.059968
 179.290880,   12.989532
 180.122350,   12.919529
 180.953819,   12.849957
 181.785288,   12.780816
 182.616757,   12.712103
 183.448226,   12.641111
 184.279695,   12.569973
