Speed (CAS), Rate of Climb
  69.804638,   -0.135817
  70.618877,   -0.159863
  71.433115,   -0.118803
  72.247354,   -0.073033
  73.061593,   -0.024371
  73.875832,    0.014129
  74.690071,    0.047912
  75.504310,    0.082334
  76.318549,    0.106146
  77.132788,    0.132287
  77.947027,    0.156919
  78.761265,    0.171610
  79.575504,    0.187836
  80.389743,    0.205299
  81.203982,    0.210324
  82.018221,    0.215838
  82.832460,    0.222441
  83.646699,    0.223051
  84.460938,    0.217339
  85.275176,    0.211778
  86.089415,    0.206795
  86.903654,    0.194390
  87.717893,    0.176185
  88.532132,    0.157786
  89.346371,    0.139385
  90.160610,    0.119117
  90.974849,    0.086701
  91.789088,    0.053738
  92.603326,    0.020126
  93.417565,   -0.014093
  94.231804,   -0.049528
  95.046043,   -0.098559
  95.860282,   -0.148850
  96.674521,   -0.200219
  97.488760,   -0.252502
  98.302999,   -0.305702
  99.117238,   -0.362397
  99.931476,   -0.431629
 100.745715,   -0.502131
 101.559954,   -0.573908
 102.374193,   -0.647307
 103.188432,   -0.722095
 104.002671,   -0.798178
 104.816910,   -0.878836
 105.631149,   -0.971512
 106.445388,   -1.065889
 107.259626,   -1.161910
 108.073865,   -1.259580
 108.888104,   -1.359152
 109.702343,   -1.460429
 110.516582,   -1.563381
 111.330821,   -1.668014
 112.145060,   -1.787314
 112.959299,   -1.909391
 113.773538,   -2.033477
 114.587776,   -2.159581
 115.402015,   -2.287809
 116.216254,   -2.418077
 117.030493,   -2.550392
 117.844732,   -2.684762
 118.658971,   -2.821198
 119.473210,   -2.959706
 120.287449,   -3.110252
 121.101688,   -3.266678
 121.915926,   -3.425390
 122.730165,   -3.586492
 123.544404,   -3.749995
 124.358643,   -3.915891
 125.172882,   -4.084017
 125.987121,   -4.254576
 126.801360,   -4.427576
 127.615599,   -4.602984
 128.429838,   -4.780572
 129.244076,   -4.960632
 130.058315,   -5.143173
 130.872554,   -5.338402
 131.686793,   -5.539194
 132.501032,   -5.742752
 133.315271,   -5.949089
 134.129510,   -6.158083
 134.943749,   -6.369437
 135.757987,   -6.583600
 136.572226,   -6.800585
 137.386465,   -7.020205
 138.200704,   -7.242158
 139.014943,   -7.466963
 139.829182,   -7.694630
 140.643421,   -7.924898
 141.457660,   -8.157477
 142.271899,   -8.392948
 143.086137,   -8.631322
 143.900376,   -8.872244
 144.714615,   -9.122065
 145.528854,   -9.381805
 146.343093,   -9.644719
 147.157332,   -9.910342
 147.971571,  -10.178494
 148.785810,  -10.449849
 149.600049,  -10.724421
 150.414287,  -11.001619
