Speed(CAS), Altitude
 156.067080,    0.000000
 156.067083,  328.083990
 156.067083,  656.167979
 156.067083,  984.251969
 156.067083, 1312.335958
 156.067083, 1640.419948
 156.067083, 1968.503937
 156.067083, 2296.587927
 156.067083, 2624.671916
 156.067083, 2952.755906
 156.067083, 3280.839895
 156.067083, 3608.923885
 156.067083, 3937.007874
 156.067083, 4265.091864
 156.067083, 4593.175853
 156.067083, 4921.259843
 156.067083, 5249.343832
 156.067083, 5577.427822
 156.067083, 5905.511811
 156.067083, 6233.595801
 156.067083, 6561.679790
 156.067083, 6889.763780
 156.067083, 7217.847769
 156.067083, 7545.931759
 156.067083, 7874.015748
 156.067083, 8202.099738
 156.067083, 8530.183727
 156.067083, 8858.267717
 156.067083, 9186.351706
 156.067083, 9514.435696
 156.067083, 9842.519685
 156.067083, 10170.603675
 156.067083, 10498.687664
 156.067083, 10826.771654
 156.067083, 11154.855643
 156.067083, 11482.939633
 156.067083, 11811.023622
 156.067083, 12139.107612
 156.067083, 12467.191601
 156.067083, 12795.275591
 156.067083, 13123.359580
 156.067083, 13451.443570
 156.067083, 13779.527559
 156.067083, 14107.611549
 156.067083, 14435.695538
 156.067083, 14763.779528
 156.067083, 15091.863517
 156.067083, 15419.947507
 156.067083, 15748.031496
 156.067083, 16076.115486
 156.067083, 16404.199475
 156.067083, 16732.283465
 156.067083, 17060.367454
 156.067083, 17388.451444
 156.067083, 17716.535433
 156.067083, 18044.619423
 156.067083, 18372.703412
 156.067083, 18700.787402
 156.067083, 19028.871391
 156.067083, 19356.955381
 156.067083, 19685.039370
 156.067083, 20013.123360
 156.067083, 20341.207349
 156.067083, 20669.291339
 156.067083, 20997.375328
 156.067083, 21325.459318
 156.067083, 21653.543307
 156.067083, 21981.627297
 156.067083, 22309.711286
 156.067083, 22637.795276
 156.067083, 22965.879265
 156.067083, 23293.963255
 156.067083, 23622.047244
 156.067083, 23950.131234
 156.067083, 24278.215223
 156.067083, 24606.299213
 156.067083, 24934.383202
 156.067083, 25262.467192
 156.067083, 25590.551181
 156.067083, 25918.635171
 156.067083, 26246.719160
 156.067083, 26574.803150
 156.067083, 26902.887139
 156.067083, 27230.971129
 156.067083, 27559.055118
 156.067083, 27887.139108
 156.067083, 28215.223097
 156.067083, 28543.307087
 156.067083, 28871.391076
 156.067083, 29199.475066
 156.067083, 29527.559055
 156.067083, 29855.643045
 156.067083, 30183.727034
 156.067083, 30511.811024
 156.067083, 30839.895013
 156.067083, 31167.979003
 156.067083, 31496.062992
 156.067083, 31824.146982
 156.067083, 32152.230971
 156.067083, 32480.314961
 156.067083, 32808.398950
 156.067083, 33136.482940
 156.067083, 33464.566929
 156.067083, 33792.650919
 156.067083, 34120.734908
 156.067083, 34448.818898
 156.067083, 34776.902887
 156.067083, 35104.986877
 156.067083, 35433.070866
 156.067083, 35761.154856
 156.067083, 36089.238845
 156.067083, 36417.322835
 156.067083, 36745.406824
 156.067083, 37073.490814
 156.067083, 37401.574803
 156.067083, 37729.658793
 156.067083, 38057.742782
 156.067083, 38385.826772
 156.067083, 38713.910761
 156.067083, 39041.994751
 156.067083, 39370.078740
 156.067083, 39698.162730
 156.067083, 40026.246719
 156.067083, 40354.330709
 156.067083, 40682.414698
 156.067083, 41010.498688
 156.067083, 41338.582677
 156.067083, 41666.666667
 156.067083, 41994.750656
 156.067083, 42322.834646
 156.067083, 42650.918635
 156.067083, 42979.002625
 156.067083, 43307.086614
 156.067083, 43635.170604
 156.067083, 43963.254593
 156.067083, 44291.338583
 156.067083, 44619.422572
 156.067083, 44947.506562
 156.067083, 45275.590551
 163.331078, 45603.674541
 165.563152, 45275.590551
 167.845011, 44947.506562
 169.893622, 44619.422572
 171.843340, 44291.338583
 173.907386, 43963.254593
 175.722010, 43635.170604
 177.500327, 43307.086614
 179.315281, 42979.002625
 181.091471, 42650.918635
 182.750121, 42322.834646
 184.441597, 41994.750656
 186.166280, 41666.666667
 187.845307, 41338.582677
 189.556573, 41010.498688
 191.219455, 40682.414698
 192.995436, 40354.330709
 194.639233, 40026.246719
 196.062165, 39698.162730
 197.510157, 39370.078740
 198.898002, 39041.994751
 200.223227, 38713.910761
 201.570657, 38385.826772
 203.028814, 38057.742782
 204.422346, 37729.658793
 205.748679, 37401.574803
 207.096322, 37073.490814
 208.465513, 36745.406824
 209.763430, 36417.322835
 211.081383, 36089.238845
 212.418444, 35761.154856
 213.678164, 35433.070866
 214.857677, 35104.986877
 216.052103, 34776.902887
 217.261535, 34448.818898
 218.386036, 34120.734908
 219.523699, 33792.650919
 220.572539, 33464.566929
 221.735740, 33136.482940
 222.808216, 32808.398950
 223.892097, 32480.314961
 224.987449, 32152.230971
 225.987097, 31824.146982
 226.887957, 31496.062992
 227.796261, 31167.979003
 228.822447, 30839.895013
 229.746810, 30511.811024
 230.678729, 30183.727034
 231.959072, 29855.643045
 233.712280, 29527.559055
 235.604122, 29199.475066
 237.404280, 28871.391076
 239.227587, 28543.307087
 240.836070, 28215.223097
 242.463568, 27887.139108
 244.231465, 27559.055118
 245.898446, 27230.971129
 247.461280, 26902.887139
 249.165968, 26574.803150
 250.890236, 26246.719160
 252.507303, 25918.635171
 254.141899, 25590.551181
 255.794122, 25262.467192
 257.333742, 24934.383202
 258.888877, 24606.299213
 260.459612, 24278.215223
 262.046031, 23950.131234
 263.513236, 23622.047244
 265.130100, 23293.963255
 266.625558, 22965.879265
 268.134661, 22637.795276
 269.657480, 22309.711286
 271.194083, 21981.627297
 272.744541, 21653.543307
 274.308924, 21325.459318
 275.887302, 20997.375328
 277.333992, 20669.291339
 278.792372, 20341.207349
 280.262497, 20013.123360
 281.594984, 19685.039370
 282.786172, 19356.955381
 284.136210, 19028.871391
 285.495698, 18700.787402
 286.710253, 18372.703412
 287.931818, 18044.619423
 289.317366, 17716.535433
 290.554293, 17388.451444
 291.957802, 17060.367454
 293.210207, 16732.283465
 294.469750, 16404.199475
 295.736457, 16076.115486
 297.175004, 15748.031496
 298.457410, 15419.947507
 299.747057, 15091.863517
 300.875390, 14763.779528
