Mach, Climb Angle
   0.163189,   -1.242055
   0.165783,   -1.552001
   0.168377,   -1.866206
   0.170971,   -2.184682
   0.173565,   -2.507441
   0.176159,   -2.833644
   0.178753,   -3.163417
   0.181347,   -3.497514
   0.183941,   -3.802190
   0.186536,   -3.944722
   0.189130,   -3.437074
   0.191724,   -0.908509
   0.194318,   -0.393160
   0.196912,   -0.094582
   0.199506,    0.065413
   0.202100,    0.220529
   0.204694,    0.308774
   0.207288,    0.398788
   0.209882,    0.472172
   0.212476,    0.537064
   0.215070,    0.603292
   0.217664,    0.652699
   0.220258,    0.698235
   0.222852,    0.744827
   0.225446,    0.779328
   0.228040,    0.807204
   0.230634,    0.835892
   0.233228,    0.863796
   0.235822,    0.876071
   0.238417,    0.888955
   0.241011,    0.902448
   0.243605,    0.916683
   0.246199,    0.918304
   0.248793,    0.920340
   0.251387,    0.922791
   0.253981,    0.925658
   0.256575,    0.921616
   0.259169,    0.906370
   0.261763,    0.891347
   0.264357,    0.876545
   0.266951,    0.861965
   0.269545,    0.847607
   0.272139,    0.818469
   0.274733,    0.788420
   0.277327,    0.758582
   0.279921,    0.732623
   0.282515,    0.706730
   0.285109,    0.680905
   0.287703,    0.649001
   0.290298,    0.609313
   0.292892,    0.569565
   0.295486,    0.529756
   0.298080,    0.489886
   0.300674,    0.449956
   0.303268,    0.409965
   0.305862,    0.369914
   0.308456,    0.322902
   0.311050,    0.269275
   0.313644,    0.218305
   0.316238,    0.167585
   0.318832,    0.116689
   0.321426,    0.065619
   0.324020,    0.014374
   0.326614,   -0.037047
   0.329208,   -0.088642
   0.331802,   -0.140412
   0.334396,   -0.200116
   0.336990,   -0.266490
   0.339584,   -0.333151
   0.342179,   -0.400099
   0.344773,   -0.467333
   0.347367,   -0.532087
   0.349961,   -0.595958
   0.352555,   -0.660117
   0.355149,   -0.724563
   0.357743,   -0.789296
   0.360337,   -0.854317
   0.362931,   -0.919626
   0.365525,   -0.985222
   0.368119,   -1.056375
   0.370713,   -1.133597
   0.373307,   -1.211185
   0.375901,   -1.289141
   0.378495,   -1.367464
   0.381089,   -1.445191
   0.383683,   -1.522453
   0.386277,   -1.600084
   0.388871,   -1.678082
   0.391465,   -1.756448
   0.394060,   -1.835183
   0.396654,   -1.914287
   0.399248,   -1.993759
   0.401842,   -2.073600
   0.404436,   -2.153810
   0.407030,   -2.234390
   0.409624,   -2.315339
   0.412218,   -2.396659
   0.414812,   -2.480614
   0.417406,   -2.571057
   0.420000,   -2.661929
