Ground Roll Distance, Horizontal Forces
1079.922048, -1865.572953
1103.657251, -1863.041072
1265.101853, -1846.039554
1297.133512, -1842.711857
1329.079944, -1839.407989
1360.941372, -1836.127792
1392.718017, -1832.871109
1393.987322, -1832.741328
1396.525528, -1832.481879
1397.540658, -1832.378142
1397.970504, -1832.334220
1398.830150, -1832.246388
1398.901212, -1832.239128
1398.937961, -1832.235374
1398.962058, -1832.232912
1398.976272, -1832.231460
1398.982854, -1832.230788
1398.985045, -1832.230564
1398.986085, -11330.164754
1398.987031, -11330.179514
1398.996493, -11330.327107
1399.091110, -11331.803135
1400.037116, -11346.572425
1409.480013, -11495.169702
1502.118643, -13074.725383
1597.115436, -14960.902717
1684.246031, -16986.347730
1763.181149, -19128.499732
1834.119197, -21368.441541
1897.366172, -23684.495363
1953.290726, -26052.469903
1968.027713, -26737.203358
1981.532323, -27390.183888
1986.373244, -27630.554879
1988.842191, -27750.884098
1991.087804, -27859.644361
2012.965170, -28956.003895
2031.906414, -29963.900564
2044.910332, -30691.170800
2049.403236, -30949.517628
2054.849830, -31264.394815
2090.314172, -33473.987577
2098.436341, -34025.294453
2106.879702, -34619.828403
2109.226537, -34789.269896
2110.455629, -34877.349783
2111.631606, -34957.983488
2122.950730, -35756.514289
2148.922176, -37779.769041
2169.328962, -39665.802703
2170.867685, -39825.915541
2171.864245, -39931.548244
2172.236605, -39972.722311
2172.588968, -40014.817448
2175.932270, -40428.675355
2187.246584, -42191.057802
2189.072246, -42624.459591
2189.788903, -42842.532936
2190.271916, -43028.159176
2190.588770, -43193.529021
2190.767441, -43341.132000
2190.830998, -43472.384239
2190.831738, -43481.822736
2190.831934, -43488.526359
2190.831939, -43489.924524
