Ground Roll Distance, Horizontal Forces
1079.922048, -624.878957
1103.657251, -623.128080
1265.101853, -611.218258
1297.133512, -608.855082
1329.079944, -606.498103
1360.941372, -604.147293
1392.718017, -601.802624
1393.987322, -601.708965
1396.525528, -601.521675
1397.540658, -601.446771
1397.970504, -601.415053
1398.830150, -601.351621
1398.901212, -601.346377
1398.937961, -601.343666
1398.962058, -601.341888
1398.976272, -601.340839
1398.982854, -601.340353
1398.985045, -601.340191
1398.986085, -601.339895
1398.987031, -601.339606
1398.996493, -601.336723
1399.091110, -601.307889
1400.037116, -601.019370
1409.480013, -598.116152
1502.118643, -567.205513
1597.115436, -530.125890
1684.246031, -490.010718
1763.181149, -447.123956
1834.119197, -401.612727
1897.366172, -353.631311
1953.290726, -303.335877
1968.027713, -288.512712
1981.532323, -274.244711
1986.373244, -268.958169
1988.842191, -266.225328
1991.087804, -263.718059
2012.965170, -238.138022
2031.906414, -214.092015
2044.910332, -196.392057
2049.403236, -190.213416
2054.849830, -186.153904
2090.314172, -156.622423
2098.436341, -148.928203
2106.879702, -140.460754
2109.226537, -138.013090
2110.455629, -136.713688
2111.631606, -135.458989
2122.950730, -122.759783
2148.922176,  -87.877083
2169.328962,  -50.272866
2170.867685,  -46.753385
2171.864245,  -44.396038
2172.236605,  -43.498322
2172.588968,  -42.639894
2175.932270,  -34.008583
2187.246584,    8.039611
2189.072246,   20.369544
2189.788903,   27.040516
2190.271916,   33.023684
2190.588770,   38.632955
2190.767441,   43.901083
2190.830998,   48.829301
2190.831738,   49.193595
2190.831934,   49.453189
2190.831939,   49.507425
