Speed (CAS), Rate of Climb
 135.689360, 1825.362605
 138.480067, 1848.082777
 141.270773, 1881.464570
 144.061480, 1912.798947
 146.852186, 1941.763273
 149.642892, 1967.349032
 152.433599, 1991.802352
 155.224305, 2013.958043
 158.015012, 2034.331243
 160.805718, 2052.353755
 163.596425, 2069.426802
 166.387131, 2083.843329
 169.177837, 2097.428867
 171.968544, 2108.082216
 174.759250, 2118.305328
 177.549957, 2126.137047
 180.340663, 2132.248838
 183.131369, 2138.155205
 185.922076, 2141.440950
 188.712782, 2142.867615
 191.503489, 2144.452807
 194.294195, 2144.859967
 197.084901, 2141.536872
 199.875608, 2138.739072
 202.666314, 2134.990818
 205.457021, 2130.095881
 208.247727, 2122.662075
 211.038434, 2114.179590
 213.829140, 2104.644071
 216.619846, 2095.369662
 219.410553, 2084.658911
 222.201259, 2070.096203
 224.991966, 2055.266931
 227.782672, 2039.905685
 230.573378, 2023.414181
 233.364085, 2006.310251
 236.154791, 1987.977293
 238.945498, 1965.865374
 241.736204, 1942.730748
 244.526910, 1919.270437
 247.317617, 1894.580805
 250.108323, 1868.655693
 252.899030, 1842.415372
 255.689736, 1814.953069
 258.480443, 1783.832162
 261.271149, 1750.880310
 264.061855, 1716.735995
 266.852562, 1681.239111
 269.643268, 1644.766441
 272.433975, 1607.201508
 275.224681, 1568.275257
 278.015387, 1528.198538
 280.806094, 1487.092927
 283.596800, 1444.615021
 286.387507, 1398.693534
 289.178213, 1350.332720
 291.968919, 1300.482817
 294.759626, 1249.135435
 297.550332, 1196.637954
 300.341039, 1142.636738
 303.131745, 1087.119616
 305.922452, 1030.273357
 308.713158,  971.950831
 311.503864,  912.091743
 314.294571,  850.763540
 317.085277,  787.937081
 319.875984,  723.551181
 322.666690,  657.598935
 325.457396,  589.187268
 328.248103,  516.547037
 331.038809,  442.199864
 333.829516,  366.054600
 336.620222,  288.205706
 339.410928,  208.644025
 342.201635,  127.095754
 344.992341,   43.807854
 347.783048,  -41.224690
 350.573754, -128.336550
 353.364460, -217.307227
 356.155167, -308.056636
 358.945873, -400.925096
 361.736580, -495.834963
 364.527286, -592.559875
 367.317993, -691.386904
 370.108699, -792.505500
 372.899405, -895.477683
 375.690112, -1000.474110
 378.480818, -1108.083378
 381.271525, -1217.586997
 384.062231, -1328.994124
 386.852937, -1443.367575
 389.643644, -1560.924141
 392.434350, -1682.723611
 395.225057, -1807.532433
 398.015763, -1934.675901
 400.806469, -2063.887343
 403.597176, -2196.010462
 406.387882, -2330.846670
 409.178589, -2467.799898
 411.969295, -2607.496893
