Speed, Powers
 152.429575, 2478.861821
 154.295271, 2468.502617
 156.160967, 2459.559837
 158.026663, 2451.942502
 159.892358, 2445.569546
 161.758054, 2440.579182
 163.623750, 2436.744170
 165.489446, 2433.977635
 167.355141, 2432.192510
 169.220837, 2431.300456
 171.086533, 2431.210595
 172.952229, 2432.499896
 174.817925, 2434.633842
 176.683620, 2437.387773
 178.549316, 2441.034396
 180.415012, 2445.910194
 182.280708, 2451.198312
 184.146403, 2457.508874
 186.012099, 2464.784779
 187.877795, 2472.287211
 189.743491, 2481.503022
 191.609187, 2490.735721
 193.474882, 2501.416217
 195.340578, 2512.350962
 197.206274, 2524.553088
 199.071970, 2537.065146
 200.937666, 2550.904917
 202.803361, 2564.837846
 204.669057, 2580.423690
 206.534753, 2595.789497
 208.400449, 2613.020238
 210.266144, 2630.290174
 212.131840, 2648.562379
 213.997536, 2667.827600
 215.863232, 2686.986985
 217.728928, 2708.215328
 219.594623, 2729.509044
 221.460319, 2751.219635
 223.326015, 2774.718756
 225.191711, 2798.225966
 227.057406, 2822.322608
 228.923102, 2848.151804
 230.788798, 2874.045777
 232.654494, 2900.174908
 234.520190, 2928.494620
 236.385885, 2956.935643
 238.251581, 2985.498940
 240.117277, 3015.622094
 241.982973, 3046.756217
 243.848668, 3078.069199
 245.714364, 3109.562419
 247.580060, 3143.255381
 249.445756, 3177.448015
 251.311452, 3211.877267
 253.177147, 3246.544907
 255.042843, 3283.247281
 256.908539, 3320.724757
 258.774235, 3358.496541
 260.639931, 3396.564769
 262.505626, 3435.571813
 264.371322, 3476.540462
 266.237018, 3517.860762
 268.102714, 3559.535193
 269.968409, 3601.566239
 271.834105, 3644.633580
 273.699801, 3689.685876
 275.565497, 3735.149342
 277.431193, 3781.026781
 279.296888, 3827.320996
 281.162584, 3874.034789
 283.028280, 3922.865503
 284.893976, 3972.746207
 286.759671, 4023.100394
 288.625367, 4073.931164
 290.491063, 4125.241619
 292.356759, 4177.034858
 294.222455, 4230.447831
 296.088150, 4285.522408
 297.953846, 4341.132672
 299.819542, 4397.282001
 301.685238, 4453.973770
 303.550933, 4511.211353
 305.416629, 4568.998127
 307.282325, 4628.266252
 309.148021, 4689.462393
 311.013717, 4751.259531
 312.879412, 4813.661294
 314.745108, 4876.671308
 316.610804, 4940.293200
 318.476500, 5004.530597
 320.342196, 5069.387127
 322.207891, 5135.466030
 324.073587, 5203.865063
 325.939283, 5272.933772
 327.804979, 5342.676012
 329.670674, 5413.095638
 331.536370, 5484.196507
 333.402066, 5555.982473
 335.267762, 5628.457392
 337.133458, 5701.625119
