Mach, Climb Angle
   0.189492,    2.010584
   0.191821,    1.995441
   0.194149,    1.979273
   0.196477,    1.960337
   0.198806,    1.938749
   0.201134,    1.914535
   0.203462,    1.890437
   0.205791,    1.869670
   0.208119,    1.846646
   0.210448,    1.821508
   0.212776,    1.794402
   0.215104,    1.765078
   0.217433,    1.733431
   0.219761,    1.700154
   0.222089,    1.665412
   0.224418,    1.627991
   0.226746,    1.589284
   0.229074,    1.549169
   0.231403,    1.506712
   0.233731,    1.463400
   0.236060,    1.417911
   0.238388,    1.371320
   0.240716,    1.323114
   0.243045,    1.273509
   0.245373,    1.222581
   0.247701,    1.170240
   0.250030,    1.116590
   0.252358,    1.062599
   0.254686,    1.012975
   0.257015,    0.962816
   0.259343,    0.910486
   0.261671,    0.857966
   0.264000,    0.803514
   0.266328,    0.748283
   0.268657,    0.692427
   0.270985,    0.634510
   0.273313,    0.576361
   0.275642,    0.517044
   0.277970,    0.456217
   0.280298,    0.395140
   0.282627,    0.332836
   0.284955,    0.269098
   0.287283,    0.205092
   0.289612,    0.140309
   0.291940,    0.073667
   0.294269,    0.006738
   0.296597,   -0.060477
   0.298925,   -0.129515
   0.301254,   -0.199350
   0.303582,   -0.265491
   0.305910,   -0.331519
   0.308239,   -0.399728
   0.310567,   -0.468352
   0.312895,   -0.537294
   0.315224,   -0.606555
   0.317552,   -0.677621
   0.319880,   -0.749444
   0.322209,   -0.821599
   0.324537,   -0.894088
   0.326866,   -0.967228
   0.329194,   -1.042236
   0.331522,   -1.117591
   0.333851,   -1.193293
   0.336179,   -1.269343
   0.338507,   -1.345836
   0.340836,   -1.424365
   0.343164,   -1.503255
   0.345492,   -1.582506
   0.347821,   -1.662117
   0.350149,   -1.742090
   0.352478,   -1.819898
   0.354806,   -1.897889
   0.357134,   -1.976254
   0.359463,   -2.054992
   0.361791,   -2.134103
   0.364119,   -2.213588
   0.366448,   -2.293446
   0.368776,   -2.375054
   0.371104,   -2.457313
   0.373433,   -2.539958
   0.375761,   -2.622988
   0.378090,   -2.706403
   0.380418,   -2.790205
   0.382746,   -2.874393
   0.385075,   -2.959635
   0.387403,   -3.046169
   0.389731,   -3.133101
   0.392060,   -3.220430
   0.394388,   -3.308156
   0.396716,   -3.396280
   0.399045,   -3.484803
   0.401373,   -3.573309
   0.403701,   -3.661773
   0.406030,   -3.751889
   0.408358,   -3.842650
   0.410687,   -3.933819
   0.413015,   -4.025398
   0.415343,   -4.117385
   0.417672,   -4.209783
   0.420000,   -4.302591
