Speed(TAS), Altitude
 120.132798,    0.000000
 120.711484,  328.083990
 121.294259,  656.167979
 121.881161,  984.251969
 122.472227, 1312.335958
 123.067498, 1640.419948
 123.667013, 1968.503937
 124.270811, 2296.587927
 124.878933, 2624.671916
 125.491421, 2952.755906
 126.108315, 3280.839895
 126.729657, 3608.923885
 127.355491, 3937.007874
 127.985857, 4265.091864
 128.620801, 4593.175853
 129.260366, 4921.259843
 129.904596, 5249.343832
 130.553536, 5577.427822
 131.207232, 5905.511811
 131.865730, 6233.595801
 132.529076, 6561.679790
 133.197318, 6889.763780
 133.870504, 7217.847769
 134.548681, 7545.931759
 135.231899, 7874.015748
 135.920206, 8202.099738
 136.613654, 8530.183727
 137.312293, 8858.267717
 138.016174, 9186.351706
 138.725350, 9514.435696
 139.439872, 9842.519685
 140.159794, 10170.603675
 140.885170, 10498.687664
 141.616055, 10826.771654
 142.352504, 11154.855643
 143.094573, 11482.939633
 143.842318, 11811.023622
 144.595798, 12139.107612
 145.355069, 12467.191601
 146.120191, 12795.275591
 146.891224, 13123.359580
 147.668227, 13451.443570
 148.451263, 13779.527559
 149.240392, 14107.611549
 150.035677, 14435.695538
 150.837183, 14763.779528
 151.644972, 15091.863517
 152.459111, 15419.947507
 153.279666, 15748.031496
 154.106702, 16076.115486
 154.940288, 16404.199475
 155.780493, 16732.283465
 156.627385, 17060.367454
 157.481035, 17388.451444
 158.341515, 17716.535433
 159.208896, 18044.619423
 160.083252, 18372.703412
 160.964657, 18700.787402
 161.853186, 19028.871391
 162.748914, 19356.955381
 163.651921, 19685.039370
 164.562282, 20013.123360
 165.480078, 20341.207349
 166.405389, 20669.291339
 167.338295, 20997.375328
 168.278881, 21325.459318
 169.227228, 21653.543307
 170.183422, 21981.627297
 171.147549, 22309.711286
 172.119695, 22637.795276
 173.099949, 22965.879265
 174.088400, 23293.963255
 175.085139, 23622.047244
 176.090257, 23950.131234
 177.103848, 24278.215223
 178.126006, 24606.299213
 179.156827, 24934.383202
 180.196408, 25262.467192
 181.244847, 25590.551181
 182.302244, 25918.635171
 183.368700, 26246.719160
 225.739252, 26574.803150
 230.457853, 26246.719160
 233.994432, 25918.635171
 237.155195, 25590.551181
 239.936673, 25262.467192
 242.745678, 24934.383202
 245.582000, 24606.299213
 248.033050, 24278.215223
 250.095452, 23950.131234
 252.180345, 23622.047244
 253.872014, 23293.963255
 255.583739, 22965.879265
 257.315360, 22637.795276
 258.648059, 22309.711286
 259.998281, 21981.627297
 261.365886, 21653.543307
 262.750736, 21325.459318
 263.729925, 20997.375328
 264.724056, 20669.291339
 265.733007, 20341.207349
 266.756660, 20013.123360
 267.794897, 19685.039370
 268.419785, 19356.955381
 269.057030, 19028.871391
 269.706531, 18700.787402
 270.368186, 18372.703412
 271.041896, 18044.619423
 271.727563, 17716.535433
 272.425091, 17388.451444
 272.699655, 17060.367454
 273.419644, 16732.283465
 273.714543, 16404.199475
 274.018998, 16076.115486
 274.771527, 15748.031496
 275.095813, 15419.947507
 275.429411, 15091.863517
 275.330779, 14763.779528
 275.681823, 14435.695538
 275.598591, 14107.611549
 275.522485, 13779.527559
 275.453441, 13451.443570
 275.391395, 13123.359580
 275.783399, 12795.275591
 275.736091, 12467.191601
 275.695593, 12139.107612
 275.661843, 11811.023622
 275.634782, 11482.939633
 275.162617, 11154.855643
 275.147843, 10826.771654
 275.139586, 10498.687664
 275.137791, 10170.603675
 274.687022, 9842.519685
 274.240795, 9514.435696
 273.341883, 9186.351706
 272.903706, 8858.267717
 272.469936, 8530.183727
 271.580665, 8202.099738
 271.154691, 7874.015748
 270.732995, 7545.931759
 270.315536, 7217.847769
 269.902271, 6889.763780
 269.028874, 6561.679790
 268.622996, 6233.595801
 268.221190, 5905.511811
 267.823417, 5577.427822
 267.429636, 5249.343832
 267.039808, 4921.259843
 266.184393, 4593.175853
 265.331133, 4265.091864
 264.479997, 3937.007874
 263.630956, 3608.923885
 262.783979, 3280.839895
 261.939038, 2952.755906
 261.096102, 2624.671916
 260.255144, 2296.587927
 259.416135, 1968.503937
 258.579047, 1640.419948
 258.221844, 1312.335958
 257.389352,  984.251969
 256.558696,  656.167979
 255.729851,  328.083990
 254.902789,    0.000000
