Vfailure/VsTO, Distance
   0.500000, 1555.364200
   0.500551, 1555.027751
   0.501101, 1554.691302
   0.501652, 1554.354854
   0.502202, 1554.018405
   0.502753, 1553.681956
   0.503303, 1553.345508
   0.503854, 1553.009059
   0.504404, 1552.672610
   0.504955, 1552.336162
   0.505506, 1551.999713
   0.506056, 1551.663264
   0.506607, 1551.326815
   0.507157, 1550.990367
   0.507708, 1550.653918
   0.508258, 1550.317469
   0.508809, 1549.981021
   0.509359, 1549.644572
   0.509910, 1549.308123
   0.510460, 1548.971675
   0.511011, 1548.635226
   0.511562, 1548.298777
   0.512112, 1547.962328
   0.512663, 1547.625880
   0.513213, 1547.289431
   0.513764, 1546.952982
   0.514314, 1546.616534
   0.514865, 1546.280085
   0.515415, 1545.943636
   0.515966, 1545.607187
   0.516517, 1545.270739
   0.517067, 1544.934290
   0.517618, 1544.597841
   0.518168, 1544.261393
   0.518719, 1543.924944
   0.519269, 1543.588495
   0.519820, 1543.252047
   0.520370, 1542.915598
   0.520921, 1542.579149
   0.521471, 1542.242700
   0.522022, 1541.906252
   0.522573, 1541.569803
   0.523123, 1541.233354
   0.523674, 1540.896906
   0.524224, 1540.560457
   0.524775, 1540.224008
   0.525325, 1539.887560
   0.525876, 1539.551111
   0.526426, 1539.214662
   0.526977, 1538.878213
   0.527528, 1538.541765
   0.528078, 1538.205316
   0.528629, 1537.868867
   0.529179, 1537.532419
   0.529730, 1537.195970
   0.530280, 1536.859521
   0.530831, 1536.523073
   0.531381, 1536.186624
   0.531932, 1535.850175
   0.532482, 1535.513726
   0.533033, 1535.177278
   0.533584, 1534.840829
   0.534134, 1534.504380
   0.534685, 1534.167932
   0.535235, 1533.831483
   0.535786, 1533.495034
   0.536336, 1533.158585
   0.536887, 1532.822137
   0.537437, 1532.485688
   0.537988, 1532.149239
   0.538539, 1531.812791
   0.539089, 1531.476342
   0.539640, 1531.139893
   0.540190, 1530.803445
   0.540741, 1530.466996
   0.541291, 1530.130547
   0.541842, 1529.794098
   0.542392, 1529.457650
   0.542943, 1529.121201
   0.543493, 1528.784752
   0.544044, 1528.448304
   0.544595, 1528.111855
   0.545145, 1527.775406
   0.545696, 1527.438958
   0.546246, 1527.102509
   0.546797, 1526.766060
   0.547347, 1526.429611
   0.547898, 1526.093163
   0.548448, 1525.756714
   0.548999, 1525.420265
   0.549550, 1525.083817
   0.550100, 1524.747368
