V (EAS), 
   0.000000,    1.000000
 100.925188,    1.751693
 173.436434,    2.291759
   0.000000,    1.000000
 173.436434,    2.291759
 216.795543,    1.755898
   0.000000,    1.000000
 216.795543,    1.755898
 216.795543,    0.244102
   0.000000,    1.000000
 216.795543,    0.244102
 173.436434,   -0.291759
   0.000000,    1.000000
 173.436434,   -0.291759
 173.436434,   -0.291759
  83.225042,    0.248307
   0.000000,    1.000000
