V (EAS), 
  49.736476,    0.000000
  49.736476,    1.000000
  52.025534,    1.094165
  54.314592,    1.192567
  56.603650,    1.295206
  58.892708,    1.402081
  61.181766,    1.513192
  63.470824,    1.628539
  65.759882,    1.748123
  68.048940,    1.871943
  70.337998,    2.000000
  87.258816,    2.000000
  87.258816,    0.000000
