Ground Roll distance, Vertical Forces
 342.412694, 537005.015246
 350.625849, 534171.960308
 407.598816, 514816.543980
 418.868028, 511048.916435
 430.095961, 507314.869399
 441.282832, 503614.025827
 452.428858, 499946.013866
 454.746301, 499185.787197
 454.788675, 499171.894201
 454.816897, 499162.641466
 454.825170, 499159.893183
 454.832773, 499157.083149
 454.908806, 499128.979227
 455.669018, 498847.582123
 463.259236, 495997.553659
 507.196242, 477951.271428
 550.712801, 457119.510832
 591.731466, 434267.849697
 603.808237, 426858.283522
 616.579139, 418650.535129
 651.866253, 393784.822245
 685.694542, 366509.942994
 716.876647, 337848.293144
 745.383185, 308160.989919
 771.267157, 277816.619520
 794.610009, 247214.440024
 815.515394, 216770.363115
 834.103406, 186902.357844
 850.504030, 158018.669720
 853.973843, 151569.197730
 856.171137, 147419.657012
 857.375839, 145122.631696
 858.533997, 142899.834496
 869.613013, 120899.122475
 873.356736, 113147.308564
 875.674542, 108262.948779
 876.516614, 106471.923316
 877.422374, 104535.360891
 886.014040, 85623.146962
 889.691001, 77212.890299
 894.418289, 66100.237766
 894.935674, 64862.623067
 895.310886, 63962.414716
 895.646352, 63155.744936
 898.883049, 55282.716993
 906.679831, 35606.147620
 912.849060, 19239.106324
 913.548974, 17331.741396
 913.854065, 16496.820155
 913.980686, 16149.671943
 914.181524, 15598.217439
 915.996756, 10564.087301
 919.031084, 1914.201977
 919.346416,  992.880302
 919.498588,  545.873368
 919.598393,  251.581879
 919.657214,   77.564966
 919.681742,    4.797587
 919.683263,    0.275588
 919.683351,    0.014739
 919.683354,    0.007529
