Ground Roll distance, Vertical Forces
 342.412694, 509962.471305
 350.625849, 509962.471305
 407.598816, 509962.471305
 418.868028, 509962.471305
 430.095961, 509962.471305
 441.282832, 509962.471305
 452.428858, 509962.471305
 454.746301, 509962.471305
 454.788675, 509962.471305
 454.816897, 509962.471305
 454.825170, 509962.471305
 454.832773, 509962.471305
 454.908806, 509962.471305
 455.669018, 509962.471305
 463.259236, 509962.471305
 507.196242, 509962.471305
 550.712801, 509962.471305
 591.731466, 509962.471305
 603.808237, 509962.471305
 616.579139, 509962.471305
 651.866253, 509962.471305
 685.694542, 509962.471305
 716.876647, 509962.471305
 745.383185, 509962.471305
 771.267157, 509962.471305
 794.610009, 509962.471305
 815.515394, 509962.471305
 834.103406, 509962.471305
 850.504030, 509962.471305
 853.973843, 509962.471305
 856.171137, 509962.471305
 857.375839, 509962.471305
 858.533997, 509962.471305
 869.613013, 509962.471305
 873.356736, 509962.471305
 875.674542, 509962.471305
 876.516614, 509962.471305
 877.422374, 509962.471305
 886.014040, 509962.471305
 889.691001, 509962.471305
 894.418289, 509962.471305
 894.935674, 509962.471305
 895.310886, 509962.471305
 895.646352, 509962.471305
 898.883049, 509962.471305
 906.679831, 509962.471305
 912.849060, 509962.471305
 913.548974, 509962.471305
 913.854065, 509962.471305
 913.980686, 509962.471305
 914.181524, 509962.471305
 915.996756, 509962.471305
 919.031084, 509962.471305
 919.346416, 509962.471305
 919.498588, 509962.471305
 919.598393, 509962.471305
 919.657214, 509962.471305
 919.681742, 509962.471305
 919.683263, 509962.471305
 919.683351, 509962.471305
 919.683354, 509962.471305
