Ground Distance, Horizontal Forces
   0.000000, 30337.968823
  34.569533, 31416.288044
  69.135709, 31412.295500
 103.696730, 31410.318575
 138.252467, 31410.408769
 172.803174, 31408.641948
 207.348722, 31404.970664
 241.889276, 31403.172936
 276.424706, 31403.296635
 310.955040, 31401.505369
 345.480147, 31397.750209
 380.000237, 31396.008312
 414.515182, 31396.331122
 449.025231, 31394.793450
 483.530259, 31391.347759
 518.030434, 31389.879856
 552.525632, 31390.440275
 587.016054, 31389.142579
 621.501578, 31385.939290
 655.982371, 31382.802570
 690.458314, 31379.734120
 724.929602, 31378.595533
 759.396116, 31379.436120
 793.857996, 31378.419274
 828.315123, 31375.497535
 862.767692, 31374.558862
 897.215586, 31375.653924
 931.659000, 31374.888855
 966.097819, 31372.216126
1000.532195, 31369.595550
1034.962012, 31367.028460
1069.387454, 31366.334833
1103.808407, 31367.562537
1138.224875, 31366.861682
1172.636743, 31364.182992
1207.044175, 31361.564973
1241.447058, 31359.009174
1275.845568, 31358.364544
1310.239593, 31359.679914
1344.629244, 31359.115266
1379.014408, 31356.622565
1413.395241, 31354.191230
1447.771634, 31351.822831
1482.143789, 31351.469665
1516.511597, 31353.183223
1550.875279, 31353.020570
1585.234730, 31350.933768
1619.590060, 31348.886538
1653.941165, 31346.879890
1688.288215, 31344.951422
1722.631106, 31343.103131
1756.970016, 31343.167034
1791.304844, 31345.191989
1825.635683, 31345.327042
1859.962431, 31343.523905
1894.285216, 31341.756803
1928.603935, 31340.026657
1962.918749, 31338.365684
1997.229558, 31336.775651
2031.536553, 31337.168400
2065.839638, 31339.594594
2100.138976, 31340.142052
2134.434473, 31338.762770
2168.726220, 31337.386795
2203.014121, 31336.014213
2237.298293, 31334.671583
2271.578639, 31333.359670
2305.855302, 31332.102534
2340.128189, 31330.901573
2374.397465, 31329.777410
2408.663039, 31328.732005
2442.925097, 31327.781764
2477.183549, 31326.929118
2511.438595, 31328.091586
2545.690148, 31331.320657
2579.938393, 31332.647456
2614.183245, 31332.023380
2648.424747, 31331.380874
2682.662812, 31330.719467
2716.897517, 31330.052309
2751.128773, 31329.379251
2785.356671, 31328.713080
2819.581123, 31328.053970
2853.802231, 31327.413821
2888.019910, 31326.793119
2922.234273, 31326.202404
2956.445234, 31325.642443
2990.652919, 31325.122011
3024.857242, 31324.642118
3059.058336, 31324.209451
3093.256118, 31323.825213
3127.450725, 31323.493769
3161.642077, 31323.216467
3195.830314, 31322.995214
3230.015357, 31322.831444
3264.197346, 31322.724585
3298.376205, 31322.676092
3332.552072, 31322.682989
3366.724871, 31322.746693
3400.894737, 31322.862003
3435.061595, 31323.030237
3469.225572, 31323.244231
3503.386597, 31323.505154
3537.544787, 31323.804218
3571.700071, 31324.142397
3605.852558, 31324.509681
3640.002177, 31324.906813
3674.149025, 31325.323001
3708.293033, 31325.758730
3742.434287, 31326.202894
3776.572715, 31326.655707
3810.708394, 31327.106215
3844.841252, 31327.554359
3878.971354, 31327.989789
3913.098627, 31328.412181
3947.223127, 31328.812207
3981.344780, 31329.189298
4015.463631, 31329.535515
4049.579609, 31329.850070
4083.692749, 31330.126717
4117.802979, 31330.364486
4151.910329, 31330.559045
4186.014725, 31330.709290
4220.116195, 31330.812940
4254.214663, 31330.868805
4288.310156, 31330.876709
4322.402597, 31330.835426
4356.492012, 31330.746845
4390.578324, 31330.609759
4424.661564, 31330.427999
4458.741651, 31330.200422
4492.818622, 31329.932601
4526.892396, 31329.623507
4560.963014, 31329.280181
4595.030397, 31328.901750
4629.094592, 31328.496397
4663.155520, 31328.063436
4697.213239, 31327.611827
4731.267666, 31327.141096
4765.318870, 31326.660589
4799.366768, 31326.170057
4833.411440, 31325.678834
4867.452802, 31325.186903
4901.490942, 31324.703194
4935.525778, 31324.227918
4969.557407, 31323.769237
5003.585748, 31323.327576
5037.610904, 31322.910002
5071.632796, 31322.517133
5105.651534, 31322.154672
5139.667038, 31321.823395
5173.679425, 31321.527433
5207.688616, 31321.267688
5241.694730, 31321.046575
5275.697690, 31320.865083
5309.697617, 31320.723850
5343.694433, 31320.623904
5377.688261, 31320.564120
5411.679024, 31320.545522
5445.666841, 31320.565306
5479.651637, 31320.624451
5513.633527, 31320.718625
5547.612438, 31320.848724
5581.588479, 31321.009104
5615.561578, 31321.200539
5649.531837, 31321.416341
5683.499185, 31321.657132
5717.463717, 31321.915481
5751.425360, 31322.191838
5785.384204, 31322.478357
5819.340176, 31322.775299
5853.293356, 31323.074743
5887.243673, 31323.376755
5921.191197, 31323.673672
5955.135857, 31323.965366
5989.077716, 31324.244752
6023.016704, 31324.511514
6056.952875, 31324.759431
6090.886158, 31324.988019
6124.816603, 31325.192161
6158.744138, 31325.371232
6192.668807, 31325.521408
6226.590538, 31325.641951
6260.509373, 31325.730467
6294.425237, 31325.786137
6328.338171, 31325.808066
6362.248100, 31325.795392
6396.155064, 31325.748722
6430.058988, 31325.667188
6463.959913, 31325.552842
6497.857762, 31325.404846
6531.752580, 31325.226581
6565.644289, 31325.017273
6599.532938, 31324.781458
6633.418449, 31324.518459
6667.300876, 31324.233751
6701.180140, 31323.926778
6735.056301, 31323.603705
6768.929279, 31323.264119
6802.799143, 31322.914595
6836.665811, 31322.554879
6870.529358, 31322.191673
6904.389705, 31321.824886
6938.246931, 31321.461059
6972.100958, 31321.100269
7005.951873, 31320.748621
7039.799596, 31320.406350
7073.644221, 31320.078881
7107.485669, 31319.766593
7141.324038, 31319.474014
7175.159251, 31319.201648
7208.991409, 31318.952956
7242.820435, 31318.728543
7276.646436, 31318.530677
7310.469332, 31318.360038
7344.289233, 31318.217632
7378.106062, 31318.104181
7411.919926, 31318.019417
7445.730751, 31317.964072
7479.538642, 31317.936640
7513.343525, 31317.937833
7547.145505, 31317.965001
7580.944507, 31318.018805
7614.740633, 31318.095585
7648.533809, 31318.195927
7682.324132, 31318.315338
7716.111529, 31318.454305
7749.896093, 31318.607713
7783.677750, 31318.775929
7817.456587, 31318.953446
7851.232532, 31319.140502
7885.005664, 31319.331438
7918.775912, 31319.526353
7952.543351, 31319.719684
7986.307908, 31319.911389
8020.069652, 31320.096232
8053.828510, 31320.274039
8087.584547, 31320.440116
8121.337689, 31320.594164
8155.087997, 31320.732222
8188.835396, 31320.853879
8222.579942, 31320.956060
8256.321563, 31321.038265
8290.060309, 31321.098412
8323.796108, 31321.135937
8357.529011, 31321.149820
8391.258943, 31321.139457
8424.985953, 31321.104908
8458.709969, 31321.045555
8492.431039, 31320.962517
8526.149089, 31320.855188
8559.864172, 31320.725670
8593.576211, 31320.573396
8627.285260, 31320.401343
8660.991245, 31320.209006
8694.694223, 31320.000088
8728.394118, 31319.774166
8762.090991, 31319.535499
8795.784767, 31319.283761
8829.475512, 31319.023570
8863.163149, 31318.754710
8896.847750, 31318.481956
8930.529237, 31318.205208
8964.207688, 31317.929187
8997.883026, 31317.653913
9031.555331, 31317.383854
9065.224528, 31317.119145
9098.890701, 31316.863816
9132.553775, 31316.618108
9166.213839, 31316.385451
9199.870816, 31316.166180
9233.524801, 31315.962993
9267.175716, 31315.776299
9300.823657, 31315.607963
9334.468550, 31315.458455
9368.110490, 31315.328745
9401.749402, 31315.219338
9435.385385, 31315.130289
9469.018363, 31315.062117
9502.648435, 31315.013977
9536.275524, 31314.986383
9569.899728, 31314.977646
9603.520973, 31314.988249
9637.139353, 31315.015752
9670.754794, 31315.060587
9704.367387, 31315.119686
9737.977059, 31315.193411
9771.583898, 31315.278209
9805.187832, 31315.374362
9838.788942, 31315.477993
9872.387159, 31315.589294
9905.982559, 31315.704237
9939.575073, 31315.822916
9973.164774, 31315.941333
10006.751590, 31316.059481
10040.335593, 31316.173558
10073.916710, 31316.283461
10107.495008, 31316.385745
10141.070416, 31316.480217
10174.642996, 31316.563930
10208.212677, 31316.636608
10241.779519, 31316.695917
10275.343450, 31316.741515
10308.904527, 31316.771769
10342.462680, 31316.786285
10376.017964, 31316.784184
10409.570306, 31316.765040
10443.119763, 31316.728750
10476.666262, 31316.674874
10510.209859, 31316.604071
10543.750480, 31316.515908
10577.288183, 31316.411762
10610.822895, 31316.291224
10644.354673, 31316.156312
10677.883445, 31316.006660
10711.409271, 31315.844828
10744.932077, 31315.670505
10778.451927, 31315.486670
10811.968747, 31315.293081
10845.482604, 31315.093000
10878.993423, 31314.886260
10912.501276, 31314.676258
10946.006086, 31314.462910
10979.507930, 31314.249600
11013.006732, 31314.036327
11046.502570, 31313.826315
11079.995368, 31313.619645
11113.485209, 31313.419246
11146.972017, 31313.225277
11180.455877, 31313.040249
11213.936714, 31312.864392
11247.414614, 31312.699701
11280.889502, 31312.546463
11314.361468, 31312.406084
11347.830437, 31312.278893
11381.296499, 31312.165661
11414.759580, 31312.066744
11448.219769, 31311.982257
11481.676993, 31311.912567
11515.131343, 31311.857143
11548.582744, 31311.816348
11582.031286, 31311.789040
11615.476896, 31311.775565
11648.919661, 31311.774233
11682.359510, 31311.785355
11715.796526, 31311.806780
11749.230639, 31311.838772
11782.661931, 31311.878823
11816.090331, 31311.927139
11849.515917, 31311.980971
11882.938620, 31312.040458
11916.358515, 31312.102735
11949.775532, 31312.167873
11983.189744, 31312.233015
12016.601080, 31312.298162
12050.009612, 31312.360588
12083.415267, 31312.420227
12116.818114, 31312.474601
12150.218082, 31312.523578
12183.615236, 31312.565031
12217.009505, 31312.598771
12250.400954, 31312.623105
12283.789509, 31312.637795
12317.175233, 31312.641649
12350.558055, 31312.634391
12383.938036, 31312.615368
12417.315102, 31312.584280
12450.689317, 31312.541031
12484.060606, 31312.485310
12517.429031, 31312.417568
12550.794519, 31312.337498
12584.157131, 31312.246067
12617.516796, 31312.142984
12650.873575, 31312.029680
12684.227396, 31311.905892
12717.578322, 31311.773440
12750.926281, 31311.632101
12784.271340, 31311.483998
12817.613423, 31311.328957
12850.952602, 31311.169303
12884.288801, 31311.004917
12917.622092, 31310.838220
12950.952401, 31310.669154
12984.279802, 31310.500129
13017.604222, 31310.331146
13050.925736, 31310.164502
13084.244271, 31310.000256
13117.559905, 31309.840492
13150.872565, 31309.685323
