Ground Distance, Acceleration
   0.000000,   -0.000873
  70.626249,   -0.003482
 141.248986,   -0.003598
 211.868096,   -0.004066
 282.483117,   -0.004394
 353.093828,   -0.003789
 423.700721,   -0.003533
 494.304052,   -0.003633
 564.903720,   -0.004084
 635.499278,   -0.004646
 706.090223,   -0.004872
 776.676272,   -0.005398
 847.256904,   -0.005784
 917.831855,   -0.005126
 988.401656,   -0.004764
1058.966668,   -0.004712
1129.526942,   -0.004968
1200.082223,   -0.005521
1270.631970,   -0.005800
1341.175987,   -0.005159
1411.714821,   -0.004812
1482.248817,   -0.004773
1552.778016,   -0.005039
1623.302150,   -0.005599
1693.820673,   -0.005872
1764.333393,   -0.005228
1834.840861,   -0.004876
1905.343428,   -0.004827
1975.841142,   -0.005082
2046.333750,   -0.005628
2116.820713,   -0.006003
2187.301772,   -0.005336
2257.777471,   -0.004956
2328.248189,   -0.004877
2398.714006,   -0.005099
2469.174699,   -0.005611
2539.629760,   -0.006200
2610.078805,   -0.005489
2680.522337,   -0.005061
2750.960784,   -0.004928
2821.394278,   -0.005095
2891.822653,   -0.005553
2962.245452,   -0.006281
3032.662156,   -0.005701
3103.073136,   -0.005202
3173.478890,   -0.004994
3243.879625,   -0.005083
3314.275252,   -0.005464
3384.665393,   -0.006118
3455.049454,   -0.005988
3525.427526,   -0.005399
3595.800176,   -0.005093
3666.167708,   -0.005081
3736.530134,   -0.005361
3806.887176,   -0.005919
3877.238280,   -0.006371
3947.583139,   -0.005674
4017.922301,   -0.005250
4088.256189,   -0.005114
4158.584940,   -0.005268
4228.908398,   -0.005705
4299.226130,   -0.006405
4369.537518,   -0.006602
4439.842282,   -0.006890
4510.140138,   -0.007397
4580.430580,   -0.008099
4650.712929,   -0.008249
4720.987075,   -0.007528
4791.253677,   -0.007007
4861.513252,   -0.006705
4931.766104,   -0.006631
5002.012306,   -0.006786
5072.251703,   -0.007164
5142.483919,   -0.007747
5212.708373,   -0.008511
5282.924409,   -0.008176
5353.132262,   -0.007502
5423.332597,   -0.007027
5493.525886,   -0.006769
5563.712387,   -0.006736
5633.892134,   -0.006927
5704.064935,   -0.007334
5774.230386,   -0.007938
5844.387884,   -0.008714
5914.536775,   -0.008332
5984.677325,   -0.007652
6054.810206,   -0.007164
6124.935907,   -0.006886
6195.054704,   -0.006828
6265.166654,   -0.006990
6335.271597,   -0.007364
6405.369159,   -0.007934
6475.458773,   -0.008676
6545.539726,   -0.008943
6615.611699,   -0.009075
6685.674587,   -0.009337
6755.728128,   -0.009716
6825.771945,   -0.010197
6895.805557,   -0.010761
6965.828404,   -0.011383
7035.839865,   -0.012040
7105.839285,   -0.012704
7175.826002,   -0.013349
7245.799375,   -0.013949
7315.758805,   -0.014480
7385.703763,   -0.014922
7455.633807,   -0.015258
7525.548603,   -0.015474
7595.447935,   -0.015563
7665.331715,   -0.015522
7735.199983,   -0.015353
7805.052908,   -0.015063
7874.890780,   -0.014665
7944.713995,   -0.014174
8014.523041,   -0.013611
8084.318481,   -0.012999
8154.100925,   -0.012361
8223.871007,   -0.011724
8293.629364,   -0.011112
8363.376604,   -0.010550
8433.113289,   -0.010059
8502.839908,   -0.009658
8572.556860,   -0.009363
8642.264439,   -0.009184
8711.962823,   -0.009128
8781.652068,   -0.009196
8851.332108,   -0.009383
8921.002755,   -0.009682
8990.663712,   -0.010080
9060.314581,   -0.010560
9129.954886,   -0.011101
9199.584087,   -0.011682
9269.201603,   -0.012279
9338.806841,   -0.012868
9408.399214,   -0.013425
9477.978167,   -0.013927
9547.543199,   -0.014355
9617.093882,   -0.014692
9686.629883,   -0.014925
9756.150968,   -0.015044
9825.657018,   -0.015046
9895.148032,   -0.014931
9964.624124,   -0.014705
10034.085519,   -0.014376
10103.532546,   -0.013959
10172.965620,   -0.013470
10242.385229,   -0.012930
10311.791910,   -0.012361
10381.186230,   -0.011785
10450.568765,   -0.011225
10519.940072,   -0.010704
10589.300669,   -0.010243
10658.651018,   -0.009858
10727.991501,   -0.009566
10797.322409,   -0.009376
10866.643932,   -0.009297
10935.956149,   -0.009329
11005.259027,   -0.009471
11074.552426,   -0.009717
11143.836100,   -0.010054
11213.109714,   -0.010469
11282.372853,   -0.010945
11351.625044,   -0.011461
11420.865771,   -0.011997
11490.094503,   -0.012529
11559.310707,   -0.013037
11628.513879,   -0.013500
11697.703556,   -0.013898
11766.879342,   -0.014217
11836.040918,   -0.014444
11905.188058,   -0.014570
11974.320637,   -0.014589
