Ground Distance, Acceleration
   0.000000,    0.000000
 113.417104,   -0.021114
 226.823191,   -0.020973
 340.212370,   -0.020496
 453.584210,   -0.019672
 566.939547,   -0.019486
 680.277961,   -0.019955
 793.599986,   -0.020819
 906.905205,   -0.022088
1020.193701,   -0.022142
1133.465049,   -0.020950
1246.719938,   -0.019943
1359.957947,   -0.019126
1473.179893,   -0.018952
1586.385364,   -0.019437
1699.574914,   -0.019572
1812.748135,   -0.019347
1925.905688,   -0.019222
2039.047170,   -0.019197
2152.173134,   -0.019078
2265.283182,   -0.018862
2378.377959,   -0.018791
2491.457075,   -0.018867
2604.520985,   -0.018802
2717.569301,   -0.018592
2830.602662,   -0.018373
2943.620687,   -0.018145
3056.624014,   -0.018028
3169.612268,   -0.018025
3282.585940,   -0.017937
3395.544659,   -0.017764
3508.489021,   -0.018310
3621.418659,   -0.019595
3734.333581,   -0.019689
3847.233410,   -0.018561
3960.118685,   -0.017895
4072.989034,   -0.017703
4185.845038,   -0.017666
4298.686330,   -0.017786
4411.513267,   -0.017776
4524.325485,   -0.017632
4637.123495,   -0.017466
4749.906936,   -0.017278
4862.676472,   -0.016787
4975.431749,   -0.015988
5088.173488,   -0.015860
5200.901345,   -0.016422
5313.615684,   -0.016641
5426.316158,   -0.016508
5539.003329,   -0.016335
5651.676857,   -0.016122
5764.337323,   -0.016079
5876.984395,   -0.016210
5989.618382,   -0.016225
6102.238948,   -0.016123
6214.846509,   -0.016012
6327.440732,   -0.015893
6440.022143,   -0.015740
6552.590412,   -0.015553
6665.146171,   -0.015357
6777.689100,   -0.015151
6890.219738,   -0.015085
7002.737772,   -0.015162
7115.243504,   -0.015181
7227.736619,   -0.015140
7340.217496,   -0.015072
7452.685823,   -0.014976
7565.142068,   -0.014855
7677.585922,   -0.014707
7790.017931,   -0.014538
7902.437793,   -0.014347
8014.846119,   -0.014139
8127.242614,   -0.013913
8239.627935,   -0.013418
8352.001798,   -0.012649
8464.364807,   -0.012585
8576.716683,   -0.013243
8689.057568,   -0.013588
8801.387180,   -0.013611
8913.705763,   -0.013621
9026.013036,   -0.013616
9138.309287,   -0.013598
9250.594235,   -0.013567
9362.868212,   -0.013523
9475.130938,   -0.013466
9587.382784,   -0.013399
9699.623472,   -0.013320
9811.853408,   -0.013232
9924.072316,   -0.013135
10036.280629,   -0.013030
10148.478077,   -0.012918
10260.665109,   -0.012802
10372.841460,   -0.012680
10485.007592,   -0.012557
10597.163244,   -0.012431
10709.308879,   -0.012306
10821.444242,   -0.012182
10933.569790,   -0.012060
11045.685273,   -0.011941
11157.791131,   -0.011827
11269.887121,   -0.011719
11381.973662,   -0.011618
11494.050514,   -0.011525
11606.118067,   -0.011440
11718.176085,   -0.011365
11830.224928,   -0.011300
11942.264359,   -0.011246
12054.294702,   -0.011202
12166.315725,   -0.011170
12278.327712,   -0.011150
12390.330431,   -0.011141
12502.324127,   -0.011144
12614.308571,   -0.011158
12726.283969,   -0.011183
