Ground Distance, Horizontal Forces
   0.000000,    0.000000
   1.548757,    0.000000
   6.169300,    0.000000
  13.822748,    0.000000
  24.469864,    0.000000
  38.071078,    0.000000
  54.586525,    0.000000
  73.976065,    0.000000
  96.199315,    0.000000
 121.215689,    0.000000
 148.984405,    0.000000
 179.464540,    0.000000
 212.615040,    0.000000
 248.394761,    0.000000
 286.762509,    0.000000
 327.677085,    0.000000
 371.097342,    0.000000
 416.982240,    0.000000
 465.290878,    0.000000
 515.982564,    0.000000
 569.016800,    0.000000
 624.353311,    0.000000
 681.952009,    0.000000
 688.328143,    0.000000
 748.394714,    0.000000
 810.683161,    0.000000
 844.610418,    0.000000
 900.042340, 5680.899434
 933.481435, 12411.340337
1001.645514, 29049.721059
1071.033011, 48711.548712
1095.271281, 56016.584576
1165.560093, 78006.894744
1196.255076, 87836.412343
1266.738685, 98159.350111
1337.221332, 99394.465579
1407.703322, 99696.430132
1478.185440, 99928.432790
1548.668153, 100205.373598
1619.151394, 100477.926932
1689.635174, 100745.953388
1760.119517, 101014.396622
1830.604403, 101277.327191
1901.089858, 101542.101752
1940.874550, 101707.035376
1995.290304, 101801.118660
2065.775737, 101673.098137
2136.261577, 101542.957089
2206.748012, 101438.227220
2277.235008, 101330.825361
2347.722588, 101223.144987
2418.210775, 101118.062242
2488.699551, 101014.797380
2559.188880, 100907.067171
2629.678788, 100803.092177
2677.437898, 100729.937495
2747.927869, 90288.394145
2818.417136, 75473.257383
2888.906980, 60716.642426
2959.397645, 46006.809159
3029.889217, 41677.294174
3100.381646, 41363.680802
3170.874694, 41328.137375
3241.368235, 41290.169051
3311.862189, 41296.608919
3382.356219, 41264.923038
3452.850680, 41231.208746
3523.345496, 41214.673490
3593.840741, 41175.108025
3664.336397, 41173.908015
3734.832262, 41134.876314
3805.328651, 41119.958110
3875.825284, 41096.117655
3946.322379, 41061.872382
4016.819847, 41053.286506
4087.317624, 41007.092877
4157.815902, 41006.374598
4228.314374, 40975.248236
4298.813337, 40951.422604
4369.312571, 40935.379969
4439.812167, 40889.249118
4510.312215, 40888.288316
4580.812516, 40849.798268
4651.313361, 40836.594477
4721.814454, 40813.245222
4792.316008, 40779.131757
4862.817932, 40770.909773
4933.320159, 40725.277698
5003.822877, 40724.567609
5074.325779, 40693.838020
5144.829178, 40666.243884
5215.332909, 40650.582868
5285.837047, 40609.145508
5356.341609, 40608.534963
5426.846389, 40570.531593
5497.351685, 40556.247956
5567.857214, 40533.163436
5638.363187, 40498.345470
5708.869530, 40490.222970
5779.376173, 40444.895990
5849.883318, 40443.232952
5920.390663, 40412.737939
5990.898502, 40388.303206
6061.406630, 40372.694799
6131.915132, 40326.601970
6202.424106, 40325.906549
6272.933351, 40288.140322
6343.443133, 40277.250536
6413.953135, 40254.341643
6484.463576, 40218.505080
6554.974402, 40210.453690
6625.485541, 40165.429056
6695.997218, 40161.358930
6766.509137, 40131.189452
6837.021579, 40106.907604
6907.534331, 40091.617005
6978.047465, 40047.926292
7048.561035, 40047.400220
7119.074830, 40009.913903
7189.589166, 39992.988837
7260.103780, 39970.314831
7330.618864, 39938.110640
7401.134300, 39930.218604
7471.650014, 39885.490823
7542.166271, 39878.248329
7612.682797, 39848.309338
7683.199846, 39826.371764
7753.717136, 39811.091036
7824.234738, 39760.213602
7894.752800, 39759.428336
7965.271088, 39721.903331
8000.000000, 39704.315074
