Speed (CAS), Efficiency
 169.655976,   13.456694
 171.648148,   13.657029
 173.640320,   13.851002
 175.632491,   14.038233
 177.624663,   14.219063
 179.616834,   14.393698
 181.609006,   14.562380
 183.601177,   14.725389
 185.593349,   14.883044
 187.585520,   15.035353
 189.577692,   15.178808
 191.569863,   15.317453
 193.562035,   15.451766
 195.554206,   15.579118
 197.546378,   15.699327
 199.538549,   15.816169
 201.530721,   15.925278
 203.522892,   16.028380
 205.515064,   16.128621
 207.507235,   16.218096
 209.499407,   16.306326
 211.491579,   16.384751
 213.483750,   16.460621
 215.475922,   16.528113
 217.468093,   16.592359
 219.460265,   16.648321
 221.452436,   16.701938
 223.444608,   16.745897
 225.436779,   16.790119
 227.428951,   16.821732
 229.421122,   16.853745
 231.413294,   16.877067
 233.405465,   16.896328
 235.397637,   16.913459
 237.389808,   16.919919
 239.381980,   16.926438
 241.374151,   16.926479
 243.366323,   16.920154
 245.358495,   16.913783
 247.350666,   16.899244
 249.342838,   16.880175
 251.335009,   16.860996
 253.327181,   16.834751
 255.319352,   16.803191
 257.311524,   16.771504
 259.303695,   16.736687
 261.295867,   16.693078
 263.288038,   16.649364
 265.280210,   16.605549
 267.272381,   16.554213
 269.264553,   16.499107
 271.256724,   16.443961
 273.248896,   16.388780
 275.241067,   16.325561
 277.233239,   16.259862
 279.225411,   16.194222
 281.217582,   16.128645
 283.209754,   16.058300
 285.201925,   15.983072
 287.194097,   15.908025
 289.186268,   15.833165
 291.178440,   15.758496
 293.170611,   15.676773
 295.162783,   15.593493
 297.154954,   15.510538
 299.147126,   15.427912
 301.139297,   15.345618
 303.131469,   15.258657
 305.123640,   15.168811
 307.115812,   15.079440
 309.107983,   14.990543
 311.100155,   14.902124
 313.092327,   14.814184
 315.084498,   14.720669
 317.076670,   14.626340
 319.068841,   14.532628
 321.061013,   14.439535
 323.053184,   14.347057
 325.045356,   14.255196
 327.037527,   14.161954
 329.029699,   14.064779
 331.021870,   13.968350
 333.014042,   13.872664
 335.006213,   13.777718
 336.998385,   13.683508
 338.990556,   13.590030
 340.982728,   13.497281
 342.974899,   13.400072
 344.967071,   13.303198
 346.959243,   13.207166
 348.951414,   13.111970
 350.943586,   13.017603
 352.935757,   12.924058
 354.927929,   12.831330
 356.920100,   12.739413
 358.912272,   12.646267
 360.904443,   12.551211
 362.896615,   12.457059
 364.888786,   12.363802
 366.880958,   12.271432
