Mach, Efficiency
   0.289360,   14.399407
   0.292498,   14.531402
   0.295636,   14.657538
   0.298774,   14.777859
   0.301911,   14.892458
   0.305049,   15.001482
   0.308187,   15.105129
   0.311325,   15.202652
   0.314462,   15.292646
   0.317600,   15.377601
   0.320738,   15.457898
   0.323876,   15.530618
   0.327014,   15.597360
   0.330151,   15.660252
   0.333289,   15.715114
   0.336427,   15.764989
   0.339565,   15.810821
   0.342702,   15.848035
   0.345840,   15.883208
   0.348978,   15.909528
   0.352116,   15.933376
   0.355254,   15.949879
   0.358391,   15.963222
   0.361529,   15.969767
   0.364667,   15.973575
   0.367805,   15.970116
   0.370942,   15.965492
   0.374080,   15.952074
   0.377218,   15.938566
   0.380356,   15.916987
   0.383493,   15.893614
   0.386631,   15.866367
   0.389769,   15.833359
   0.392907,   15.800224
   0.396045,   15.759514
   0.399182,   15.717059
   0.402320,   15.673885
   0.405458,   15.622481
   0.408596,   15.571018
   0.411733,   15.518396
   0.414871,   15.458460
   0.418009,   15.398536
   0.421147,   15.338628
   0.424285,   15.270924
   0.427422,   15.203165
   0.430560,   15.135513
   0.433698,   15.063506
   0.436836,   14.988598
   0.439973,   14.913900
   0.443111,   14.839416
   0.446249,   14.758564
   0.449387,   14.677547
   0.452525,   14.596855
   0.455662,   14.516494
   0.458800,   14.430133
   0.461938,   14.343971
   0.465076,   14.258256
   0.468213,   14.172988
   0.471351,   14.084280
   0.474489,   13.993932
   0.477627,   13.904147
   0.480765,   13.814926
   0.483902,   13.726270
   0.487040,   13.633167
   0.490178,   13.540224
   0.493316,   13.447955
   0.496453,   13.356358
   0.499591,   13.265432
   0.502729,   13.171711
   0.505867,   13.077229
   0.509005,   12.983517
   0.512142,   12.890571
   0.515280,   12.798388
   0.518418,   12.706962
   0.521556,   12.612252
   0.524693,   12.518016
   0.527831,   12.424625
   0.530969,   12.332073
   0.534107,   12.240354
   0.537244,   12.149460
   0.540382,   12.057608
   0.543520,   11.964541
   0.546658,   11.872373
   0.549796,   11.781096
   0.552933,   11.690701
   0.556071,   11.601181
   0.559209,   11.512525
   0.562347,   11.424124
   0.565484,   11.333892
   0.568622,   11.244583
   0.571760,   11.156189
   0.574898,   11.068698
   0.578036,   10.982101
   0.581173,   10.896388
   0.584311,   10.811550
   0.587449,   10.727576
   0.590587,   10.641986
   0.593724,   10.557011
   0.596862,   10.472943
   0.600000,   10.389770
