Mach, Rate of Climb
   0.293801,    1.399445
   0.296894,    1.432549
   0.299987,    1.463826
   0.303080,    1.491981
   0.306172,    1.517093
   0.309265,    1.539254
   0.312358,    1.560617
   0.315451,    1.579064
   0.318544,    1.593837
   0.321637,    1.606000
   0.324730,    1.616670
   0.327823,    1.624656
   0.330916,    1.629668
   0.334009,    1.632594
   0.337102,    1.631762
   0.340195,    1.629791
   0.343288,    1.625630
   0.346380,    1.617291
   0.349473,    1.607566
   0.352566,    1.594245
   0.355659,    1.579719
   0.358752,    1.561415
   0.361845,    1.541123
   0.364938,    1.517356
   0.368031,    1.492284
   0.371124,    1.463252
   0.374217,    1.432969
   0.377310,    1.397889
   0.380403,    1.362187
   0.383496,    1.321923
   0.386588,    1.279920
   0.389681,    1.235143
   0.392774,    1.186515
   0.395867,    1.136672
   0.398960,    1.082004
   0.402053,    1.025330
   0.405146,    0.967141
   0.408239,    0.902913
   0.411332,    0.837340
   0.414425,    0.769845
   0.417518,    0.697028
   0.420611,    0.622459
   0.423703,    0.546168
   0.426796,    0.463935
   0.429889,    0.380047
   0.432982,    0.294528
   0.436075,    0.204292
   0.439168,    0.110523
   0.442261,    0.015055
   0.445354,   -0.082121
   0.448447,   -0.185550
   0.451540,   -0.291239
   0.454633,   -0.398761
   0.457726,   -0.508121
   0.460819,   -0.623813
   0.463911,   -0.741857
   0.467004,   -0.861862
   0.470097,   -0.983838
   0.473190,   -1.110707
   0.476283,   -1.241461
   0.479376,   -1.374339
   0.482469,   -1.509316
   0.485562,   -1.646401
   0.488655,   -1.789791
   0.491748,   -1.935880
   0.494841,   -2.084196
   0.497934,   -2.234746
   0.501027,   -2.387541
   0.504119,   -2.545756
   0.507212,   -2.707695
   0.510305,   -2.871994
   0.513398,   -3.038663
   0.516491,   -3.207645
   0.519584,   -3.378967
   0.522677,   -3.556861
   0.525770,   -3.737628
   0.528863,   -3.920859
   0.531956,   -4.106399
   0.535049,   -4.294458
   0.538142,   -4.485049
   0.541234,   -4.680263
   0.544327,   -4.880271
   0.547420,   -5.082818
   0.550513,   -5.288014
   0.553606,   -5.495871
   0.556699,   -5.706241
   0.559792,   -5.918939
   0.562885,   -6.135143
   0.565978,   -6.357799
   0.569071,   -6.583242
   0.572164,   -6.810901
   0.575257,   -7.041288
   0.578350,   -7.274489
   0.581442,   -7.510515
   0.584535,   -7.749004
   0.587628,   -7.989903
   0.590721,   -8.237715
   0.593814,   -8.488950
   0.596907,   -8.743092
   0.600000,   -8.999267
