Mach, Rate of Climb
   0.257812,    2.961110
   0.261268,    3.012669
   0.264725,    3.059535
   0.268181,    3.102069
   0.271638,    3.141389
   0.275094,    3.176021
   0.278551,    3.205991
   0.282007,    3.231924
   0.285463,    3.255193
   0.288920,    3.274065
   0.292376,    3.288045
   0.295833,    3.297957
   0.299289,    3.305832
   0.302746,    3.309680
   0.306202,    3.309257
   0.309659,    3.304305
   0.313115,    3.297951
   0.316571,    3.287870
   0.320028,    3.271957
   0.323484,    3.253850
   0.326941,    3.232908
   0.330397,    3.207535
   0.333854,    3.178765
   0.337310,    3.145224
   0.340767,    3.110713
   0.344223,    3.069971
   0.347679,    3.027008
   0.351136,    2.978570
   0.354592,    2.928789
   0.358049,    2.873520
   0.361505,    2.814716
   0.364962,    2.752498
   0.368418,    2.685813
   0.371875,    2.616981
   0.375331,    2.541262
   0.378787,    2.463113
   0.382244,    2.381893
   0.385700,    2.294297
   0.389157,    2.204220
   0.392613,    2.109930
   0.396070,    2.009794
   0.399526,    1.907002
   0.402983,    1.800367
   0.406439,    1.686828
   0.409895,    1.570323
   0.413352,    1.450964
   0.416808,    1.324445
   0.420265,    1.193834
   0.423721,    1.060053
   0.427178,    0.922728
   0.430634,    0.777576
   0.434091,    0.629064
   0.437547,    0.477206
   0.441003,    0.322089
   0.444460,    0.158534
   0.447916,   -0.008623
   0.451373,   -0.179300
   0.454829,   -0.353436
   0.458286,   -0.533313
   0.461742,   -0.719797
   0.465199,   -0.909975
   0.468655,   -1.103810
   0.472111,   -1.301322
   0.475568,   -1.504419
   0.479024,   -1.714714
   0.482481,   -1.928860
   0.485937,   -2.146879
   0.489394,   -2.368831
   0.492850,   -2.594714
   0.496307,   -2.827746
   0.499763,   -3.066806
   0.503220,   -3.309953
   0.506676,   -3.557208
   0.510132,   -3.808592
   0.513589,   -4.064126
   0.517045,   -4.324253
   0.520502,   -4.593319
   0.523958,   -4.866703
   0.527415,   -5.144428
   0.530871,   -5.426422
   0.534328,   -5.712774
   0.537784,   -6.003530
   0.541240,   -6.298712
   0.544697,   -6.601109
   0.548153,   -6.910294
   0.551610,   -7.224070
   0.555066,   -7.542459
   0.558523,   -7.865272
   0.561979,   -8.192701
   0.565436,   -8.524807
   0.568892,   -8.861614
   0.572348,   -9.202862
   0.575805,   -9.552706
   0.579261,   -9.908700
   0.582718,  -10.269576
   0.586174,  -10.634998
   0.589631,  -11.005306
   0.593087,  -11.380560
   0.596544,  -11.760784
   0.600000,  -12.145557
