V/VsTO, Thrust - Yawing Moment
   0.317016, 147531.777907
   0.320281, 147422.401267
   0.323546, 147313.024628
   0.326811, 147203.647988
   0.330076, 147094.271349
   0.333341, 146984.894709
   0.336606, 146875.518070
   0.339871, 146766.141431
   0.343136, 146656.764791
   0.346401, 146547.388152
   0.349666, 146438.011512
   0.352931, 146328.634873
   0.356196, 146219.258233
   0.359461, 146109.881594
   0.362726, 146000.504955
   0.365991, 145891.128315
   0.369256, 145781.751676
   0.372521, 145672.375036
   0.375786, 145562.998397
   0.379051, 145453.621757
   0.382316, 145344.245118
   0.385581, 145234.868478
   0.388846, 145125.491839
   0.392111, 145016.115200
   0.395376, 144906.738560
   0.398641, 144797.361921
   0.401906, 144687.985281
   0.405171, 144578.608642
   0.408436, 144469.232002
   0.411701, 144359.855363
   0.414966, 144250.478724
   0.418230, 144141.102084
   0.421495, 144031.725445
   0.424760, 143922.348805
   0.428025, 143812.972166
   0.431290, 143703.595526
   0.434555, 143594.218887
   0.437820, 143479.385830
   0.441085, 143338.061251
   0.444350, 143196.736671
   0.447615, 143055.412092
   0.450880, 142914.087512
   0.454145, 142772.762933
   0.457410, 142631.438354
   0.460675, 142490.113774
   0.463940, 142348.789195
   0.467205, 142207.464616
   0.470470, 142066.140036
   0.473735, 141924.815457
   0.477000, 141783.490878
   0.480265, 141642.166298
   0.483530, 141500.841719
   0.486795, 141359.517139
   0.490060, 141218.192560
   0.493325, 141076.867981
   0.496590, 140935.543401
   0.499855, 140794.218822
   0.503120, 140652.894243
   0.506385, 140511.569663
   0.509650, 140370.245084
   0.512915, 140228.920504
   0.516180, 140087.595925
   0.519445, 139946.271346
   0.522710, 139804.946766
   0.525975, 139663.622187
   0.529240, 139522.297608
   0.532505, 139380.973028
   0.535770, 139239.648449
   0.539035, 139098.323870
   0.542300, 138956.999290
   0.545565, 138815.674711
   0.548830, 138674.350131
   0.552095, 138533.025552
   0.555360, 138391.700973
   0.558625, 138250.376393
   0.561890, 138109.051814
   0.565155, 137967.727235
   0.568420, 137826.402655
   0.571685, 137685.078076
   0.574950, 137543.753496
   0.578215, 137402.428917
   0.581480, 137261.104338
   0.584745, 137119.779758
